ID,Overall,Text
164,0,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/151/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/223/ : SUCCESS
165,0,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/153/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/226/ : SUCCESS
166,0,Patch Set 4: Code-Review+2 Verified+1Test issues on core should be fixed with latest patch (working fine with tooling...)
167,0,Change has been successfully merged into the git repository by Remi Schnekenburger
169,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/148/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/217/ : UNSTABLE
172,0,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/152/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/225/ : SUCCESS
176,0,Change has been successfully merged into the git repository by Alexander Kurtakov
180,0,Change has been successfully merged into the git repository by vincent lorenzo
183,0,Change has been successfully merged into the git repository by Thomas Watson
186,0,Change has been successfully merged into the git repository by Jacques Bouthillier
192,0,Change has been successfully merged into the git repository by Thomas Watson
195,0,Change has been successfully merged into the git repository by Jan Belle
198,0,Change has been successfully merged into the git repository by Remi Schnekenburger
202,0,Change has been successfully merged into the git repository by Andreas Sewe
205,0,Change has been successfully merged into the git repository by Andreas Sewe
208,0,Change has been successfully merged into the git repository by Benoit Maggi
213,0,Change has been successfully merged into the git repository by Arun Thondapu
216,0,Change has been successfully merged into the git repository by Andreas Sewe
224,0,Change has been successfully merged into the git repository by Andreas Sewe
229,0,Change has been successfully merged into the git repository by Alexander Kurtakov
232,0,Change has been successfully merged into the git repository by Manoj Palat
235,0,Change has been successfully merged into the git repository by Roxanne Joncas
238,0,Change has been successfully merged into the git repository by Andreas Sewe
244,0,Change has been successfully merged into the git repository by Johannes Dorn
250,0,Change has been successfully merged into the git repository by Andreas Sewe
253,0,Change has been successfully merged into the git repository by Andreas Sewe
257,0,Change has been successfully merged into the git repository by Andreas Sewe
260,0,Change has been successfully merged into the git repository by vincent lorenzo
266,0,Change has been successfully cherry-picked as 26b9290461576e6c1bc9af887ee9a9e7fc5dae01 by Andi Bur
270,0,Change has been successfully merged into the git repository by Andreas Sewe
274,0,Change has been successfully rebased as f02d492e5a9bbad5e36a9b6097f6092d32ea62af by Remi Schnekenburger
282,0,Change has been successfully merged into the git repository by Johannes Dorn
286,0,Change has been successfully merged into the git repository by Johannes Dorn
291,0,Change has been successfully merged into the git repository by Arthur van Dorp
294,0,Change has been successfully merged into the git repository by Andreas Sewe
303,0,Change has been successfully merged into the git repository by Johannes Dorn
310,0,Change has been successfully merged into the git repository by Johannes Dorn
315,0,Change has been successfully merged into the git repository by Johannes Dorn
327,0,Patch Set 4: Verified+1Expected output is good on Mac!
328,0,Change has been successfully merged into the git repository by Jonah Graham
330,1,Patch Set 4:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLE
331,1,Patch Set 4:> Build Unstable >  > https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLEThis unstable build was caused by intermittent failure. This change has been merged into master and the tests passed successfully there.
333,1,"Patch Set 1: Code-Review-2Needs new bugs created for remaining issues, including cross reference in call to org.eclipse.cdt.utils.CommandLineUtil.argumentsToStringBash(String[], boolean)"
335,0,"Patch Set 1:This also needs announcement on mailing list as there is a user visible change here, along with the future plans of resolving remaining quoting issues and SHELL != bash issues."
336,1,"Patch Set 1:Note to self: new bugs needed are:- ""incorrect"" handling of escaping (backslashes) on Windows, including in run mode- Assumption that shell=bash on linuxNot a bug exactly, but a question. What is the purpose of ""Arguments"" box. Should it try to match behaviour of command line / gdb on respective platform, or be a self-sustained standard. At the moment it is somewhere it between, with some behaviour consistent on diff platforms and some matching.And finally: We need windows tests. If they had been in place, we probably wouldn't of had a regression in Neon."
337,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6611/ : UNSTABLE
343,0,Change has been successfully merged into the git repository by Johannes Dorn
361,0,Change has been successfully merged into the git repository by Johannes Dorn
366,0,Change has been successfully merged into the git repository by Johannes Dorn
371,0,Change has been successfully merged into the git repository by Johannes Dorn
377,0,Change has been successfully merged into the git repository by Sasikanth Bharadwaj
382,0,Change has been successfully merged into the git repository by Marc Khouzam
384,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6643/ : UNSTABLE
386,0,Change has been successfully merged into the git repository by Marc Khouzam
390,0,Change has been successfully pushed.
392,0,Change has been successfully merged into the git repository by Marc Khouzam
394,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6637/ : UNSTABLE
399,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6636/ : UNSTABLE
403,0,Change has been successfully merged into the git repository by Marc Khouzam
407,0,Change has been successfully merged into the git repository by Marc Khouzam
409,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6623/ : UNSTABLE
415,0,Change has been successfully cherry-picked as f24c9fa52ec1b412e5abc92b71027b62ff6b062d by Jeff Johnston
417,0,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!"
419,0,Change has been successfully cherry-picked as 9c8ea59abb311ce0cfd9829330c12aeb954532f4 by Alexandre Montplaisir
422,0,Change has been successfully merged into the git repository by Ernesto Posse
428,0,Change has been successfully merged into the git repository by Zoltan Ujhelyi
432,0,Change has been successfully merged into the git repository by vincent lorenzo
435,1,"Patch Set 1:Not sure why this build failed, but failed on p2.tests.ui which does not have any direct relation to my changes. But I do see 2 issues in the log. First, a warning from ""comparator"": [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: baseline and build artifacts have same version but different contents[INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml    The main artifact has been replaced with the baseline version.    The following attached artifacts are not present in the baseline and have been removed: [sources]Worse, and perhaps the reason ""ui tests"" failed there was an error message about ** (java:2487): WARNING **: Could not open X displayUnable to init server: Could not connect: Connection refusedPerhaps it was ""too busy""? Or perhaps it is ""misconfigured""?"
436,1,"Patch Set 1: Code-Review+2> Not sure why this build failed, but failed on p2.tests.ui which > does not have any direct relation to my changes. But I do see 2 > issues in the log. > First, a warning from ""comparator"": > [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: > baseline and build artifacts have same version but different > contents > [INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml > The main artifact has been replaced with the baseline version. > The following attached artifacts are not present in the baseline > and have been removed: [sources] >  > Worse, and perhaps the reason ""ui tests"" failed there was an error > message about >  > ** (java:2487): WARNING **: Could not open X display > Unable to init server: Could not connect: Connection refused >  > Perhaps it was ""too busy""? Or perhaps it is ""misconfigured""?I think it was a intermittent issue of some kind.  I retriggered the build and it passed this time"
437,0,Change has been successfully merged into the git repository by Thomas Watson
440,0,Change has been successfully merged into the git repository by vincent lorenzo
444,1,Unspecified merge failure: REBASE_MERGE_CONFLICT
445,1,Unspecified merge failure: REBASE_MERGE_CONFLICT
448,1,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6564/ : UNSTABLE
450,1,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6502/ : UNSTABLE
451,1,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6514/ : UNSTABLE
453,1,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6607/ : UNSTABLE
454,0,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.
456,0,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !
458,1,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6559/ : UNSTABLE
464,0,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon
465,1,Patch Set 13:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6631/ : UNSTABLE
468,1,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6609/ : UNSTABLE
470,1,"Patch Set 10: Code-Review+1I think we are close enough to go ahead with this.We'll need to fix some of the issues with running async with gdbserver, but we can address this after RC1.  Besides, I think getting the full console is important enough to take this risk."
471,1,Patch Set 10: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6619/ : UNSTABLE
476,1,Patch Set 11: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6622/ : UNSTABLE
481,0,Change has been successfully merged into the git repository by Lars Vogel
484,0,Change has been successfully merged into the git repository by Thomas Watson
487,0,Change has been successfully merged into the git repository by Thomas Watson
493,0,Change has been successfully merged into the git repository by Jacques Bouthillier
496,0,Change has been successfully cherry-picked as 2209af38f2f1e9c83a4364a8a390a08b29810c92 by Jeff Johnston
499,0,Change has been successfully merged into the git repository by Johannes Faltermeier
505,0,Change has been successfully merged into the git repository by Shuai Li
513,1,Patch Set 4:I think this is a serious concern.  I hadn't thought of it before.We should look at how the platform console does this.  You can clone the platform console view and each new console will be filled with all the text.  Our TracingConsole class (gdb traces) does this by extending IOConsole.  How do they do this efficiently.  I think they use some kinds of scheme using a document.
515,0,"Patch Set 2:Why trying the new buffering scheme, the last line is not buffered.  This means that the gdb prompt (gdb) does not re-appear when closing and re-opening the Debugger console.  Also, if I start typing something but don't press <enter>, then close the view, then re-open it, what I typed is not shown, but when I press <enter>, what I type is used.That second use-case is not that important, but it would be nice to show the (gdb) prompt if possible."
519,1,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6614/ : UNSTABLE
521,1,Patch Set 6:While testing this I found something obscure but weird that I thought I'd mention.1- Start a debug session with the full console.2- type a very long line in the new console so that the text wraps (don't press enter)3- close the debugger console4- make the space where the console was significantly bigger5- open the debugger console view=> the text is messed up with the cursor higher up than other texts.  This may be a bug with the widget itself.  I just wanted to document it in case it may be related to a bug in this patch.
522,0,"Patch Set 6:The scenario brought by Marc K, on patch 6 and related to the  resizing of the console when there is some input in the buffer but not yet consumed by GDB.    It is indeed a valid problem, however this issue is being uncovered by this implementation and with the combination of actions above.    I suggest we track this scenario as a separate issue.Please comment, Thanks !"
523,0,"Patch Set 6:(4 comments)> The scenario brought by Marc K, on patch 6 and related to the  > resizing of the console when there is some input in the buffer but > not yet consumed by GDB. > It is indeed a valid problem, however this issue is being uncovered > by this implementation and with the combination of actions above. > I suggest we track this scenario as a separate issue. >  > Please comment, > Thanks !Ok with me.There are a couple on comments in line that I wrote although I haven't gone deeply in the review"
524,0,Patch Set 6:(4 comments)Hi Marc !I have answered the inline comments and the updates are reflected in patch set 7
525,0,Patch Set 11: Code-Review+2 Verified+1This looks good to me!Thanks
526,0,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon
528,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6232/ : UNSTABLE
534,1,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6603/ : UNSTABLE
536,0,"Patch Set 8:(6 comments)The comments are now addressed in patch set 9, Thanks Marc K!"
542,0,Change has been successfully cherry-picked as a2f54bf2de5d3ddf238eb6a4d59687df7feaee5a by Matthew Khouzam
545,0,Change has been successfully merged into the git repository by Mika├½l Barbero
547,0,Change has been successfully merged into the git repository by Pascal Rapicault
558,0,"Patch Set 2:If IO is laggy, PipedInputStream could be blocked waiting for data which was recently written. The question is whether a the window between write()/flush() to this class could wake up that blocked read via the flush/interrupt rather than the data that shows up via the write(). If it is impossible, great. There is the chance to miss flushes."
559,0,Change has been successfully merged into the git repository by Jonathan Nieder
560,0,"Patch Set 2:> If IO is laggy, PipedInputStream could be blocked waiting for data > which was recently written. The question is whether a the window > between write()/flush() to this class could wake up that blocked > read via the flush/interrupt rather than the data that shows up via > the write(). If it is impossible, great. There is the chance to > miss flushes.Oof, I'm missing the forest for the trees. The interrupt() can happen after a successful read and before the corresponding write. The code if (isInterrupted()) {   continue; }is broken. Luckily it's straightforward to fix: https://git.eclipse.org/r/84513"
565,1,"Patch Set 1:> There may still be a race condition here. Consider the sequence: > StreamCopyThread.write(lots_of_data); StreamCopyThread.flush(). If > flush() calls interrupt() while run() is in the src.read() call, > but src still has more data to read, can the current run() loop > break out of the src.read(), perform a partial flush, then loop > again to copy the rest of the data, and fail to do a final flush?Yes, I think that could happen. czhen and I talked a little about how we want to rewrite this code. I still think this change is an improvement since it avoids the ""Short read of block"" errors. I'll clarify the commit message."
566,1,"Patch Set 1:> > There may still be a race condition here. Consider the sequence: > > StreamCopyThread.write(lots_of_data); StreamCopyThread.flush(). If > > flush() calls interrupt() while run() is in the src.read() call, > > but src still has more data to read, can the current run() loop > > break out of the src.read(), perform a partial flush, then loop > > again to copy the rest of the data, and fail to do a final flush? >  > Yes, I think that could happen. czhen and I talked a little about > how we want to rewrite this code. I still think this change is an > improvement since it avoids the ""Short read of block"" errors. I'll > clarify the commit message.On second thought: PipedInputStream.read is not interruptible unless its buffer is empty. If the buffer contains some data, it returns that data without waiting for more.We don't flush until readInterrupted is true. That means we don't flush until the pipe is drained."
570,0,Change has been successfully cherry-picked as 3bc2beb411b22390d663c3930cb6789c40807781 by Jeff Johnston
574,0,Change has been successfully merged into the git repository by vincent lorenzo
577,0,Change has been successfully merged into the git repository by Lars Vogel
579,0,Change has been successfully merged into the git repository by Zoltan Ujhelyi
584,0,Change has been successfully merged into the git repository by Sergey Prigogin
589,1,Patch Set 2: Code-Review+2I am so ashamed for this bug... Nice catch and fix.
590,0,Change has been successfully merged into the git repository by Zoltan Ujhelyi
592,0,Change has been successfully merged into the git repository by Sergey Prigogin
596,0,Change has been successfully merged into the git repository by Lars Vogel
608,1,Patch Set 3:(4 comments)We still need a bug report and the current commit header pointing to this bug report.
617,0,Change has been successfully merged into the git repository by Christopher Guindon
621,0,Change has been successfully cherry-picked as 15e39e8f51e5deea25eeae1ddb405b207fb32848 by Jeff Johnston
625,1,"Patch Set 4:> > I'm wondering if the Ng* files can also be actually removed, we > > don't seem to be building them at all... >  > Look at make_cocoa.mak line 74. They are actually compiled.I did notice those targets in make_cocoa.mak but what I meant was that we can probably get rid of those too as those targets don't seem to be really invoked. See line 32 of the same makefile where the targets are commented out and I've never seen them being built myself."
634,0,Change has been successfully merged into the git repository by Arun Thondapu
642,0,Change has been successfully merged into the git repository by vincent lorenzo
646,0,Change has been successfully merged into the git repository by Donald Dunne
649,0,Change has been successfully merged into the git repository by Donald Dunne
652,0,Change has been successfully merged into the git repository by Donald Dunne
655,0,Change has been successfully merged into the git repository by Donald Dunne
658,0,Change has been successfully merged into the git repository by Donald Dunne
660,0,Change has been successfully merged into the git repository by Sergey Prigogin
666,0,Change has been successfully merged into the git repository by Sergey Prigogin
673,0,Change has been successfully merged into the git repository by Stefan Xenos
676,0,Change has been successfully merged into the git repository by Benoit Maggi
679,0,Change has been successfully merged into the git repository by Johannes Faltermeier
683,0,Change has been successfully merged into the git repository by Sravan Kumar Lakkimsetti
686,1,Patch Set 4:sorry about the last two patches I tried something out of desperation but without my brain switched on...
690,0,Change has been successfully merged into the git repository by vincent lorenzo
694,1,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6414/ : UNSTABLE
696,0,"Patch Set 5:Jonah, since you have already had a quick look, would you have the time to review this?  I'm hoping to have it for 9.2 if possible."
699,1,"Patch Set 7: Code-Review-2I rebased again, hopefully this build will be stable."
701,1,Patch Set 7: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6512/ : UNSTABLE
702,1,Patch Set 7: Code-Review+2 Verified+1The test failures are unrelated.Thanks Jonah
703,0,Change has been successfully merged into the git repository by Marc Khouzam
704,1,Patch Set 7:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6519/ : UNSTABLE
708,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6359/ : UNSTABLE
710,0,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing."
711,1,Patch Set 6: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6506/ : UNSTABLE
720,0,Change has been successfully rebased as b010c9a0cf1de24275617532cb09fdb056ba5021 by Patrick Tessier
724,0,Change has been successfully merged into the git repository by vincent lorenzo
729,0,Change has been successfully merged into the git repository by Ansgar Radermacher
735,0,Change has been successfully merged into the git repository by Laurent Goubet
741,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/9257/ : UNSTABLE
743,0,Change has been successfully merged into the git repository by Thomas Wolf
749,0,Change has been successfully rebased as 735b1ab48853d1e8bd5dcee102c6343588c00cd4 by Marc Dumais
751,0,"Patch Set 1:(1 comment)Just one inline question,Thanks for looking into this !"
755,0,Patch Set 4: Code-Review+2Thanks Marc D!
756,0,Patch Set 4: Code-Review+2 Verified+1Alvaro - thanks for the quick review!
757,1,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6518/ : UNSTABLE
760,0,Change has been successfully merged into the git repository by David Green
761,0,Patch Set 10:Thanks for the contribution Simon!  I've merged your changes.
762,0,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)"
763,0,Patch Set 5: Code-Review+1(1 comment)Looks great! A question inline:
765,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/855/ : UNSTABLE
768,0,"Patch Set 2: Code-Review+1Simon, can you remove the dependency to the other commit? I think it is not necessary.David, could you review this? This would be extremely helpful during my documentation work?"
769,1,"Patch Set 2:It is not a dependency, but ""only"" a conflict, which I am going to resolve once one of the 2 patches are merged"
770,0,"Patch Set 2:David, can you give feedback on this change? Would be very nice to have hyperlinking for Asccidoc"
771,0,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline."
781,1,"Patch Set 6:In the latest patch set I removed the api filters and just implemented the ITextViewer interface, which leads to a pretty long static inner class in the test, but allows us to omit the api filter file.What do you prefer?"
784,0,Patch Set 4:Now I've also added 3 tests for the FileRefHyperlink detector and resolved the other issues.
793,0,Change has been successfully rebased as c28f7d15e007e12209f3404e4190734a39f41bd6 by Benoit Maggi
797,0,Change has been successfully merged into the git repository by Eric Poirier
804,0,Change has been successfully merged into the git repository by Pascal Rapicault
806,0,"Patch Set 4:After further discussion with Jacques, it seems the best is to only keep the tooltip on the subject widget. I also added the update to the license."
812,0,Change has been successfully merged into the git repository by Thierry BLIND
819,0,Change has been successfully merged into the git repository by Benoit Maggi
822,0,Change has been successfully merged into the git repository by Gabor Bergmann
825,1,Patch Set 1:There seems to be something wrong with the recipes.ecore code generation at my machine - let's see whether it works on the build server.
830,0,Change has been successfully merged into the git repository by Alexander Kurtakov
833,0,Change has been successfully merged into the git repository by Mickael Istria
838,0,Change has been successfully merged into the git repository by vincent lorenzo
842,0,Change has been successfully merged into the git repository by Benoit Maggi
849,0,Change has been successfully merged into the git repository by vincent lorenzo
853,0,"Patch Set 1: Code-Review+1This is very good, but can we also have the file creation? It can help us catch hung state systems."
855,0,"Patch Set 1: Verified+1@genevieve, I think this is good to go."
857,0,Change has been successfully cherry-picked as 441a6e7fa14cd9ed8a0aeafead9a2f379fd67e30 by Genevieve Bastien
860,0,Change has been successfully merged into the git repository by Sravan Kumar Lakkimsetti
865,0,Change has been successfully merged into the git repository by Manoj Palat
869,0,Change has been successfully merged into the git repository by Ansgar Radermacher
875,1,"Patch Set 1:I would deprecate the nvl methods all utilities except ObjectUtility, because they are redundant."
879,0,Change has been successfully cherry-picked as e4a767db3c86a9873bf86d7f281dfdfac9f679b0 by Hannes Mueller
882,0,Change has been successfully cherry-picked as ec54b38cf1790b33e6a647fc10fc8fd33b63cd94 by Patrick B??nziger
887,0,Change has been successfully rebased as 62814f85e137f41b201272f78d00c99642cf4bdd by Florian Noyrit
890,0,Change has been successfully cherry-picked as 41fefa84fdcf27e3611cae8a7899d89d01ca1e2a by Judith Gull
894,0,Change has been successfully cherry-picked as 99e83aa7a365d6a169ebe285b35ce53cbd80ee54 by Judith Gull
896,0,Change has been successfully merged into the git repository by Nathan Ridge
898,1,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6443/ : UNSTABLE
901,1,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6442/ : UNSTABLE
906,0,Change has been successfully merged into the git repository by Nathan Ridge
910,0,"Patch Set 3:Thanks, Aur├®lien !I just applied the same change on an extra class."
911,0,Change has been successfully cherry-picked as 0557a9ab6649ee7cf8980ae950e0fec783b8ee83 by Xavier Coulon
915,0,Change has been successfully cherry-picked as de842ec4ca7f84ac270ccf8f151cd893f3aa8eff by Beat Schwarzentrub
923,0,Change has been successfully cherry-picked as 0caee877d24e76658b3a9ffec24d920225c3d7ea by Claudio Guglielmo
926,1,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/1203/ : UNSTABLE
928,0,Change has been successfully cherry-picked as 8322ee98a4f1276c176eff6108792599274cf6c3 by Matthias Villiger
932,0,Change has been successfully merged into the git repository by Sasikanth Bharadwaj
934,0,Change has been successfully merged into the git repository by Lars Vogel
936,0,"Patch Set 1:@ Lars, Once Bug 501742  is merged, when you have time, please feel free to review this guy.Thank you."
937,0,Patch Set 1: Code-Review+2 Verified+1Looks good. Waiting for the JDT merge.
940,0,"Patch Set 1:I see two issues with your patch. The first one is a blocker: You can't remove API because we don't plan for a major release.The other issue is that I don't like your ""pessimistic fall-back"" apporach to determine the absolute path of the file. What if the file exists in both possible locations? I imagine a more deterministic approach would be the introduction of a special syntax for config-folder-relative paths, for example ""@config/...""."
942,0,Change has been successfully pushed.
952,1,"Patch Set 4:Something is wrong with this review. Not sure what the status ""Not Current"" tells me. I can't do anything with it, so I cherry-picked it locally and will push it directly."
955,0,"Patch Set 1:@ Dani or Noopur, Would you be able to review this patch?Thank you."
957,0,Change has been successfully merged into the git repository by Noopur Gupta
