ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
59,"Patch Set 1:> There may still be a race condition here. Consider the sequence: > StreamCopyThread.write(lots_of_data); StreamCopyThread.flush(). If > flush() calls interrupt() while run() is in the src.read() call, > but src still has more data to read, can the current run() loop > break out of the src.read(), perform a partial flush, then loop > again to copy the rest of the data, and fail to do a final flush?Yes, I think that could happen. czhen and I talked a little about how we want to rewrite this code. I still think this change is an improvement since it avoids the ""Short read of block"" errors. I'll clarify the commit message.",1,701,2016-11-04 18:48:38,2016-11-04 18:50:40,0,MERGED,1.0,47.0,4,9,2,negative
60,"Patch Set 1:> > There may still be a race condition here. Consider the sequence: > > StreamCopyThread.write(lots_of_data); StreamCopyThread.flush(). If > > flush() calls interrupt() while run() is in the src.read() call, > > but src still has more data to read, can the current run() loop > > break out of the src.read(), perform a partial flush, then loop > > again to copy the rest of the data, and fail to do a final flush? >  > Yes, I think that could happen. czhen and I talked a little about > how we want to rewrite this code. I still think this change is an > improvement since it avoids the ""Short read of block"" errors. I'll > clarify the commit message.On second thought: PipedInputStream.read is not interruptible unless its buffer is empty. If the buffer contains some data, it returns that data without waiting for more.We don't flush until readInterrupted is true. That means we don't flush until the pipe is drained.",1,701,2016-11-04 18:48:38,2016-11-04 18:50:40,0,MERGED,1.0,47.0,4,9,2,negative
64,Patch Set 2: Code-Review+2I am so ashamed for this bug... Nice catch and fix.,2,707,2016-11-04 10:49:49,2016-11-04 15:48:15,4,MERGED,1.0,2.0,4,5,2,negative
67,Patch Set 3:(4 comments)We still need a bug report and the current commit header pointing to this bug report.,3,709,2016-11-01 16:52:53,2016-11-02 21:14:53,28,MERGED,4.0,274.0,2,4,8,negative
69,"Patch Set 4:> > I'm wondering if the Ng* files can also be actually removed, we > > don't seem to be building them at all... >  > Look at make_cocoa.mak line 74. They are actually compiled.I did notice those targets in make_cocoa.mak but what I meant was that we can probably get rid of those too as those targets don't seem to be really invoked. See line 32 of the same makefile where the targets are commented out and I've never seen them being built myself.",4,712,2016-10-04 09:52:26,2016-10-21 11:37:34,409,MERGED,28.0,1909.0,3,4,8,negative
72,Patch Set 4:sorry about the last two patches I tried something out of desperation but without my brain switched on...,4,725,2016-11-02 16:23:09,2016-11-02 19:46:40,3,MERGED,1.0,5.0,2,5,6,negative
75,Patch Set 7: Code-Review+2 Verified+1The test failures are unrelated.Thanks Jonah,7,726,2016-10-17 15:10:26,2016-11-04 10:21:52,427,MERGED,5.0,130.0,4,8,7,negative
76,"Patch Set 1:This patch was just created to share information, but one key item missing from the patch is that it does not change the default value of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE in GdbPreferenceInitializer.",1,726,2016-10-17 15:10:26,2016-10-18 20:43:04,29,MERGED,4.0,113.0,3,5,7,negative
77,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing.",1,726,2016-10-17 15:10:26,2016-10-18 20:43:04,29,MERGED,4.0,113.0,3,5,7,negative
117,"Patch Set 4:Something is wrong with this review. Not sure what the status ""Not Current"" tells me. I can't do anything with it, so I cherry-picked it locally and will push it directly.",4,762,2016-10-26 13:38:34,2016-11-02 10:36:52,164,MERGED,6.0,137.0,3,7,6,negative
121,"Patch Set 4:So to recap: rename the method, add a component to the commit message, than I +1/+1. It passed stress test btw. It did before too though. :S",4,766,2016-10-26 15:01:45,2016-11-03 04:29:38,181,MERGED,4.0,57.0,3,12,5,negative
123,"Patch Set 1:> I am tempted to +2 this due to hudson's instability. question > though: is there a way to make sure none of the plug-ins were > forgotten?This change updates all features versions to be the same as the release. It also updates the RCP and the doc plugins. This is done in a script, update_version.shThe ""code"" plugins are handled through the API tooling and we also do a best effort closer to release day to bump the service release number of modified plugins that have no API changes. This is also done in a script, check_plugins_changes.shThere is room for mistake because there could be bugs in the scripts but in the end, we just have to make sure that the features and the RCP display the right version.",1,767,2016-10-21 15:03:31,2016-10-21 15:03:31,0,MERGED,51.0,106.0,3,8,5,negative
126,Patch Set 1: Code-Review+1also +1 for whenever the test stops failing,1,770,2016-10-21 15:34:35,2016-10-21 15:34:49,0,MERGED,1.0,2.0,3,11,4,negative
127,"Patch Set 2: Code-Review+2 Verified+1This will have the error message, but will help debug hudson instability. Let's do this.Works locally.",2,773,2016-10-24 17:47:26,2016-10-24 19:59:41,2,MERGED,1.0,1.0,4,6,2,negative
128,"Patch Set 2:> This will have the error message, but will help debug hudson > instability. Let's do this. >  > Works locally.You don't think it's too much extra output? This made me hesitant.",2,773,2016-10-24 17:47:26,2016-10-24 19:59:41,2,MERGED,1.0,1.0,4,6,2,negative
132,Patch Set 2:> If that allows working-around https://bugs.lttng.org/issues/1070 > then great!I don't think it's the same. It's the path that's too long. Those tests use old MI format so the limit is 255 but in 3.0 there is no such limit. So it's really working around the limitation in MI < 3.0 which is not going to be fixed.,2,775,2016-10-22 05:08:13,2016-10-24 19:59:32,62,MERGED,1.0,12.0,5,9,2,negative
141,"Patch Set 2: Code-Review+1It doesn't break anything. The bug is _hard_ to reproduce, but I think I understood by code inspection.",2,779,2016-08-30 21:43:21,2016-11-01 21:18:48,1511,MERGED,2.0,246.0,4,6,3,negative
146,"Patch Set 1:No, it's a race condition between the 2 ways to update that view (see https://git.eclipse.org/r/#/c/83526/7 to fix that). And the waitViewReady will return when the CommonXYChart is not dirty anymore, but the scatter viewer is still dirty. Probably if you make the compacting job sleep, it will fail all the time.",1,781,2016-11-01 13:23:12,2016-11-01 13:27:42,0,MERGED,1.0,4.0,4,9,2,negative
152,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra",1,791,2016-10-25 15:27:40,2016-10-25 15:27:40,0,MERGED,1.0,17.0,3,6,3,negative
164,Patch Set 5:Rebased in hope that hudson wakes up.Realized that it was because hudson was overwhelmed.,5,811,2016-09-01 00:34:07,2016-10-25 01:46:00,1297,MERGED,7.0,70.0,4,5,5,negative
167,"Patch Set 1:(5 comments)I like the approach. Some observations that I added as comments. I guess you will work on the patch more to remove the existing views and the title. Then we can do a formal review.Just as note, users that have the current Syscall Latency view open, will get an error message that the view was removed after upgrading this change. I don't think we can avoid that.",1,812,2016-08-10 19:03:39,2016-08-10 19:28:45,0,MERGED,13.0,169.0,4,8,6,negative
181,"Patch Set 9:(23 comments)Patchset 11 address every comment except two of them.Alvaro, please have a look at the changes and see if you agree.  Feel free to revert any that you disagree with.",9,825,2016-09-14 20:35:08,2016-10-20 18:20:44,861,MERGED,13.0,319.0,3,6,14,negative
183,"Patch Set 1: Code-Review-2This test does not test anything and will pass forever. What happens in this case is that when we try to obtain the menu, rcptt does not find it which normally generates an exception, but since the exception is handled in the catch block, the execution of the test proceeds w/o any failure to be noticed.It seems that we can't fix this. I think we should simply remove the file for now.",1,828,2016-10-21 14:32:45,2016-10-21 14:32:45,0,MERGED,1.0,18.0,3,5,3,negative
208,Patch Set 2:I'd be very very happy to test and approve this patch if it can make the test not fail. I had 2 patches fail on that test just today.,2,853,2016-10-24 13:47:55,2016-10-24 14:03:03,0,MERGED,1.0,16.0,3,4,4,negative
209,"Patch Set 4: Code-Review+1 Verified+1This makes the test more robust. And no other side-effect that I can notice, though randomly cancelling analyses in the progress view is not without side-effect, especially when cancelling an analysis others depend on... More bugs to fix!",4,853,2016-10-24 13:47:55,2016-10-24 18:02:17,4,MERGED,2.0,23.0,5,10,4,negative
222,"Patch Set 4:(1 comment)I added a test to patchset 5 that will fail now, but should not. Showing that this patch, over trace synchronization will not behave correctly.There is also the other way around: trace synchronization over this patch, will not work correctly because it sets the timestamp transform instead of composing it, but that is for another patch to test and fix.",4,856,2016-10-04 23:56:44,2016-10-07 22:21:09,70,MERGED,3.0,287.0,3,8,12,negative
223,"Patch Set 10:(5 comments)The stream-related utility method in StreamUtils seems to trigger everyone for some reason, so I'll keep the code in TmfExperiment.> The clocks may also be sampled using different techniques. See Mathieu D for detailsI see this comment on the top page, but not in the Commit Message one. Weird? What should be reworded/added?",10,856,2016-10-04 23:56:44,2016-10-20 19:13:47,379,MERGED,6.0,482.0,3,6,12,negative
224,"Patch Set 7: Code-Review-1Ok so, I folded the new tests back into this patch, and I've added some try/finally blocks so that the disposes happen all the time, which should isolate failures of these tests.There is still one failure remaining, and I am not sure how it's supposed to be fixed, see my comment just before this one.",7,856,2016-10-04 23:56:44,2016-10-18 18:30:52,330,MERGED,4.0,429.0,3,5,12,negative
226,"Patch Set 7:I've tested the latest patch-set, and the new feature org.eclipse.emf.compare.rcp.ui.feature.group gets installed as expecred. Still we get the wrong EGit/EMF Compare stuff due to the too old contents in the integration repos. But this is a known issue and let's wait for the integration repos to be updated.",7,859,2016-10-16 12:00:15,2016-10-20 12:41:48,96,MERGED,1.0,99.0,2,2,9,negative
245,"Patch Set 1:Kevin Corcoran took over https://git.eclipse.org/r/#/c/69292/ from me, so this is identical to that patch. https://git.eclipse.org/r/#/c/69292/ was abandoned in favor of this.",1,884,2016-04-13 22:55:08,2016-04-13 22:55:36,0,MERGED,4.0,56.0,3,4,4,negative
257,Patch Set 1: Verified+1Not sure why the test failed. Hard to see how it's related and I need to get this fix in ASAP.,1,909,2016-10-14 15:28:27,2016-10-14 15:28:27,0,MERGED,1.0,10.0,3,10,1,negative
260,Patch Set 5: Code-Review+2 Verified+1The test failure has nothing to do with this code change.,5,914,2016-10-13 16:14:28,2016-10-14 13:56:25,21,MERGED,5.0,285.0,3,6,5,negative
276,"Patch Set 1: Code-Review+1Yes, indeed. It seem to be a simple spelling mistake. I really thought that it was spelled correctly according to the tester setup (there it is spelled correctly, and hence it also works).",1,935,2016-10-14 12:30:37,2016-10-14 12:30:37,0,MERGED,1.0,6.0,3,6,1,negative
280,"Patch Set 1:The RCPTT build is broken, seems to deal with some wrong path : here is the output error : The explicit location /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/workspace/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip is not valid",1,940,2016-10-07 17:06:31,2016-10-07 17:06:31,0,MERGED,1.0,34.0,3,5,16,negative
283,"Patch Set 8:I rebased on master, and it seems that the previous build error dealing with wrong wk path is raised gain, build failed Caused by: org.apache.maven.plugin.MojoFailureException: The explicit location /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/lastStable/archive/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip is not valid",8,940,2016-10-07 17:06:31,2016-10-10 11:40:45,66,MERGED,2.0,47.0,3,7,16,negative
284,"Patch Set 9:> I rebased on master, and it seems that the previous build error > dealing with wrong wk path is raised gain, build failed Caused by: > org.apache.maven.plugin.MojoFailureException: The explicit location > /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/lastStable/archive/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip > is not validNo, that's the right location.  Probably the product ZIP file just actually wasn't there (temporarily?).  I suspect it was just bad timing, that re-triggering the build would see it work fine.But, in any case, it looks like you deleted the wrong rcptt.properties file?  That could be a hint as to why RCPTT created another one for you that snuck into this patch:  that somehow you have imported the RCPTT project into your workspace in the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt project into your workspace or did you import the whole git repository as a project?",9,940,2016-10-07 17:06:31,2016-10-11 15:22:03,94,MERGED,3.0,57.0,3,4,16,negative
285,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)",2,940,2016-10-07 17:06:31,2016-10-07 21:30:27,4,MERGED,1.0,34.0,2,3,16,negative
286,"Patch Set 10:Okay, so it appears that, in fact, the Product build is no longer archiving the RCP packages that it creates.  That's a problem for RCPTT!",10,940,2016-10-11 15:40:58,2016-10-11 15:40:58,0,MERGED,1.0,38.0,4,8,16,negative
287,"Patch Set 10:> > Okay, so it appears that, in fact, the Product build is no longer > > archiving the RCP packages that it creates.  That's a problem for > > RCPTT! >  > They are still being built, but the product ZIP filenames have > changed, so the archive configuration of the Product job needs to > be updated.  I have fixed the job configuration and will re-trigger > this Gerrit build when the new Product archives are ready.Yes I'm working on it... don't worry ... it will be back to normal soon ;)",10,940,2016-10-11 15:40:58,2016-10-11 15:40:58,0,MERGED,1.0,38.0,4,8,16,negative
301,"Patch Set 2:> How about some tests?That would be nice, but I don't have the time and energy for that.There's an inactive test suite org.eclipse.core.tests.net.SystemProxyTest, but all its tests are failing (at least on Linux). The code that prepends the ""http://"" is trivial, and if we need a test for that, then the project is doomed anyway.",2,948,2016-10-10 20:22:50,2016-10-12 21:43:11,49,MERGED,1.0,13.0,3,5,3,negative
302,"Patch Set 3: Code-Review+2 Verified+1> > How about some tests? >  > That would be nice, but I don't have the time and energy for that. >  > There's an inactive test suite org.eclipse.core.tests.net.SystemProxyTest, > but all its tests are failing (at least on Linux). The code that > prepends the ""http://"" is trivial, and if we need a test for that, > then the project is doomed anyway.Fair enough!",3,948,2016-10-10 20:22:50,2016-10-14 08:44:30,84,MERGED,1.0,13.0,3,4,3,negative
311,"Patch Set 1: Code-Review+2 Verified+1Thanks for the contribution, Fred!  Even paying attention to copyright statements.This change certainly cuts neatly through a bunch of unnecessary and wonky code.  I was going to complain that changing the APIs in the UI classes from working with URIs to working with IResources results in a loss of generality, so that it would be more difficult to support exporting diagrams to the host filesystem (which is desperately needed, IMO) or other destinations, and that IResource is not even as appropriate a type as IContainer, but then I observed that the entire export infrastructure beneath the UI is all pinned to the IResource contract, anyways.  That, combined with the fact that any clients trying to use these UI bits would have had to construct nonsense URIs, means that I don't mind that this technically is an API-breaking change because that API was already non-functional and it will have to break again some time anyways to support exporting to non-workspace destinations.  Besides that none of these UI classes should ever have been exposed as API to begin with.All of which is to say thanks for working through the contribution process and do come back for more.",1,970,2016-10-13 21:08:40,2016-10-13 21:08:40,0,MERGED,5.0,118.0,4,5,1,negative
314,Patch Set 1:(7 comments)I must wait until http://download.eclipse.org/mylyn/drops/3.21.0/mylyn-3.21.0-api.zip is in place before I can push a new patch set. Otherwise we get problems because of the wrong @since 3.21,1,975,2016-09-29 04:34:40,2016-10-03 18:59:11,110,MERGED,5.0,327.0,3,9,6,negative
325,"Patch Set 1:(1 comment)Sergey, I'm not sure about the synchronize block. Please have a look.",1,984,2016-09-27 20:20:08,2016-09-27 20:20:08,0,MERGED,1.0,54.0,3,6,3,negative
361,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Codegen/32/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Common/41/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/104/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Cpp/49/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Migration/36/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Profile/36/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/132/ : SUCCESS,2,1038,2016-10-06 12:53:38,2016-10-06 13:48:27,0,MERGED,10.0,28.0,3,12,4,negative
363,"Patch Set 1:(2 comments)General comments:* The ""This feature contains the ..."" preamble is redundant in text that is presented to the user as a feature description* feature names and descriptions should be externalized in the feature.properties for translation (some are, but not all).  This applies also to URLs for licenses, copyright, etc.  (using a license feature in our builds would help a lot, but would be a separate task)",1,1038,2016-10-06 12:53:38,2016-10-06 12:53:38,0,MERGED,10.0,41.0,4,12,4,negative
373,Patch Set 3:Ignore the other change-set that was pushed to gerrit. User error on my part. I have updated the change to include the header information. Is it okay to keep the patch as is? I'll try to make future changes to the master.,3,1051,2016-10-05 17:57:10,2016-10-06 14:28:45,20,MERGED,1.0,10.0,4,6,3,negative
378,"Patch Set 1:You suggestion is not a bad idea, I will modify this. For me, delay to set in preferences was just to much thinks to set which is not necessary, but I can add it too.I will remove syso too :)thanks for the review",1,1056,2016-10-05 09:17:53,2016-10-05 09:25:24,0,MERGED,12.0,334.0,3,7,3,negative
385,Patch Set 1: -Code-Review> this regression is not related to this patch set. I can notice the > same regression with the latest master branch versionYour are right. I tested using the tester setup with the latest Papyrus-RT build. And the regression regarding the orientation of the behavior adornment is there. Hmmm... This is not the first time we have issues with the behavior adornment. I really thought that we had added some regression test suites to get control over this. I will write a Bugzilla for this (again).,1,1064,2016-10-05 08:17:59,2016-10-05 08:17:59,0,MERGED,1.0,4.0,4,8,3,negative
386,"Patch Set 1:> Your are right. I tested using the tester setup with the latest > Papyrus-RT build. And the regression regarding the orientation of > the behavior adornment is there. Hmmm... This is not the first time > we have issues with the behavior adornment. I really thought that > we had added some regression test suites to get control over this. > I will write a Bugzilla for this (again).I wrote https://bugs.eclipse.org/bugs/show_bug.cgi?id=504059 for this regression. But then it is ""only"" the refresh issue for replicated port that remains. But on the other, if we do as I have proposed in https://bugs.eclipse.org/bugs/show_bug.cgi?id=500982 and render the stacking pattern for replicated ports on the ""inside"" of the port shape, then this maybe solves the refresh issue in this situation as well?",1,1064,2016-10-05 08:17:59,2016-10-05 08:17:59,0,MERGED,1.0,4.0,4,8,3,negative
400,"Patch Set 7:> > It should be, what errors do you see? >  > Sorry my bad, I forgot to add the generic editor plug-in to my > runtime. >  > Description says, the editor provides code completion and hover. I > don't see that. Should the description be adjusted until we have > more?Fixed. Thanks for the nice catch.",7,1079,2016-09-30 10:49:44,2016-10-06 11:10:57,144,MERGED,8.0,284.0,4,6,7,negative
403,"Patch Set 4:> Sopot, is this ready for final review?Mickael, since bug 500755 is not fixed yet I propose to push a first iteration of the template with just the presentation extension.The rest should be fine. I'm leaving the icon as is as the present general editor icon is too ugly.",4,1079,2016-09-30 10:49:44,2016-09-30 13:14:34,2,MERGED,8.0,288.0,4,11,7,negative
443,Patch Set 4: Code-Review+1(1 comment)==Code Review==Code is ok to me.==Smoke tests==project creation: okdiagram creation: okproperties view: oktable creation: ok==Functional tests==undo/redo works fine. No bad selection at the first element when moving/editing/... an element.,4,1148,2016-09-13 14:28:55,2016-09-26 09:49:07,307,MERGED,1.0,79.0,5,7,4,negative
465,"Patch Set 3:> What kind of testing on Windows have you done?I managed to reproduce the error as described in bug 502238 with master. With the version of the dll in this review, I can't reproduce it anymore. To reproduce:- start a runtime workbench - the workspace must contain at least one project - activate the auto-refreshLast step was to test that the auto-refresh still works: create a file in the project via the Windows file explorer and check that the workspace is properly refreshed by Win32Monitor (tracing/refresh and tracing/debug options turned on)I only tested the x86_64 variant, I don't have a  x86 windows at hand; but $ file  bundles/org.eclipse.core.resources.win32.x86/os/win32/x86/win32refresh.dll shows PE32 Executable (DLL) (GUI) Intel 80386, for MS Windowswhile $ file  bundles/org.eclipse.core.resources.win32.x86_64/os/win32/x86_64/win32refresh.dll shows PE32+ Executable (DLL) (GUI) Intel x86-64, for MS Windows",3,1177,2016-09-27 11:36:15,2016-09-27 17:16:43,5,MERGED,5.0,8.0,4,5,3,negative
467,"Patch Set 8: Code-Review-2Two things. 1 - We only have two menu entries, adding another one to reset the filter seems to be over zealous. It is only saving a click when the user has selected the two options and this is not something he would do anyway since it does not really mean anything (hide himans, and hide machine means show nothing), so in the end I don't think we help our users in adding this menu.2 - Worst is the fact that when both filters are enabled (nothing is shown), and I click the reset button, nothing happens and I end up in a broken state.I strongly suggest to rethink the need for this additional button.",8,1182,2016-09-22 15:22:00,2016-09-22 15:22:00,0,MERGED,10.0,715.0,3,6,12,negative
470,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/47/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/62/ : UNSTABLE,6,1184,2016-09-22 18:00:01,2016-09-27 00:20:20,102,MERGED,3.0,28.0,2,4,9,negative
471,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/44/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/60/ : UNSTABLE,4,1184,2016-09-22 18:00:01,2016-09-26 20:14:59,98,MERGED,3.0,28.0,2,4,9,negative
472,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/53/ : UNSTABLE,2,1184,2016-09-22 18:00:01,2016-09-26 12:46:56,90,MERGED,3.0,28.0,3,7,9,negative
474,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/56/ : UNSTABLE,2,1184,2016-09-22 18:00:01,2016-09-26 12:46:56,90,MERGED,3.0,28.0,3,7,9,negative
475,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/43/ : SUCCESShttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/59/ : UNSTABLE,3,1184,2016-09-22 18:00:01,2016-09-26 20:14:35,98,MERGED,3.0,28.0,2,4,9,negative
488,"Patch Set 30:> Maybe just add a 'G' on top of the Text Editor icon for now? I > didn't really think about it too much, except that it needs to be > there.I came up with https://imgur.com/a/AL1Fo . I think it's very ugly, but not enough ugly to be a blocker as it will be improved. WDYT?",30,1197,2016-09-06 14:04:40,2016-09-06 15:26:37,1,MERGED,42.0,2523.0,6,12,35,negative
493,"Patch Set 17:> Mickael or Sopot, can you remove the // TODOS and the unnecessary > whitespace? Make it hard for me to read this.It should be clean now.",17,1197,2016-06-22 13:25:11,2016-07-15 10:04:16,548,MERGED,51.0,2700.0,2,4,35,negative
494,"Patch Set 15:Mickael or Sopot, can you remove the // TODOS and the unnecessary whitespace? Make it hard for me to read this.",15,1197,2016-06-22 13:25:11,2016-07-14 21:54:16,536,MERGED,51.0,2727.0,2,3,35,negative
499,"Patch Set 1:The change is acceptable, but the right way to cope with platform-specific garbage files is to configure a global gitignore rule. I've added instructions to https://wiki.eclipse.org/Platform-releng/Git_Workflows#Configure_the_workspace",1,1198,2016-09-27 06:19:47,2016-09-27 06:20:06,0,MERGED,1.0,1.0,5,7,1,negative
