ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
131,Patch Set 2: Code-Review+2If that allows working-around https://bugs.lttng.org/issues/1070 then great!,2,775,2016-10-22 05:08:13,2016-10-24 19:59:32,62,MERGED,1.0,12.0,5,9,2,positive
134,Change has been successfully cherry-picked as 0bcbd422efb2b9face1e2ceb62e89e6eaaacdf94 by Jeff Johnston,2,776,2016-10-31 23:30:49,2016-11-03 17:57:57,66,MERGED,6.0,262.0,3,5,2,positive
142,Change has been successfully cherry-picked as 9597a3b53931e8e6ade3c8d59534a8918a0d25e8 by Patrick Tasse,2,779,2016-08-30 21:43:21,2016-11-01 21:18:48,1511,MERGED,2.0,246.0,4,6,3,positive
161,Patch Set 5: Code-Review+2 Verified+1looks good.,5,802,2016-09-14 21:58:00,2016-10-25 14:26:26,976,MERGED,7.0,54.0,5,8,5,positive
165,"Patch Set 5: Code-Review+2 Verified+1Previously approved, thanks for the review!",5,811,2016-09-01 00:34:07,2016-10-25 01:46:00,1297,MERGED,7.0,70.0,4,5,5,positive
168,Patch Set 1:(1 comment)Thanks for the review. Do you want the removal of the system call latency table and XML view in this same patch? I was thinking to do patches above this one for that so that each one is well scoped (there are swtbot tests for latency view to change as well),1,812,2016-08-10 19:03:39,2016-08-10 19:28:45,0,MERGED,13.0,169.0,4,8,6,positive
178,Patch Set 14: Code-Review+2 Verified+1Thanks Marc D. and Marc K. for your thorough reviews !,14,825,2016-09-14 20:35:08,2016-10-25 01:43:11,965,MERGED,17.0,350.0,3,8,14,positive
202,"Patch Set 1:> The better way to do it would be to sort the tests by duration and pick the ones that take over a threshold.> I think it'd be better to call them ""slow tests"". The line for integration tests is not very clear and too open for debate. What do you think?Slow tests are good, I would then love to study which ones are slow in core too. We have some that have huge room for improvement, like the scheduler tests.",1,851,2016-10-08 00:02:47,2016-10-18 00:12:54,240,MERGED,8.0,151.0,4,13,4,positive
210,Patch Set 4: -Code-Review Verified+1works fine,4,853,2016-10-24 13:47:55,2016-10-24 18:02:17,4,MERGED,2.0,23.0,5,10,4,positive
211,Change has been successfully cherry-picked as 1a01cbfd2acf7daf9b9deaeb1549ead48b47ed17 by Matthew Khouzam,4,853,2016-10-24 13:47:55,2016-10-24 18:02:17,4,MERGED,2.0,23.0,5,10,4,positive
221,"Patch Set 4:(4 comments)Thanks for the comments, I'll wait until we get to this patch in the branch to update it.",4,856,2016-10-04 23:56:44,2016-10-07 22:21:09,70,MERGED,3.0,287.0,3,8,12,positive
225,Change has been successfully cherry-picked as abdcc7b3450a4a29d884b0ae447bbcbc7491632b by Jean-Christian Kouame,1,858,2016-10-24 15:49:02,2016-10-24 15:49:37,0,MERGED,2.0,2.0,4,7,1,positive
252,"Patch Set 1: Code-Review+1I like the idea. I'm not sure if we could enable this on our Gerrit servers because we run gc from a different machine to not take resources from Gerrit server but still, I like the idea of automatically running gc if loose objects exceeds a threshold.",1,898,2016-04-13 12:54:09,2016-04-14 22:27:22,33,MERGED,7.0,236.0,4,8,7,positive
258,Change has been successfully rebased as e76ec05aabc57886c6a832cbacf8a84fa88fee4c by Doug Schaefer,1,909,2016-10-14 15:28:27,2016-10-14 15:28:27,0,MERGED,1.0,10.0,3,10,1,positive
261,Change has been successfully merged into the git repository by Jonah Graham,5,914,2016-10-13 16:14:28,2016-10-14 13:56:25,21,MERGED,5.0,285.0,3,6,5,positive
267,Change has been successfully merged into the git repository by Benoit Maggi,1,926,2016-10-13 14:03:24,2016-10-14 14:18:53,24,MERGED,2.0,5.0,3,5,1,positive
268,Change has been successfully cherry-picked as 7fe1280714fe1d4d205f6cd7fa62a7ff835d2a46 by Andre Wegmueller,1,927,2016-10-14 10:17:34,2016-10-14 10:17:34,0,MERGED,4.0,104.0,4,5,1,positive
270,Change has been successfully merged into the git repository by Benoit Maggi,1,930,2016-10-14 13:20:30,2016-10-14 13:20:30,0,MERGED,16.0,801.0,3,5,1,positive
273,Patch Set 2: Code-Review+2 Verified+1Fixes the windows problems and improves the test condition when connncting to a node.,2,932,2016-10-11 20:16:01,2016-10-13 20:23:00,48,MERGED,11.0,135.0,4,5,2,positive
275,Patch Set 1: Code-Review+2 Verified+1Thanks,1,934,2016-10-14 09:21:51,2016-10-14 09:21:51,0,MERGED,1.0,18.0,4,5,1,positive
277,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016-10-14 12:30:37,2016-10-14 12:30:37,0,MERGED,1.0,6.0,3,6,1,positive
279,Change has been successfully merged into the git repository by Christian W. Damus,16,940,2016-10-13 21:11:04,2016-10-14 10:53:53,13,MERGED,1.0,38.0,4,5,16,positive
281,"Patch Set 8:> now the tests run and your new test fails.  That's progress!  :-)Yes, and now the test succeeded :)",8,940,2016-10-07 17:06:31,2016-10-10 11:40:45,66,MERGED,2.0,47.0,3,7,16,positive
289,Patch Set 2:Build SUCCESSFUL. Now starting integration tests...,2,943,2016-10-13 16:59:57,2016-10-13 17:02:06,0,MERGED,1.0,17.0,3,6,3,positive
291,"Patch Set 20:(2 comments)> Brian, any more concerns except the reparenting issue? If not I > plan to merge it end of this week, after having tested the > reparenting.I'm good; just a teeny tweak.  Thanks for tackling this!",20,944,2016-10-04 15:03:42,2016-10-13 13:35:41,214,MERGED,9.0,379.0,3,4,23,positive
294,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.,17,944,2016-10-04 15:03:42,2016-10-07 06:23:42,63,MERGED,9.0,379.0,3,9,23,positive
296,"Patch Set 7: -Code-ReviewBrian, views now need to opt-in. Please remove your -2. This code still needs testing (definitely on my side but others are more than welcome to give it a try) but your -2 concern should be solved.",7,944,2016-10-04 15:03:42,2016-10-04 16:11:38,1,MERGED,5.0,134.0,3,6,23,positive
297,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too.",7,944,2016-10-04 15:03:42,2016-10-04 16:11:38,1,MERGED,5.0,134.0,3,6,23,positive
303,Patch Set 1: Code-Review+2 Verified+1All good.,1,953,2016-10-13 17:14:03,2016-10-13 17:14:03,0,MERGED,15.0,2672.0,3,3,1,positive
308,Change has been successfully merged into the git repository by Lars Vogel,2,959,2016-09-23 13:32:17,2016-09-26 11:04:13,69,MERGED,2.0,12.0,3,5,2,positive
312,Change has been successfully merged into the git repository by Christian W. Damus,1,970,2016-10-13 21:08:40,2016-10-13 21:08:40,0,MERGED,5.0,118.0,4,5,1,positive
313,Change has been successfully cherry-picked as 1dfc69dc5da8afe0990ad0c2058f3cf47a762f07 by Alexandre Montplaisir,2,972,2016-10-07 20:33:05,2016-10-13 10:21:54,133,MERGED,4.0,20.0,4,6,2,positive
315,Change has been successfully merged into the git repository by Frank Becker,6,975,2016-10-07 19:26:46,2016-10-13 21:27:15,146,MERGED,4.0,373.0,3,5,6,positive
316,Patch Set 7:(3 comments)Looks pretty good already. Here are few minor nitpicks.,7,976,2016-09-21 10:52:25,2016-10-12 11:58:13,505,MERGED,12.0,373.0,3,5,9,positive
317,"Patch Set 3:Let's postpone this change until https://bugs.eclipse.org/bugs/show_bug.cgi?id=501997 is resolved. This change my become unnecessary if all implementations RefreshProvider.installMonitor(IResource, IRefreshResult) method become fast.",3,976,2016-09-21 10:52:25,2016-09-22 16:43:45,29,MERGED,7.0,153.0,3,4,9,positive
319,Change has been successfully merged into the git repository by Ryan Brooks,5,978,2016-09-23 17:19:46,2016-10-13 20:04:31,482,MERGED,14.0,311.0,3,4,5,positive
321,Change has been successfully rebased as 33d12e75c91a0a973cb5608bad375f98822e40ec by Jonah Graham,1,980,2016-10-13 16:05:51,2016-10-13 16:05:51,0,MERGED,1.0,355.0,3,9,1,positive
322,Change has been successfully merged into the git repository by vincent lorenzo,3,982,2016-10-12 20:09:59,2016-10-13 18:45:53,22,MERGED,1.0,8.0,3,4,3,positive
326,Change has been successfully rebased as 663c5e8eb090bd0493ee07735a99e35f0363e4f2 by vincent lorenzo,1,985,2016-10-12 20:01:30,2016-10-13 15:46:41,19,MERGED,1.0,28.0,3,6,1,positive
327,Change has been successfully merged into the git repository by vincent lorenzo,1,986,2016-10-12 20:09:59,2016-10-13 15:48:19,19,MERGED,1.0,8.0,3,5,1,positive
328,Change has been successfully rebased as 9e9bac9c2625a46e724a93bfd8c925dfc66c315d by vincent lorenzo,2,993,2016-10-12 20:01:30,2016-10-12 20:04:55,0,MERGED,1.0,28.0,3,8,2,positive
330,Change has been successfully merged into the git repository by Christian W. Damus,1,995,2016-10-13 15:03:57,2016-10-13 15:08:27,0,MERGED,3.0,74.0,3,11,1,positive
332,Patch Set 9: Code-Review+2 Verified+1Thanks Sergey.,9,1007,2016-09-20 09:21:46,2016-10-06 18:29:48,393,MERGED,13.0,199.0,3,4,9,positive
333,Change has been successfully merged into the git repository by Lars Vogel,9,1007,2016-09-20 09:21:46,2016-10-06 18:29:48,393,MERGED,13.0,199.0,3,4,9,positive
336,Patch Set 3: Code-Review+1(3 comments)I am testing this now.,3,1012,2016-09-19 05:27:43,2016-10-04 04:24:33,358,MERGED,5.0,167.0,5,14,6,positive
339,Change has been successfully cherry-picked as 217d5c8162282eb789d9fcff663e2c5129eeb686 by Marc-Andre Laperle,6,1012,2016-09-19 05:27:43,2016-10-07 00:08:14,426,MERGED,5.0,173.0,4,5,6,positive
350,Change has been successfully cherry-picked as 1dfcd42b04b94bc6965905654723e02e85dfb2dc by Marc-Andre Laperle,5,1027,2016-09-19 04:47:02,2016-10-06 17:52:58,421,MERGED,8.0,62.0,4,8,5,positive
353,"Patch Set 5: Code-Review+1Ok, now should be good to go.",5,1029,2016-09-22 18:48:58,2016-10-06 18:21:15,335,MERGED,5.0,78.0,4,9,5,positive
354,Patch Set 5: Code-Review+2Thanks so much for the contribution Leo!,5,1029,2016-09-22 18:48:58,2016-10-06 18:21:15,335,MERGED,5.0,78.0,4,9,5,positive
358,"Patch Set 3: Code-Review+1As long as Sam is happy with the change of bug to Bug in the bugzilla connector I think this looks great, thanks Leo!",3,1029,2016-09-22 18:48:58,2016-10-05 20:34:37,313,MERGED,5.0,57.0,4,10,5,positive
359,"Patch Set 3:(2 comments)This looks great, but I don't think we should change the prefix for Bugzilla.",3,1029,2016-09-22 18:48:58,2016-10-05 20:34:37,313,MERGED,5.0,57.0,4,10,5,positive
362,"Patch Set 2:> * The ""This feature contains the ..."" preamble is redundant in text > that is presented to the user as a feature descriptionI kind of agree with Christian's comment. I also felt that all these ""This feature contains..."" was kind of superfluous. The only feature were I though that it could be appropriate was the top level Papyrus-RT feature, which ""contains"" other features could have some different wording related to ""contains"" to indicate that it in fact is a top level feature which ""contains"" other features.",2,1038,2016-10-06 12:53:38,2016-10-06 13:48:27,0,MERGED,10.0,28.0,3,12,4,positive
364,Change has been successfully rebased as b99c5215a65bcbf1232429ae74c816ea4620bc45 by Ernesto Posse,4,1038,2016-10-06 12:53:38,2016-10-06 16:23:07,3,MERGED,27.0,441.0,3,12,4,positive
369,"Patch Set 1:Unstable tests don't seem to be related there, so that's 2 successful runs so far for this change.",1,1048,2016-10-06 08:04:21,2016-10-06 08:04:49,0,MERGED,1.0,6.0,3,19,2,positive
401,Patch Set 7: Code-Review+2 Verified+1Thanks. Merged. Please add a short notice to the N&N M3 for PDE that we have this template now.,7,1079,2016-09-30 10:49:44,2016-10-06 11:10:57,144,MERGED,8.0,284.0,4,6,7,positive
444,Change has been successfully rebased as 94483d2c5302342a39f2f689ce9a9ce0078e2fda by Patrick Tessier,4,1148,2016-09-13 14:28:55,2016-09-26 09:49:07,307,MERGED,1.0,79.0,5,7,4,positive
445,"Patch Set 1: Code-Review-1==Code Review==ok but I'me wandering if there is another way to test if it's a delete than check it's label.(-1 for that waiting for an answer)==Smoke tests==project creation: okdiagram creation: okproperties view: okmodel explorer view: ok==Functional tests==The selection after edition, move, etc is fine now, its stay on the edit element.At deletion the root element is well selected.",1,1148,2016-09-13 14:28:55,2016-09-13 14:28:55,0,MERGED,1.0,16.0,3,4,4,positive
446,Change has been successfully rebased as c3018cac97fe2e37d54505eb1aa4bc8080f015d5 by Jeremie Tatibouet,1,1150,2016-09-27 12:46:40,2016-09-27 12:46:40,0,MERGED,2.0,8.0,3,6,1,positive
468,"Patch Set 9: Code-Review+1 Verified+1It seems that what I suspected at first turned out to be so, that trying to use the one headless command for both use cases broke the tests.  From what I can tell, the diagrams created from the menu are identical to diagrams that already existed previously, so it looks good to me.",9,1184,2016-09-27 00:56:55,2016-09-27 01:08:54,0,MERGED,4.0,61.0,5,8,9,positive
473,"Patch Set 2:> Build Unstable >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ > : SUCCESS >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/53/ > : UNSTABLEHmm.  There are a lot of test failures now in the capsule structure diagram tests.Can it be that now diagrams that already existed before this change are no longer recognized as capsule structure diagrams?  Does something that is serialized in the notation model have to be migrated to a new viewpoint diagram type definition?  I think there's some kind of style object for this in the notation, but I am not clear on the details.Suggestions, Ansgar?",2,1184,2016-09-22 18:00:01,2016-09-26 12:46:56,90,MERGED,3.0,28.0,3,7,9,positive
478,Change has been successfully rebased as e352e133f06ccc029b8cb2675a1ba13a6a2318d7 by Ernesto Posse,3,1186,2016-09-21 18:02:01,2016-09-27 16:17:46,142,MERGED,3.0,21.0,3,6,3,positive
479,"Patch Set 2:I just tested on Windows and it worked (*) for me, so I think it's only you C├®line. My guess is that the problem is related to moving the oeprt.targetplatform project to the top-level folder in git, (why?) Then, it is removed from your workspace. If you import it in your workspace, it will be able to resolve the platform:/resource URIs.(*) I did get an error about a missing org.eclipse.papyrus.junit.utils bundle, which I have seen before, and I think others have encountered a similar issue, but in any case, this is unrelated to the platform URI, which is correctly resolved.",2,1186,2016-09-21 18:02:01,2016-09-21 19:48:33,1,MERGED,6.0,27.0,4,17,3,positive
481,Change has been successfully merged into the git repository by vincent lorenzo,2,1187,2016-09-24 00:07:31,2016-09-27 11:32:52,83,MERGED,14.0,1296.0,4,5,2,positive
487,"Patch Set 30:Ok, I'm working on decorating the usual text editor icon with a ""G"" or something else if an idea comes to my mind (very unlikely, I tried to figure out something as a background thought process since you reported it and I'm still not inspired).",30,1197,2016-09-06 14:04:40,2016-09-06 15:26:37,1,MERGED,42.0,2523.0,6,12,35,positive
505,Change has been successfully pushed.,3,1207,2016-09-15 14:50:46,2016-09-20 14:55:47,120,MERGED,1.0,3.0,2,5,3,positive
507,Change has been successfully pushed.,5,1211,2016-09-08 08:32:09,2016-09-20 14:55:47,294,MERGED,2.0,19.0,2,5,5,positive
512,Patch Set 3: Code-Review+2Looks great,3,1221,2016-09-06 21:06:49,2016-09-19 18:39:02,309,MERGED,1.0,4.0,4,8,3,positive
516,"Patch Set 1: Code-Review+2 Verified+1> This contribution is over 1000 lines of code and a CQ may be > needed[1]. > Project committers, please confirm if a CQ is needed by replying to > this comment (in Gerrit), leaving the quote intact, and Genie will > automagically create a CQ. >  > [1] https://eclipse.org/legal/EclipseLegalProcessPoster.pdf. > -genie:cq",1,1222,2016-08-29 10:55:06,2016-09-01 09:30:12,70,MERGED,11.0,2320.0,4,7,1,positive
535,Change has been successfully merged into the git repository by Lars Vogel,1,1272,2016-09-07 08:13:07,2016-09-07 10:47:12,2,MERGED,54.0,66.0,5,12,1,positive
567,Change has been successfully merged into the git repository by Doug Schaefer,4,1308,2016-09-12 01:30:25,2016-09-12 15:14:17,13,MERGED,29.0,519.0,4,8,4,positive
568,Change has been successfully rebased as baaea6f2dee59f42390bbea459fd3adbe6cdd7a4 by Thierry BLIND,2,1309,2016-09-12 15:47:33,2016-09-12 15:47:33,0,MERGED,2.0,6.0,3,7,2,positive
589,Patch Set 3: Verified+1Thanks Rodrigo for the fixes ... LGTM,3,1332,2016-09-11 17:59:35,2016-09-11 17:59:35,0,MERGED,2.0,63.0,4,10,3,positive
592,Change has been successfully rebased as f168d94fc6e6a07b3595e5992e402985b13d78b3 by Michal Niewrzal,1,1341,2016-09-11 17:19:04,2016-09-11 17:19:04,0,MERGED,1.0,20.0,3,7,1,positive
675,"Patch Set 2:Sorry, I totally missed your response somehow. > The commit message is missing the bug title.Well the rest of the ticket description is far too long to match the rules, that is why I didn't add it. I can add it but then the warning will arise that the first line of the commit message is too long. :) > Should we change the reference to org.eclipse.equinox.event in > org.eclipse.e4.ui.workbench.addons.swt.test too?IMHO yes, and everywhere it was added just to satisfy the test-runtime. In the ticket Markus also says that there are similar issues in JDT builds. But we can add it to this commit for the platform. But it looks like in the platform this is the last remaining direct Require-Bundle entry. > Should all bundles with a Service-Component add a Require-Capability > on osgi.extender?Yes I think so. There was a contribution about this in the past, but it didn't work that time because p2 doesn't support OSGi capabilities. But we could add Require-Capability and the p2.inf files to all bundles that make use of DS.I will update the contribution on this later and see if the build and the feedback is fine then.",2,1465,2016-08-28 20:52:34,2016-08-29 11:17:06,14,MERGED,4.0,20.0,3,5,4,positive
676,Change has been successfully pushed.,2,1466,2016-08-22 09:19:53,2016-09-02 09:19:26,263,MERGED,1.0,2.0,2,5,2,positive
680,Change has been successfully rebased as 5fe6c04e0b1027c4452e65f88363b7e4208121a1 by Benoit Maggi,1,1471,2016-09-02 08:26:28,2016-09-02 08:26:28,0,MERGED,1.0,29.0,4,8,1,positive
706,Patch Set 3:I don't think adding additional configuration to block the UI is valuable. Why not simply running in the background? Who will like that his UI is blocked?,3,1507,2016-07-10 10:35:43,2016-07-10 13:14:13,2,MERGED,7.0,257.0,4,15,4,positive
732,Change has been successfully merged into the git repository by Christian W. Damus,1,1535,2016-08-25 15:37:00,2016-08-25 19:15:43,3,MERGED,1.0,8.0,3,7,1,positive
735,Change has been successfully cherry-picked as 047f1c67262bc9dc4ec444d23a5be62fc97c87cb by Jeff Johnston,2,1539,2016-08-25 07:42:28,2016-08-25 20:19:36,12,MERGED,38.0,1886.0,3,7,2,positive
760,"Patch Set 4: Code-Review+1Looks good to me, but Sarika should also take a final look.",4,1579,2016-08-17 14:35:24,2016-08-24 07:44:33,161,MERGED,2.0,14.0,5,12,4,positive
766,"Patch Set 1:> (1 comment) >  > Thanks for working on it! >  > It looks better now (I haven't checked the code), but I still see 2 > failures on Java 8: >  > org.eclipse.jgit.lib.IndexDiffSubmoduleTest > testDirtySubmoduleWorktreeUntracked(org.eclipse.jgit.lib.IndexDiffSubmoduleTest) > org.junit.experimental.theories.internal.ParameterizedAssertionError: > testDirtySubmoduleWorktreeUntracked(""UNTRACKED"" <from allModes[2]>) >  > org.eclipse.jgit.merge.RecursiveMergerTest > crissCrossMerge_mergeable2(org.eclipse.jgit.merge.RecursiveMergerTest) > org.junit.experimental.theories.internal.ParameterizedAssertionError: > crissCrossMerge_mergeable2(""org.eclipse.jgit.merge.StrategyRecursive@53de625d"" > <from strategiesUnderTest[0]>, ""SameAsHead"" <from indexStates[2]>, > ""SameAsOther"" <from worktreeStates[4]>) >  > ... and one new fail on Java 7: >  > org.junit.experimental.theories.internal.ParameterizedAssertionError: > testDirtySubmoduleWorktreeUntracked(""UNTRACKED"" <from allModes[2]>)using https://git.eclipse.org/r/#/c/79731/ I successfully repeated these tests 100 times in order to confirm that these problems are now fixed on master",1,1580,2016-08-21 22:27:30,2016-08-21 22:58:53,0,MERGED,1.0,10.0,4,5,5,positive
787,"Patch Set 1:Lars, hope you don't mind taking a look at this (please, only after your return from holidays :)I wanted also to increase the version to 3.7.100, as described in bug 499164 - but I was not sure, and this another reason why I'm asking a review!",1,1612,2016-08-13 15:53:46,2016-08-13 15:53:46,0,MERGED,1.0,6.0,4,7,4,positive
807,Change has been successfully merged into the git repository by Doug Schaefer,1,1634,2016-08-17 16:01:13,2016-08-17 16:01:13,0,MERGED,2.0,32.0,3,6,1,positive
808,Change has been successfully rebased as 4c210d0eaaf84f92eabfbe5e1657aa60f2a57abf by Sam Davis,1,1636,2016-08-16 20:09:05,2016-08-16 20:09:05,0,MERGED,1.0,2.0,4,7,1,positive
815,Change has been successfully rebased as 9516b5d898379d5922d2786d3a73a56ed60977e7 by Ernesto Posse,1,1641,2016-08-17 15:59:44,2016-08-17 15:59:44,0,MERGED,1.0,5.0,3,6,1,positive
818,Change has been successfully rebased as cd559dafafced6d31eb48788c680ef9e5e4eae59 by Marc Khouzam,4,1646,2016-08-10 01:52:07,2016-08-16 20:43:16,162,MERGED,216.0,516.0,5,6,4,positive
820,Change has been successfully pushed.,4,1649,2016-08-09 14:03:36,2016-08-17 13:08:31,191,MERGED,5.0,148.0,2,3,4,positive
822,Patch Set 2: Code-Review+2 Verified+1looks good,2,1653,2016-08-02 06:59:44,2016-08-16 08:30:01,337,MERGED,8.0,84.0,4,11,2,positive
825,Change has been successfully merged into the git repository by Lars Vogel,13,1654,2015-09-18 18:08:37,2016-08-17 11:18:07,8009,MERGED,3.0,22.0,3,4,13,positive
827,Change has been successfully merged into the git repository by Lars Vogel,2,1655,2016-08-17 11:14:28,2016-08-17 11:17:49,0,MERGED,1.0,2.0,3,4,2,positive
828,"Patch Set 2: Code-Review+2 Verified+1Thanks Paul, change looks fine to me, this internal constant is unused in the repo",2,1656,2016-07-21 18:17:31,2016-08-17 11:04:52,640,MERGED,2.0,9.0,3,4,2,positive
829,Change has been successfully merged into the git repository by Lars Vogel,2,1656,2016-07-21 18:17:31,2016-08-17 11:04:52,640,MERGED,2.0,9.0,3,4,2,positive
849,Change has been successfully merged into the git repository by Doug Schaefer,5,1681,2016-08-15 19:31:03,2016-08-16 18:23:31,22,MERGED,15.0,537.0,3,6,5,positive
870,Change has been successfully rebased as ef5fb6f168553366f49e17b26e4516206556f803 by vincent lorenzo,2,1709,2016-07-05 15:37:16,2016-08-04 13:06:19,717,MERGED,4.0,300.0,5,8,2,positive
873,Patch Set 11:Patch looks great till now. One thing is that to avoid performance slowdown we should allow filters so that we can avoid values from java.lang or other packages if user wants to restrict. ( Similar to Step Filters),11,1715,2016-07-01 22:08:37,2016-07-23 16:09:49,522,MERGED,16.0,948.0,4,9,11,positive
