ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
262,"Patch Set 1:> Those vars are read without a mutex locked, > so dialogs can still be displayed multiple times.That's possible, but highly improbable (requires two UI (!) code paths to cross this in ~exactly same time), and I suppose that reading bool without lock is safe to prefer faster implementation to the one that has mutex overhead. > no, not unconditionally; each instance of JavaContext creates at > most one instance of JavaInteractionHandlerSorry, missed that. Will look further.",1,345,2016-11-03 12:53:09,2016-11-03 12:53:09,0,MERGED,2.0,21.0,3,11,5,negative
264,Patch Set 4: Verified+1Actually Patch Set 4 succeeded: see windows_msc_dbgutil_32 log http://ci.libreoffice.org/job/lo_gerrit/2372/Config=windows_msc_dbgutil_32/console,4,345,2016-11-03 12:53:09,2016-11-05 07:22:22,42,MERGED,1.0,37.0,3,4,5,positive
276,Change has been successfully cherry-picked as 64a708cba9b954afe3331f63c58218eb53b3d0ce by Caol├ín McNamara,10,356,2016-11-05 20:28:27,2016-11-07 17:22:23,44,MERGED,142.0,4215.0,3,4,10,positive
288,Patch Set 1: Code-Review+2 Verified+1build failure looks unrelated,1,366,2016-11-07 09:28:26,2016-11-07 09:28:26,0,MERGED,2.0,4.0,4,5,1,negative
290,Patch Set 1: Verified+1build failure looks unrelated,1,367,2016-11-07 11:18:56,2016-11-07 11:20:27,0,MERGED,7.0,18.0,4,6,1,negative
291,Change has been successfully cherry-picked as b9b03c7383035beaa6d5d89cd895436288403691 by Michael Stahl,1,367,2016-11-07 11:18:56,2016-11-07 11:20:27,0,MERGED,7.0,18.0,4,6,1,positive
294,Patch Set 4: Code-Review+2 Verified+1CI on windows has gone a tad crazy it seems =),4,370,2016-11-04 20:19:12,2016-11-07 12:25:51,64,MERGED,3.0,91.0,3,4,5,negative
295,Change has been successfully cherry-picked as ba68e6dd7ad99ef2a2720f327813d13550b98966 by Michael Meeks,4,370,2016-11-04 20:19:12,2016-11-07 12:25:51,64,MERGED,3.0,91.0,3,4,5,positive
306,Change has been successfully cherry-picked as d9c7b0a01162254240a1328fa594991eccf6bc65 by Stephan Bergmann,5,381,2016-10-26 16:59:32,2016-11-07 05:00:17,276,MERGED,1.0,3.0,3,4,6,positive
307,"Patch Set 1:So, this works but really I have no idea what is all going on under the hood here, so this is a discussion starter and my commit message might be totally wrong. Likely also needed for sftp - potentially for webdav?",1,381,2016-10-26 16:59:32,2016-10-26 16:59:32,0,MERGED,1.0,3.0,2,5,6,negative
333,Change has been successfully cherry-picked as 8b9372d51728b373512c9c05b8b77481581c4d47 by Ashod Nakashian,1,407,2016-11-05 21:48:15,2016-11-07 06:23:34,32,MERGED,1.0,10.0,2,3,1,positive
340,Change has been successfully cherry-picked as fd8b426860ce218d61d978363880090da4ef1708 by Ashod Nakashian,1,414,2016-11-07 03:10:32,2016-11-07 06:23:34,3,MERGED,1.0,2.0,2,3,1,positive
344,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,418,2016-11-06 19:10:56,2016-11-06 19:17:57,0,MERGED,86.0,1717.0,4,5,1,positive
346,Change has been successfully cherry-picked as 63fa2d5d4e0b4136516bd8204109271bf85c91ae by Adolfo Jayme Barrientos,1,419,2016-11-06 19:33:21,2016-11-06 19:33:21,0,MERGED,7.0,45.0,3,3,1,positive
358,Change has been successfully cherry-picked as 4ea62fe8a1194bca3bee5048832456c3559dcb8e by Julien Nabet,1,427,2016-11-05 20:07:10,2016-11-05 20:07:10,0,MERGED,1.0,5.0,3,5,1,positive
359,Patch Set 1: Code-Review+2 Verified+1The only fail TB is Windows one and it's unrelated to the patch,1,428,2016-11-05 20:44:06,2016-11-05 20:44:06,0,MERGED,1.0,13.0,3,5,1,negative
360,Change has been successfully cherry-picked as 3dc91d3fae79053031cdc9426e1dc13f840a91ba by Julien Nabet,1,428,2016-11-05 20:44:06,2016-11-05 20:44:06,0,MERGED,1.0,13.0,3,5,1,positive
367,Patch Set 1: Code-Review+2 Verified+1Unrelated build failure.,1,435,2016-11-01 14:35:43,2016-11-01 14:35:43,0,MERGED,1.0,1235.0,4,5,1,negative
368,Change has been successfully cherry-picked as ee2144aafc5b4be14630f723be9a2bb674671412 by Markus Mohrhard,1,435,2016-11-01 14:35:43,2016-11-01 14:35:43,0,MERGED,1.0,1235.0,4,5,1,positive
369,Patch Set 1: Code-Review+2 Verified+1Unrelated build failure.,1,436,2016-11-01 15:20:56,2016-11-01 15:20:56,0,MERGED,2.0,2266.0,4,5,1,negative
370,Change has been successfully cherry-picked as 7557eef0b58eadd5930f556ce4cb4bcc1d3b693d by Markus Mohrhard,1,436,2016-11-01 15:20:56,2016-11-01 15:20:56,0,MERGED,2.0,2266.0,4,5,1,positive
371,Patch Set 1: Code-Review+2 Verified+1Unrelated build failure.,1,437,2016-11-01 14:44:06,2016-11-01 14:44:06,0,MERGED,1.0,1270.0,4,5,1,negative
372,Change has been successfully cherry-picked as 8ef2262b0fcaf5b77f6644bf46409a50e3e76ff7 by Markus Mohrhard,1,437,2016-11-01 14:44:06,2016-11-01 14:44:06,0,MERGED,1.0,1270.0,4,5,1,positive
385,Change has been successfully cherry-picked as 67e385ac8dfd804015c8b6199865b71ab6e927b4 by Justin Luth,2,450,2016-11-02 07:13:49,2016-11-05 04:19:34,69,MERGED,7.0,24.0,2,3,2,positive
386,Patch Set 1: Code-Review+2 Verified+1unrelated windows build failure.,1,451,2016-11-04 14:07:03,2016-11-04 21:48:50,7,MERGED,6.0,17.0,3,5,1,negative
387,Change has been successfully cherry-picked as 570e8488b5cee5cc4c931c3468490acd6cab27cf by Justin Luth,1,451,2016-11-04 14:07:03,2016-11-04 21:48:50,7,MERGED,6.0,17.0,3,5,1,positive
388,Change has been successfully cherry-picked as 6984fd5a756f1e01e94da14f01df5a0e20791630 by Takeshi Abe,2,452,2016-11-04 03:21:04,2016-11-04 08:05:20,4,MERGED,1.0,2.0,3,4,2,positive
389,Change has been successfully cherry-picked as 239b662753bee4148cac51268cb203c7527036be by Takeshi Abe,2,453,2016-11-04 03:15:06,2016-11-04 08:04:46,4,MERGED,1.0,2.0,3,4,2,positive
394,Change has been successfully pushed.,3,458,2016-11-03 16:23:56,2016-11-04 15:22:23,22,MERGED,1.0,4.0,2,4,3,positive
395,Patch Set 2: Code-Review+2 Verified+1Ah - the joys of code review =) quite right; thanks for that Noel !,2,459,2016-11-04 09:46:29,2016-11-04 13:25:47,3,MERGED,1.0,6.0,3,5,2,positive
408,Patch Set 1: Code-Review+1 Verified+1seems to work on osx,1,469,2016-10-14 13:37:48,2016-11-04 07:19:45,497,MERGED,1.0,5.0,5,6,1,positive
412,"Patch Set 5: Code-Review+1 Verified+1Only comment removal and commit edit, so previous jenkins +1 should apply",5,472,2016-10-31 08:59:09,2016-11-03 07:16:58,70,MERGED,3.0,14.0,3,4,5,positive
428,Change has been successfully cherry-picked as d17d148880a4fc4f491b979a2207a05fca18ba8b by Ashod Nakashian,2,483,2016-11-04 04:50:51,2016-11-04 05:09:12,0,MERGED,2.0,18.0,2,3,2,positive
429,Change has been successfully cherry-picked as b6fae38f17078b3e9b1b6dc267e5402ecc5d7b2f by Ashod Nakashian,2,484,2016-11-04 04:30:27,2016-11-04 05:09:12,0,MERGED,1.0,21.0,2,3,2,positive
439,Change has been successfully cherry-picked as ae8226a2166d6a25dd5b711b0f004ad5da1ba90e by Caol├ín McNamara,1,494,2016-10-19 13:27:26,2016-10-19 13:27:26,0,MERGED,1.0,2.0,4,5,1,positive
440,Patch Set 1: Code-Review+1with both commits 30526 and this one building LO 5.2 succeeds.,1,495,2016-11-03 12:14:42,2016-11-03 12:26:40,0,MERGED,1.0,4.0,5,6,1,positive
447,Change has been successfully pushed.,2,500,2016-11-03 11:21:37,2016-11-03 13:25:12,2,MERGED,1.0,4.0,2,4,2,positive
452,Change has been successfully cherry-picked as e509c22863b5184421e710cf8ae81e2ddc961623 by Samuel Mehrbrodt,8,505,2016-11-02 09:26:39,2016-11-03 10:26:15,24,MERGED,11.0,283.0,3,5,8,positive
454,Change has been successfully cherry-picked as 291d8d4f9460f8d5292cab2ef706fd8b501641b4 by Samuel Mehrbrodt,2,507,2016-11-03 08:26:02,2016-11-03 10:26:21,2,MERGED,4.0,15.0,3,5,2,positive
464,Change has been successfully cherry-picked as e4669faa6835796267490efe906f0bd8355f6a50 by jan iversen,3,517,2016-09-02 11:52:23,2016-10-03 09:01:46,741,MERGED,1.0,2.0,4,6,3,positive
465,Change has been successfully cherry-picked as f2bc1a61f6df66848ecb073a97b6b22fa469ef4d by Adolfo Jayme Barrientos,1,518,2016-10-23 16:08:02,2016-10-23 16:10:49,0,MERGED,1.0,2.0,4,5,1,positive
482,Patch Set 1: Code-Review+2 Verified+1Windows failure looks unrelated.,1,535,2016-11-02 10:11:30,2016-11-02 10:11:30,0,MERGED,1.0,2.0,4,5,1,negative
495,Patch Set 6: Code-Review+1I don't know if I have abused any ID conventions with SID_ALLOW_PADDING_WITHOUT_BORDERS. That's a massive mess that could use some basic in-line documentation.,6,547,2016-10-29 14:26:57,2016-10-29 15:18:35,0,MERGED,4.0,26.0,2,5,9,negative
497,Patch Set 1:I don't know if I have abused any ID conventions.  That's a massive mess that could use some basic in-line documentation.,1,547,2016-09-01 17:56:11,2016-09-01 17:56:11,0,MERGED,4.0,19.0,2,6,9,negative
507,Patch Set 1: Code-Review+2 Verified+1jenkins failure on windows is unrelated,1,556,2016-11-01 10:44:15,2016-11-01 11:11:52,0,MERGED,28.0,70.0,3,5,1,negative
508,Change has been successfully cherry-picked as 8826771e8398063018935c38039c05faf4c993a3 by Jochen Nitschke,1,556,2016-11-01 10:44:15,2016-11-01 11:11:52,0,MERGED,28.0,70.0,3,5,1,positive
536,"Patch Set 1:I guess I'm lacking context here:* the "":)"" in the commit msg puzzles me* any reason you picked me specifically for review?  (there might well be one, but I can't remember ever been involved with that code)",1,580,2016-10-30 07:05:55,2016-10-30 07:05:55,0,MERGED,1.0,26.0,4,8,1,positive
537,"Patch Set 1:> I guess I'm lacking context here: > * the "":)"" in the commit msg puzzles meSorry for the smile. Just the pun about stability. > * any reason you picked me specifically for review?  (there might > well be one, but I can't remember ever been involved with that > code)I noticed commit 72865662208e1c053c8a48b4751e234cf3a312da where you addressed the same goal (ensure correctness of the predicate).",1,580,2016-10-30 07:05:55,2016-10-30 07:05:55,0,MERGED,1.0,26.0,4,8,1,negative
549,Patch Set 1: Code-Review+2 Verified+1Windows Jenkin build Python error is unrelated.,1,592,2016-10-31 05:16:53,2016-10-31 07:42:05,2,MERGED,1.0,15.0,3,5,1,negative
550,Change has been successfully cherry-picked as 21f6bf2d17de3a69981d15d3878fd57d4169972f by Justin Luth,1,592,2016-10-31 05:16:53,2016-10-31 07:42:05,2,MERGED,1.0,15.0,3,5,1,positive
554,Patch Set 1: Verified+1Nice cleanup as well - love it =),1,596,2016-10-27 20:58:37,2016-10-28 14:05:42,17,MERGED,1.0,110.0,4,6,1,positive
592,Patch Set 3: Code-Review-1but that check in the dtor was quite valuable because it warned us if something went wrong with our refcounting,3,631,2016-09-24 16:50:54,2016-09-24 17:02:08,0,MERGED,4.0,28.0,3,4,6,negative
593,Patch Set 6: Code-Review+2 Verified+1jenkins failure unrelated,6,631,2016-09-24 16:50:54,2016-10-29 20:22:59,843,MERGED,1.0,8.0,3,5,6,negative
594,Change has been successfully cherry-picked as b4cf309bab18caafdd2e12d21053f412a40b764d by Jochen Nitschke,6,631,2016-09-24 16:50:54,2016-10-29 20:22:59,843,MERGED,1.0,8.0,3,5,6,positive
600,Patch Set 3: Code-Review+2 Verified+1Unrelated build failure.,3,637,2016-10-28 13:43:19,2016-10-29 16:45:20,27,MERGED,1.0,5279.0,3,4,3,negative
601,Change has been successfully cherry-picked as 4d67dca78d067fe3a38a31977309d21a3c11fffd by Markus Mohrhard,3,637,2016-10-28 13:43:19,2016-10-29 16:45:20,27,MERGED,1.0,5279.0,3,4,3,positive
606,Change has been successfully cherry-picked as 255c751c48955b56b96e1cf945b800ee4c1c917c by Markus Mohrhard,1,642,2016-10-27 16:31:50,2016-10-29 04:02:04,35,MERGED,3.0,14.0,4,6,1,positive
607,Patch Set 5: Code-Review+2 Verified+1The failures again are random and unrelated.,5,643,2016-10-29 14:23:45,2016-10-29 15:50:45,1,MERGED,3.0,26.0,3,5,5,negative
608,Change has been successfully cherry-picked as f351b3624de79b5806a066202a3a0d6fa59c8469 by Khaled Hosny,5,643,2016-10-29 14:23:45,2016-10-29 15:50:45,1,MERGED,3.0,26.0,3,5,5,positive
610,Patch Set 2: Code-Review+2 Verified+1both gerrit failures are unrelated.,2,645,2016-10-29 10:54:57,2016-10-29 12:03:07,1,MERGED,8.0,41.0,2,3,2,negative
611,Change has been successfully cherry-picked as bb615bc1462e5a48c368b51b0250138558882845 by Justin Luth,2,645,2016-10-29 10:54:57,2016-10-29 12:03:07,1,MERGED,8.0,41.0,2,3,2,positive
635,Patch Set 1: Code-Review+1Sounds very sensible to me in concept; the AbstractDialog stuff was always a bit awful in this regard when migrating it - would be cleaner and more pleasant. Havn't read the code change though ... =),1,668,2016-09-21 12:48:15,2016-09-21 12:48:46,0,MERGED,47.0,1353.0,4,11,13,negative
636,"Patch Set 1:> cleaner and more pleasant. Havn't read the code change though ... > =)Thanks.Are you OK with the virtual base stuff? Read just the include/vcl part of the patch to see that.Personally, I don't think it'll make any performance difference, but maybe my intuition is off?",1,668,2016-09-21 12:48:15,2016-09-21 12:48:46,0,MERGED,47.0,1353.0,4,11,13,positive
637,"Patch Set 1:Also, if this is acceptable, there are an awful lot of little wrapper classes we can discard.",1,668,2016-09-21 12:48:15,2016-09-21 12:48:46,0,MERGED,47.0,1353.0,4,11,13,negative
638,"Patch Set 1:Urk - using virtual inheritance for all of the OutputDevice ref and unref calls ... like this:class VCL_DLLPUBLIC OutputDevice : public virtual VclReferenceBaseI assume that this will then put all those nice previously in-lined, and optimize-able out mnRefCnt++ and -- pairs behind virtual function calls. But of course - we could look at the generated code to see if it in fact it is that awful ;-)What's the stripped binary size increase would be a good question.",1,668,2016-09-21 12:48:15,2016-09-21 12:48:46,0,MERGED,47.0,1353.0,4,11,13,positive
655,Patch Set 1: Verified+1Lets get it in - unlikely to do any harm - this is an optimization; but whether the optimization still works - that is unclear to me from a quick skim - we need a unit test here.,1,680,2016-10-22 18:06:26,2016-10-25 11:29:40,65,MERGED,1.0,6.0,4,6,1,negative
656,Change has been successfully cherry-picked as 873929d14aa4013eb3dac216db9b828ff01e8d8f by Michael Meeks,1,680,2016-10-22 18:06:26,2016-10-25 11:29:40,65,MERGED,1.0,6.0,4,6,1,positive
678,"Patch Set 3:I did notice the #N/A error in xls, but saw that as unavoidable as xls does not support LOGNORMDIST with 4 arguments.I could try to remove the 4th argument when not needed, but otherwise I see no solution; or should I convert to LOGNORM.DIST in these cases to preserve the formula?",3,701,2016-10-18 14:30:19,2016-10-26 11:13:09,188,MERGED,1.0,24.0,2,2,3,negative
679,"Patch Set 3:> I did notice the #N/A error in xls, but saw that as unavoidable as > xls does not support LOGNORMDIST with 4 arguments. > I could try to remove the 4th argument when not needed, but > otherwise I see no solution; or should I convert to LOGNORM.DIST in > these cases to preserve the formula?Should be converted to LOGNORM.DIST, not removing arguments. Not sure at the moment how substituting with another function operator could be accomplished though, probably somewhere in sc/source/filter/excel/xeformula.cxx around XclExpFmlaCompImpl::ProcessFunction()",3,701,2016-10-18 14:30:19,2016-10-26 11:13:09,188,MERGED,1.0,24.0,2,2,3,negative
680,"Patch Set 2: Code-Review+2 Verified+1I don't know what happened. I updated my master build and applied this patch again and now it works. Sorry for fuzz.One thing remains, saving LOGNORMDIST(a,b,c,d) to BIFF .xls and reloading results in =NA(), probably because only 3 parameters are registered and we'd need to do the function rewrite there as well.",2,701,2016-10-18 14:30:19,2016-10-25 14:36:49,168,MERGED,1.0,24.0,4,8,3,negative
681,Change has been successfully cherry-picked as 1276e95193a714391c78120aadb0d347432eb35f by Eike Rathke,2,701,2016-10-18 14:30:19,2016-10-25 14:36:49,168,MERGED,1.0,24.0,4,8,3,positive
698,Patch Set 1: Code-Review+1 Verified+1The failure does not seems to be related to your patch.,1,715,2016-10-24 19:42:15,2016-10-24 19:42:15,0,MERGED,6.0,127.0,5,6,1,negative
699,Change has been successfully cherry-picked as c5d2a18ef7dc7a9f29a948acef9e0d64a552cd63 by Samuel Mehrbrodt,1,715,2016-10-24 19:42:15,2016-10-24 19:42:15,0,MERGED,6.0,127.0,5,6,1,positive
707,Change has been successfully pushed.,2,723,2016-10-22 23:54:37,2016-10-25 22:07:27,70,MERGED,3.0,17.0,2,4,2,positive
708,Change has been successfully pushed.,2,724,2016-10-23 01:03:30,2016-10-25 22:07:27,69,MERGED,2.0,86.0,2,4,2,positive
731,"Patch Set 7: Code-Review+1 Verified+1Made a short test, looks good.Looked at the code looks good.",7,746,2016-10-14 10:13:05,2016-10-20 16:25:12,150,MERGED,3.0,105.0,4,5,7,positive
732,Patch Set 7: Code-Review+2 Verified+1seems reasonable to me,7,746,2016-10-14 10:13:05,2016-10-20 16:25:12,150,MERGED,3.0,105.0,4,5,7,negative
775,"Patch Set 3:Without looking too deeply, this smells like it might be breaking the implementation of the WebDAV content's ""getPropertyValues"" command for the sake of broken clients?  offapi/com/sun/star/ucb/Content.idl documents ""getPropertyValues"" as follows: ""The execution will not be aborted, if there are properties requested, that are unknown to the content. The returned row object must contain a NULL value in the corresponding column instead.""  (See css.sdbc.XRow.wasNull for how client code is supposed to check for such a ""NULL value"".)",3,783,2016-10-21 13:53:53,2016-10-21 17:49:03,3,MERGED,1.0,24.0,2,3,3,positive
776,"Patch Set 3:You are probably right.Whith this I tried to overcome a probably wrong exception processing here:<http://opengrok.libreoffice.org/xref/core/unotools/source/ucbhelper/ucbhelper.cxx#332>Where there is a css::uno::RuntimeException if the DataTime property is NULL, hence closing LO, badly.Probably rewriting the client code would be better?Rearranging it a bit should suffice.",3,783,2016-10-21 13:53:53,2016-10-21 17:49:03,3,MERGED,1.0,24.0,2,3,3,negative
777,Change has been successfully cherry-picked as 536258758a9192ce8985d5055edac600568120fc by Eike Rathke,3,784,2016-10-14 15:34:47,2016-10-22 15:29:10,191,MERGED,4.0,20.0,4,5,3,positive
780,Change has been successfully cherry-picked as 1bd2f008130c717f8f2acd6edad64e00faa2e98d by Eike Rathke,5,786,2016-10-21 02:46:47,2016-10-22 15:15:59,36,MERGED,2.0,24.0,3,4,5,positive
781,"Patch Set 3:>  Any objections to remove the locale check?No.Originally I put the locale check for preventing incompatible changes ofexisting documents except in Japanese locale.But now the concern feels like negligible, because existing usage of GGG(for the era name of gregorian calendar) is not demanding unless the datain cells ranges from BC to AD.Let me upload a revised patch soon. Thanks.",3,786,2016-10-12 08:41:47,2016-10-20 11:42:39,195,MERGED,2.0,31.0,3,4,5,negative
807,Change has been successfully cherry-picked as 785fd972f4ffb97b0d99b5cbe3d65e9e3f5ee7e2 by Ashod Nakashian,1,810,2016-10-22 15:42:57,2016-10-22 22:54:19,7,MERGED,1.0,38.0,2,3,1,positive
808,Change has been successfully cherry-picked as a69a67e81b367e36d80f0416c135d7bc4a4738bf by Ashod Nakashian,1,811,2016-10-22 15:41:54,2016-10-22 22:54:19,7,MERGED,1.0,6.0,2,3,1,positive
809,Change has been successfully cherry-picked as 166b14a83a0d59b033152ac7e7696b07412acf22 by Ashod Nakashian,1,812,2016-10-22 15:35:22,2016-10-22 22:52:22,7,MERGED,1.0,31.0,2,3,1,positive
810,Change has been successfully cherry-picked as 2644b39d5a686108bc0af3fc87615ebb298feaa0 by Ashod Nakashian,1,813,2016-10-22 15:09:18,2016-10-22 22:52:22,7,MERGED,2.0,29.0,2,3,1,positive
