ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
131,Patch Set 2: Code-Review+2If that allows working-around https://bugs.lttng.org/issues/1070 then great!,2,775,2016-11-02 20:17:35,2016-10-22 05:08:13,2016-10-24 19:59:32,216,MERGED,1.0,12.0,5,9,2,positive
133,Change has been successfully cherry-picked as 10e212f1bd0ed82e9f64a992d9137646e24639ee by Marc-Andr├® Laperle,2,775,2016-11-03 18:48:56,2016-10-22 05:08:13,2016-10-24 19:59:32,238,MERGED,1.0,12.0,5,9,2,positive
142,Change has been successfully cherry-picked as 9597a3b53931e8e6ade3c8d59534a8918a0d25e8 by Patrick Tasse,2,779,2016-11-03 18:01:58,2016-08-30 21:43:21,2016-11-01 21:18:48,44,MERGED,2.0,246.0,4,6,3,positive
160,Change has been successfully merged into the git repository by Benoit Maggi,1,799,2016-11-03 11:36:16,2016-10-28 10:18:20,2016-11-03 09:41:50,1,MERGED,675.0,842679.0,2,3,1,positive
165,"Patch Set 5: Code-Review+2 Verified+1Previously approved, thanks for the review!",5,811,2016-10-25 17:54:56,2016-09-01 00:34:07,2016-10-25 01:46:00,16,MERGED,7.0,70.0,4,5,5,positive
168,Patch Set 1:(1 comment)Thanks for the review. Do you want the removal of the system call latency table and XML view in this same patch? I was thinking to do patches above this one for that so that each one is well scoped (there are swtbot tests for latency view to change as well),1,812,2016-09-02 17:46:31,2016-08-10 19:03:39,2016-08-10 19:28:45,550,MERGED,13.0,169.0,4,8,6,positive
170,"Patch Set 5:Ok, the icons should be moved progressively, but I am fine with them all arriving now.",5,812,2016-10-24 18:15:30,2016-09-22 01:04:53,2016-09-29 17:21:28,600,MERGED,12.0,130.0,3,8,6,positive
176,Change has been successfully merged into the git repository by David Williams,1,824,2016-10-25 14:40:23,2016-10-25 14:37:57,2016-10-25 14:37:57,0,MERGED,1.0,2.0,3,7,1,positive
178,Patch Set 14: Code-Review+2 Verified+1Thanks Marc D. and Marc K. for your thorough reviews !,14,825,2016-10-25 11:58:08,2016-09-14 20:35:08,2016-10-25 01:43:11,10,MERGED,17.0,350.0,3,8,14,positive
187,Change has been successfully merged into the git repository by Benoit Maggi,2,836,2016-10-25 11:24:34,2016-10-25 10:56:03,2016-10-25 10:59:18,0,MERGED,1.0,2.0,4,8,2,positive
195,Change has been successfully merged into the git repository by Christian W. Damus,1,848,2016-10-24 22:27:04,2016-10-24 22:25:18,2016-10-24 22:25:18,0,MERGED,1.0,6.0,2,3,1,positive
210,Patch Set 4: -Code-Review Verified+1works fine,4,853,2016-10-24 19:48:32,2016-10-24 13:47:55,2016-10-24 18:02:17,1,MERGED,2.0,23.0,5,10,4,positive
211,Change has been successfully cherry-picked as 1a01cbfd2acf7daf9b9deaeb1549ead48b47ed17 by Matthew Khouzam,4,853,2016-10-24 19:52:47,2016-10-24 13:47:55,2016-10-24 18:02:17,1,MERGED,2.0,23.0,5,10,4,positive
213,Patch Set 8: Code-Review+1 Verified+1This patch is ready imho,8,855,2016-10-24 14:32:15,2016-09-27 16:25:40,2016-10-24 14:31:20,0,MERGED,6.0,165.0,5,9,8,positive
216,Patch Set 11: Code-Review+1(1 comment)Still fine with me and even better than last time I +1ed it!,11,856,2016-10-21 13:33:26,2016-10-04 23:56:44,2016-10-20 22:06:44,15,MERGED,4.0,451.0,5,10,12,positive
221,"Patch Set 4:(4 comments)Thanks for the comments, I'll wait until we get to this patch in the branch to update it.",4,856,2016-10-13 18:56:22,2016-10-04 23:56:44,2016-10-07 22:21:09,140,MERGED,3.0,287.0,3,8,12,positive
225,Change has been successfully cherry-picked as abdcc7b3450a4a29d884b0ae447bbcbc7491632b by Jean-Christian Kouame,1,858,2016-10-24 18:12:43,2016-10-24 15:49:02,2016-10-24 15:49:37,2,MERGED,2.0,2.0,4,7,1,positive
246,Change has been successfully pushed.,1,885,2016-10-24 09:58:37,2016-10-24 09:57:06,2016-10-24 09:57:06,0,MERGED,4.0,98.0,1,2,1,positive
248,Patch Set 1: Code-Review+2Looks Good.,1,887,2016-10-24 09:50:27,2016-10-24 09:03:51,2016-10-24 09:03:51,0,MERGED,3.0,13.0,3,4,1,positive
258,Change has been successfully rebased as e76ec05aabc57886c6a832cbacf8a84fa88fee4c by Doug Schaefer,1,909,2016-10-14 18:46:48,2016-10-14 15:28:27,2016-10-14 15:28:27,3,MERGED,1.0,10.0,3,10,1,positive
261,Change has been successfully merged into the git repository by Jonah Graham,5,914,2016-10-14 17:07:37,2016-10-13 16:14:28,2016-10-14 13:56:25,3,MERGED,5.0,285.0,3,6,5,positive
267,Change has been successfully merged into the git repository by Benoit Maggi,1,926,2016-10-14 14:55:21,2016-10-13 14:03:24,2016-10-14 14:18:53,0,MERGED,2.0,5.0,3,5,1,positive
277,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016-10-14 12:41:22,2016-10-14 12:30:37,2016-10-14 12:30:37,0,MERGED,1.0,6.0,3,6,1,positive
281,"Patch Set 8:> now the tests run and your new test fails.  That's progress!  :-)Yes, and now the test succeeded :)",8,940,2016-10-10 11:59:40,2016-10-07 17:06:31,2016-10-10 11:40:45,0,MERGED,2.0,47.0,3,7,16,positive
289,Patch Set 2:Build SUCCESSFUL. Now starting integration tests...,2,943,2016-10-13 17:07:07,2016-10-13 16:59:57,2016-10-13 17:02:06,0,MERGED,1.0,17.0,3,6,3,positive
292,Patch Set 12:(5 comments)Looking good!  A few comments and one question.,12,944,2016-10-05 14:31:50,2016-10-04 15:03:42,2016-10-05 10:20:19,4,MERGED,8.0,365.0,3,5,23,positive
294,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.,17,944,2016-10-07 12:51:30,2016-10-04 15:03:42,2016-10-07 06:23:42,6,MERGED,9.0,379.0,3,9,23,positive
296,"Patch Set 7: -Code-ReviewBrian, views now need to opt-in. Please remove your -2. This code still needs testing (definitely on my side but others are more than welcome to give it a try) but your -2 concern should be solved.",7,944,2016-10-04 16:12:47,2016-10-04 15:03:42,2016-10-04 16:11:38,0,MERGED,5.0,134.0,3,6,23,positive
297,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too.",7,944,2016-10-04 16:53:58,2016-10-04 15:03:42,2016-10-04 16:11:38,0,MERGED,5.0,134.0,3,6,23,positive
298,"Patch Set 7:(1 comment)Brian, I think the latest patch set includes all your suggestions, please have a look.",7,944,2016-10-05 10:25:47,2016-10-04 15:03:42,2016-10-04 16:11:38,18,MERGED,5.0,134.0,3,6,23,positive
300,Patch Set 2: Code-Review+2 Verified+1The code looks good and I verified it with the steps from https://bugs.eclipse.org/bugs/show_bug.cgi?id=505670#c0.How about some tests?,2,948,2016-10-12 21:45:02,2016-10-10 20:22:50,2016-10-12 21:43:11,0,MERGED,1.0,13.0,3,5,3,positive
312,Change has been successfully merged into the git repository by Christian W. Damus,1,970,2016-10-14 00:26:12,2016-10-13 21:08:40,2016-10-13 21:08:40,3,MERGED,5.0,118.0,4,5,1,positive
327,Change has been successfully merged into the git repository by vincent lorenzo,1,986,2016-10-13 18:43:40,2016-10-12 20:09:59,2016-10-13 15:48:19,2,MERGED,1.0,8.0,3,5,1,positive
336,Patch Set 3: Code-Review+1(3 comments)I am testing this now.,3,1012,2016-10-06 15:15:37,2016-09-19 05:27:43,2016-10-04 04:24:33,58,MERGED,5.0,167.0,5,14,6,positive
356,"Patch Set 4: Code-Review+1> (2 comments) >  > This looks great, but I don't think we should change the prefix for > Bugzilla.Thank you for your feedback and the idea. I implemented the changes accordingly.",4,1029,2016-10-06 16:08:21,2016-09-22 18:48:58,2016-10-06 16:07:25,0,MERGED,4.0,58.0,3,8,5,positive
360,Change has been successfully rebased as 04e31e3fae1e93cad67cff6b2bb8321c6a855608 by Marc-Andre Laperle,2,1032,2016-10-06 16:13:45,2016-10-05 21:17:50,2016-10-05 22:24:33,17,MERGED,2.0,13.0,4,9,2,positive
362,"Patch Set 2:> * The ""This feature contains the ..."" preamble is redundant in text > that is presented to the user as a feature descriptionI kind of agree with Christian's comment. I also felt that all these ""This feature contains..."" was kind of superfluous. The only feature were I though that it could be appropriate was the top level Papyrus-RT feature, which ""contains"" other features could have some different wording related to ""contains"" to indicate that it in fact is a top level feature which ""contains"" other features.",2,1038,2016-10-06 14:47:47,2016-10-06 12:53:38,2016-10-06 13:48:27,0,MERGED,10.0,28.0,3,12,4,positive
369,"Patch Set 1:Unstable tests don't seem to be related there, so that's 2 successful runs so far for this change.",1,1048,2016-10-06 10:38:09,2016-10-06 08:04:21,2016-10-06 08:04:49,2,MERGED,1.0,6.0,3,19,2,positive
370,Change has been successfully rebased as 21f6b0f9d15652f2c0c1254e95bc2d1d3e20eea3 by Christian W. Damus,4,1050,2016-10-06 14:55:00,2016-10-05 16:10:58,2016-10-06 13:35:07,1,MERGED,43.0,1812.0,3,13,4,positive
387,"Patch Set 6:(1 comment)See my remark regarding OCL. Otherwise, looks good.",6,1065,2016-10-06 11:56:57,2016-08-12 13:44:11,2016-10-06 11:34:44,0,MERGED,5.0,798.0,3,7,7,positive
389,Change has been successfully pushed.,1,1067,2016-10-06 12:13:40,2016-10-06 10:13:22,2016-10-06 10:13:22,2,MERGED,6.0,20.0,2,3,1,positive
401,Patch Set 7: Code-Review+2 Verified+1Thanks. Merged. Please add a short notice to the N&N M3 for PDE that we have this template now.,7,1079,2016-10-06 11:12:09,2016-09-30 10:49:44,2016-10-06 11:10:57,0,MERGED,8.0,284.0,4,6,7,positive
405,Change has been successfully merged into the git repository by Lars Vogel,3,1083,2016-10-06 09:16:03,2016-10-06 08:10:18,2016-10-06 09:15:48,0,MERGED,1.0,7.0,3,4,3,positive
413,Change has been successfully merged into the git repository by Benoit Maggi,1,1097,2016-10-06 07:25:46,2016-10-05 09:19:26,2016-10-05 09:19:26,22,MERGED,1.0,3.0,4,7,1,positive
432,Change has been successfully merged into the git repository by Lars Vogel,2,1134,2016-09-28 11:41:13,2016-09-28 05:41:14,2016-09-28 05:55:21,5,MERGED,3.0,47.0,3,6,2,positive
444,Change has been successfully rebased as 94483d2c5302342a39f2f689ce9a9ce0078e2fda by Patrick Tessier,4,1148,2016-09-28 08:56:55,2016-09-13 14:28:55,2016-09-26 09:49:07,47,MERGED,1.0,79.0,5,7,4,positive
445,"Patch Set 1: Code-Review-1==Code Review==ok but I'me wandering if there is another way to test if it's a delete than check it's label.(-1 for that waiting for an answer)==Smoke tests==project creation: okdiagram creation: okproperties view: okmodel explorer view: ok==Functional tests==The selection after edition, move, etc is fine now, its stay on the edit element.At deletion the root element is well selected.",1,1148,2016-09-16 09:14:30,2016-09-13 14:28:55,2016-09-13 14:28:55,66,MERGED,1.0,16.0,3,4,4,positive
466,Change has been successfully rebased as abf00b7602af4f23148f0287e9054372e42e4cff by Christian W. Damus,2,1180,2016-09-27 18:23:46,2016-09-26 22:16:36,2016-09-27 16:14:07,2,MERGED,3.0,338.0,3,7,2,positive
473,"Patch Set 2:> Build Unstable >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/40/ > : SUCCESS >  > https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/53/ > : UNSTABLEHmm.  There are a lot of test failures now in the capsule structure diagram tests.Can it be that now diagrams that already existed before this change are no longer recognized as capsule structure diagrams?  Does something that is serialized in the notation model have to be migrated to a new viewpoint diagram type definition?  I think there's some kind of style object for this in the notation, but I am not clear on the details.Suggestions, Ansgar?",2,1184,2016-09-26 13:02:32,2016-09-22 18:00:01,2016-09-26 12:46:56,0,MERGED,3.0,28.0,3,7,9,positive
486,"Patch Set 21:> (6 comments) >  > Looks good to me, but I would prefer if you could avoid using an > activator. In the past, we had activators slowing done the > platform. >  > The .project editor extension could IMHO be contributed to once > this has been merged to the text repository.Thanks a lot for taking the time Lars. I will quickly handle the non-activator changes right now and investigate what can be done about replacing the activator.",21,1197,2016-08-15 12:08:09,2016-06-22 13:25:11,2016-08-15 12:07:24,0,MERGED,51.0,2791.0,2,3,35,positive
487,"Patch Set 30:Ok, I'm working on decorating the usual text editor icon with a ""G"" or something else if an idea comes to my mind (very unlikely, I tried to figure out something as a background thought process since you reported it and I'm still not inspired).",30,1197,2016-09-08 13:30:58,2016-09-06 14:04:40,2016-09-06 15:26:37,46,MERGED,42.0,2523.0,6,12,35,positive
495,Patch Set 22:I suggest to remove org.eclipse.ui.genericeditor.examples from this commit and contribute this as extension to platform UI. I know Mickael wants since a long time to provide editing support for .project and it would be nice to have consumer in platform for the new extensions.,22,1197,2016-08-16 13:40:56,2016-06-22 13:25:11,2016-08-15 13:19:49,24,MERGED,51.0,2791.0,4,18,35,positive
498,"Patch Set 24: Code-Review+2 Verified+1Change looks fine for me. Great work IMHO which hopefully makes it easier for extenders to provider language support for other languages. Please open bugs for the removal of the activator and the move of the .project editor to platform.ui, after that I'm fine with the merge. I'm sure others will find issues after the merge, but having this in early in 4.7 should help in solving these issues.Is there follow up work planned in other area, e.g. JSDT, Maven or Gradle? I would be interested to follow such developments, please copy me into these bugs, if possible.",24,1197,2016-08-17 09:08:08,2016-08-17 08:43:35,2016-08-17 08:50:06,0,MERGED,42.0,2429.0,3,5,35,positive
510,"Patch Set 18:This looks good to me. Arun, any comments?",18,1217,2016-09-16 16:00:47,2016-08-03 16:15:47,2016-09-16 15:20:01,0,MERGED,9.0,318.0,2,5,19,positive
511,Change has been successfully merged into the git repository by Eric Williams,19,1217,2016-09-20 14:55:41,2016-08-03 16:15:47,2016-09-20 14:44:37,0,MERGED,9.0,318.0,3,5,19,positive
512,Patch Set 3: Code-Review+2Looks great,3,1221,2016-09-19 18:40:26,2016-09-06 21:06:49,2016-09-19 18:39:02,0,MERGED,1.0,4.0,4,8,3,positive
514,Change has been successfully cherry-picked as 7df209fa8ce025eea58b567ff3385d9a16414a55 by Marc-Andre Laperle,3,1221,2016-09-20 14:27:23,2016-09-06 21:06:49,2016-09-19 18:39:02,19,MERGED,1.0,4.0,4,8,3,positive
515,"Patch Set 2: Code-Review+1(1 comment)I like this, in hudson we get this messagegsettings get org.gnome.desktop.interface gtk-theme -> unknowngsettings get org.gnome.desktop.wm.preferences theme -> unknownI think it should get in sooner than later.One minor request in comment",2,1221,2016-09-07 19:03:02,2016-09-06 21:06:49,2016-09-06 22:50:52,20,MERGED,1.0,20.0,3,13,3,positive
529,Change has been successfully pushed.,2,1253,2016-09-20 09:49:45,2016-09-19 08:11:58,2016-09-20 09:49:14,0,MERGED,25.0,1111.0,2,5,2,positive
533,Change has been successfully rebased as 94853d49fc247d6475e06a0997d0c63e1776b69f by Patrick Tessier,5,1271,2016-09-20 08:47:56,2016-06-17 14:21:53,2016-09-20 08:09:00,0,MERGED,12.0,1469.0,3,5,5,positive
535,Change has been successfully merged into the git repository by Lars Vogel,1,1272,2016-09-20 08:45:16,2016-09-07 08:13:07,2016-09-07 10:47:12,309,MERGED,54.0,66.0,5,12,1,positive
551,Change has been successfully merged into the git repository by Lars Vogel,2,1297,2016-09-19 23:19:56,2016-09-13 08:24:12,2016-09-19 23:19:47,0,MERGED,1.0,12.0,3,4,2,positive
561,Change has been successfully cherry-picked as bd17655fa695eefe754dc6da76d571636221eb5c by Jeff Johnston,1,1304,2016-09-12 18:53:10,2016-09-12 09:02:01,2016-09-12 16:57:01,1,MERGED,4.0,54.0,3,7,1,positive
567,Change has been successfully merged into the git repository by Doug Schaefer,4,1308,2016-09-12 16:14:21,2016-09-12 01:30:25,2016-09-12 15:14:17,1,MERGED,29.0,519.0,4,8,4,positive
576,Patch Set 3:(1 comment)Thanks for your feedback! Please see my inline comment about your question.,3,1319,2016-08-22 10:31:30,2016-05-12 16:39:05,2016-07-11 10:53:02,1007,MERGED,8.0,269.0,3,5,5,positive
591,Change has been successfully rebased as 735f2b0100a195c752b322ca7a778a334b429b1c by Patrick Tessier,1,1336,2016-09-12 12:31:03,2016-09-09 09:34:16,2016-09-09 09:34:16,74,MERGED,1.0,3.0,4,6,1,positive
592,Change has been successfully rebased as f168d94fc6e6a07b3595e5992e402985b13d78b3 by Michal Niewrzal,1,1341,2016-09-12 11:52:09,2016-09-11 17:19:04,2016-09-11 17:19:04,18,MERGED,1.0,20.0,3,7,1,positive
596,Change has been successfully merged into the git repository by Lars Vogel,2,1354,2016-09-12 08:37:55,2016-09-12 08:34:49,2016-09-12 08:37:25,0,MERGED,1.0,20.0,2,3,2,positive
598,"Patch Set 7:@Patrick: Do you have an opinion? I don't see any nice solution.Adding a dependency to emffacet isn't really a good solution, but the other solution is to add a Maxt depth search.",7,1359,2016-09-08 07:57:17,2016-08-26 15:12:42,2016-09-07 14:43:35,17,MERGED,10.0,262.0,3,5,10,positive
599,Patch Set 9: Verified+1It is nice there no dependence now to emf facet,9,1359,2016-09-09 08:39:06,2016-08-26 15:12:42,2016-09-09 07:25:29,1,MERGED,9.0,265.0,4,7,10,positive
604,Change has been successfully merged into the git repository by Eric Williams,4,1364,2016-09-10 18:35:06,2016-09-09 15:39:27,2016-09-10 16:20:54,2,MERGED,3.0,27.0,3,5,4,positive
608,Patch Set 2:OK now I get it - this is actually great - makes the UI much clearer!,2,1373,2016-09-10 00:33:59,2016-07-08 11:11:02,2016-07-20 13:35:54,1234,MERGED,3.0,174.0,4,7,2,positive
624,Change has been successfully merged into the git repository by Doug Schaefer,2,1392,2016-09-09 19:05:29,2016-09-09 15:01:40,2016-09-09 15:23:31,3,MERGED,1.0,5.0,3,8,2,positive
627,Change has been successfully rebased as 2c099dd76036a46f06e04f758dfef91cddc29ca0 by Thierry BLIND,4,1398,2016-09-09 17:05:26,2016-09-09 15:39:26,2016-09-09 15:39:26,1,MERGED,6.0,93.0,3,7,4,positive
634,Change has been successfully rebased as f4ac25d957edd8f93ad37c38d548b0e446b8c185 by Patrick Tessier,2,1421,2016-09-05 08:26:40,2016-08-31 08:28:30,2016-08-31 11:23:04,117,MERGED,2.0,8.0,5,8,2,positive
649,Change has been successfully merged into the git repository by Lars Vogel,2,1440,2016-09-02 20:09:42,2016-09-02 18:07:29,2016-09-02 19:27:34,0,MERGED,1.0,4.0,3,4,2,positive
660,Patch Set 6:Thank you!,6,1453,2016-09-02 12:14:51,2016-08-14 14:44:00,2016-09-02 06:18:50,5,MERGED,14.0,125.0,5,7,6,positive
669,Patch Set 1: Code-Review+1Perfect! Waiting HIPP validation,1,1462,2016-09-02 12:00:45,2016-09-02 11:29:05,2016-09-02 11:29:05,0,MERGED,1.0,13.0,4,8,1,positive
671,Change has been successfully cherry-picked as c5f8f6ecfd3594f5b33632c152bc7ae0e15d56cb by Jeff Johnston,2,1463,2016-09-02 13:09:19,2016-08-31 21:55:50,2016-09-02 03:01:03,10,MERGED,1.0,2.0,3,4,2,positive
675,"Patch Set 2:Sorry, I totally missed your response somehow. > The commit message is missing the bug title.Well the rest of the ticket description is far too long to match the rules, that is why I didn't add it. I can add it but then the warning will arise that the first line of the commit message is too long. :) > Should we change the reference to org.eclipse.equinox.event in > org.eclipse.e4.ui.workbench.addons.swt.test too?IMHO yes, and everywhere it was added just to satisfy the test-runtime. In the ticket Markus also says that there are similar issues in JDT builds. But we can add it to this commit for the platform. But it looks like in the platform this is the last remaining direct Require-Bundle entry. > Should all bundles with a Service-Component add a Require-Capability > on osgi.extender?Yes I think so. There was a contribution about this in the past, but it didn't work that time because p2 doesn't support OSGi capabilities. But we could add Require-Capability and the p2.inf files to all bundles that make use of DS.I will update the contribution on this later and see if the build and the feedback is fine then.",2,1465,2016-09-01 12:46:23,2016-08-28 20:52:34,2016-08-29 11:17:06,73,MERGED,4.0,20.0,3,5,4,positive
676,Change has been successfully pushed.,2,1466,2016-09-02 09:19:45,2016-08-22 09:19:53,2016-09-02 09:19:26,0,MERGED,1.0,2.0,2,5,2,positive
688,Change has been successfully merged into the git repository by Stephane Begaudeau,1,1481,2016-09-02 09:29:07,2016-08-25 08:20:41,2016-08-25 08:20:41,193,MERGED,1.0,1.0,4,7,1,positive
717,Change has been successfully pushed.,17,1514,2016-08-26 08:50:39,2016-06-09 15:21:06,2016-08-26 08:27:46,0,MERGED,1.0,7.0,2,3,17,positive
723,Change has been successfully pushed.,2,1522,2016-08-26 08:05:38,2016-08-26 08:01:01,2016-08-26 08:04:56,0,MERGED,1.0,2.0,2,4,2,positive
727,Change has been successfully merged into the git repository by Shawn Pearce,1,1529,2016-08-26 02:31:11,2016-08-24 12:08:00,2016-08-24 12:08:00,38,MERGED,2.0,45.0,5,8,1,positive
732,Change has been successfully merged into the git repository by Christian W. Damus,1,1535,2016-08-25 21:59:07,2016-08-25 15:37:00,2016-08-25 19:15:43,2,MERGED,1.0,8.0,3,7,1,positive
738,Patch Set 4: Code-Review+1Looks great to me.,4,1543,2016-08-19 09:48:00,2016-06-23 20:22:17,2016-08-07 11:56:47,285,MERGED,8.0,774.0,4,8,7,positive
739,"Patch Set 4: Code-Review-1(4 comments)looks great, some minor issues",4,1543,2016-08-19 20:53:13,2016-06-23 20:22:17,2016-08-07 11:56:47,296,MERGED,8.0,774.0,4,8,7,positive
742,Change has been successfully cherry-picked as c726c9fd1dfa2f92f36df1a799f7443add95a197 by Jeff Johnston,3,1546,2016-08-25 19:38:28,2016-08-25 07:42:28,2016-08-25 07:42:28,11,MERGED,38.0,1886.0,4,9,3,positive
760,"Patch Set 4: Code-Review+1Looks good to me, but Sarika should also take a final look.",4,1579,2016-08-24 15:51:30,2016-08-17 14:35:24,2016-08-24 07:44:33,8,MERGED,2.0,14.0,5,12,4,positive
766,"Patch Set 1:> (1 comment) >  > Thanks for working on it! >  > It looks better now (I haven't checked the code), but I still see 2 > failures on Java 8: >  > org.eclipse.jgit.lib.IndexDiffSubmoduleTest > testDirtySubmoduleWorktreeUntracked(org.eclipse.jgit.lib.IndexDiffSubmoduleTest) > org.junit.experimental.theories.internal.ParameterizedAssertionError: > testDirtySubmoduleWorktreeUntracked(""UNTRACKED"" <from allModes[2]>) >  > org.eclipse.jgit.merge.RecursiveMergerTest > crissCrossMerge_mergeable2(org.eclipse.jgit.merge.RecursiveMergerTest) > org.junit.experimental.theories.internal.ParameterizedAssertionError: > crissCrossMerge_mergeable2(""org.eclipse.jgit.merge.StrategyRecursive@53de625d"" > <from strategiesUnderTest[0]>, ""SameAsHead"" <from indexStates[2]>, > ""SameAsOther"" <from worktreeStates[4]>) >  > ... and one new fail on Java 7: >  > org.junit.experimental.theories.internal.ParameterizedAssertionError: > testDirtySubmoduleWorktreeUntracked(""UNTRACKED"" <from allModes[2]>)using https://git.eclipse.org/r/#/c/79731/ I successfully repeated these tests 100 times in order to confirm that these problems are now fixed on master",1,1580,2016-08-25 13:19:01,2016-08-21 22:27:30,2016-08-21 22:58:53,86,MERGED,1.0,10.0,4,5,5,positive
787,"Patch Set 1:Lars, hope you don't mind taking a look at this (please, only after your return from holidays :)I wanted also to increase the version to 3.7.100, as described in bug 499164 - but I was not sure, and this another reason why I'm asking a review!",1,1612,2016-08-13 15:59:08,2016-08-13 15:53:46,2016-08-13 15:53:46,0,MERGED,1.0,6.0,4,7,4,positive
807,Change has been successfully merged into the git repository by Doug Schaefer,1,1634,2016-08-17 18:32:12,2016-08-17 16:01:13,2016-08-17 16:01:13,2,MERGED,2.0,32.0,3,6,1,positive
815,Change has been successfully rebased as 9516b5d898379d5922d2786d3a73a56ed60977e7 by Ernesto Posse,1,1641,2016-08-17 16:13:11,2016-08-17 15:59:44,2016-08-17 15:59:44,0,MERGED,1.0,5.0,3,6,1,positive
