ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
202,"Patch Set 30:> > Maybe just add a 'G' on top of the Text Editor icon for now? I > > didn't really think about it too much, except that it needs to be > > there. >  > I came up with https://imgur.com/a/AL1Fo . I think it's very ugly, > but not enough ugly to be a blocker as it will be improved. WDYT?Is the icon very important at this moment? I suppose that when implementing support for a language, one would provide a more appropriate icon anyway, right? As an end-user, I don't care what editor class is used, the most important is to know what kind of file is open in it.",30,1197,2016/9/6 14:04,2016/9/6 15:26,1,MERGED,42,2523,6,12,35,negative
206,"Patch Set 17:> Mickael or Sopot, can you remove the // TODOS and the unnecessary > whitespace? Make it hard for me to read this.It should be clean now.",17,1197,2016/6/22 13:25,2016/7/15 10:04,548,MERGED,51,2700,2,4,35,negative
207,"Patch Set 28: Code-Review-1 Verified-1It's a good starting point and comes with no warnings - good!There are still several issues to address:1) The hover is not working at mouse location, but on caret location and then shows the hover for the nature no matter where I move the mouse.2) Only make API what really needs to be accessed by clients (tests do not count). Most of the stuff should go into 'org.eclipse.ui.internal.genericeditor'.3) Javadoc is missing everywhere. You have to specify @since tags, and API Tools tags where appropriate.4) The extension point schema (doc) cannot refer to externalized strings (%...). Just use the English name. Use the preview to see how it looks like.5) The plug-in ID in the schema is wrong.It was suggested to remove the example and have some real case in Platform UI. Sorry, I do not yet see that ""real"" use case and hence we should keep the example.",28,1197,2016/8/17 8:43,2016/9/6 9:03,480,MERGED,42,2431,2,3,35,negative
208,"Patch Set 15:Mickael or Sopot, can you remove the // TODOS and the unnecessary whitespace? Make it hard for me to read this.",15,1197,2016/6/22 13:25,2016/7/14 21:54,536,MERGED,51,2727,2,3,35,negative
214,Patch Set 5: Code-Review-1Ugh. It seems like a post-save action stomped all over these files and replaced anonymous classes with lambdas. Going to rebuild this change to fix it.,5,1217,2015/11/18 19:02,2016/8/2 0:02,6172,MERGED,11,412,2,4,19,negative
218,"Patch Set 2: -Code-Reviewwrong patch, sorry!",2,1221,2016/9/6 21:06,2016/9/6 22:50,1,MERGED,1,20,3,13,3,negative
220,Patch Set 2:I think this is just not reliable enough... The gconfig is no guarantee that this will be the theme used. I've seen this on numerous occasion giving a different value than what's running.,2,1221,2016/9/6 21:06,2016/9/6 22:50,1,MERGED,1,20,3,13,3,negative
222,"Patch Set 2:Sorry, I had issues configuring the IDE on mac. Probably it was a change between Master and Change  80897. I double checked, just by editing the e4_basestyle.css. Icon placement is the same now. You can see the CSS difference now: - old: http://imgur.com/cOkJmaL.png- new: http://imgur.com/tG4Adhk.png",2,1228,2016/9/12 9:05,2016/9/20 6:01,188,MERGED,1,8,3,8,3,negative
234,"Patch Set 1:Steffen, could you take a look at this? I don't understand this functionality well enough to give a good review.",1,1307,2015/9/30 17:28,2015/9/30 17:28,0,MERGED,5,77,3,6,3,negative
235,Patch Set 4: Code-Review+2 Verified+1Failed tests unrelated. again....,4,1308,2016/9/12 1:30,2016/9/12 15:14,13,MERGED,29,519,4,8,4,negative
246,"Patch Set 1: Code-Review-1I think this will not help, we should also think of something that we consider a Exception as bad but we will fill the summary in each case (if the place is not really that bad(like just missing some information is okay for me))",1,1348,2016/9/7 12:34,2016/9/7 12:34,0,MERGED,1,10,3,4,3,negative
254,AbandonedGerrit build is failing as it needs changes from Platform.debug,1,1363,2016/6/24 10:39,2016/6/24 10:39,0,MERGED,19,425,2,6,8,negative
259,"Patch Set 5:Thanks David, and sorry for the (huge) delay in merging this one.",5,1376,2016/5/23 9:54,2016/9/9 22:56,2629,MERGED,9,188,1,1,5,negative
300,"Patch Set 1: Code-Review+1Sorry, I don't really have a way of doing that verification. This seems like a sane change though.",1,1612,2016/8/13 15:53,2016/8/13 15:53,0,MERGED,1,6,4,7,4,negative
306,Patch Set 1:It seems the tests in the builds are not reliably stable.  This commit cannot possibly have an impact on the build nor its test results.,1,1620,2016/8/11 6:20,2016/8/11 6:20,0,MERGED,1,65,4,16,2,negative
308,"Patch Set 1:> It seems the tests in the builds are not reliably stable.Known problem. The Git repositories view is refreshed asynchronously in response to events from several sources. It can happen that such a refresh replaces the tree while the SWTbot tests try to expand tree nodes, in which case tests may fail.I don't know yet how to fix this. It sure is an annoying nuisance.",1,1620,2016/8/11 6:20,2016/8/11 6:20,0,MERGED,1,65,4,16,2,negative
315,"Patch Set 3: Code-Review+2Thanks for that. I hadn't even noticed the build had failed. Sorry.  BTW, I'll update the script to try to avoid these mistakes.",3,1646,2016/8/10 1:52,2016/8/16 3:28,145,MERGED,216,516,4,16,4,negative
317,"Patch Set 13: Code-Review+2 Verified+1No reaction from Hilger, so I ""steal"" this change from him.",13,1654,2015/9/18 18:08,2016/8/17 11:18,8009,MERGED,3,22,3,4,13,negative
335,Patch Set 6:Patch Set 6 contains an optimization for the case that Exception Events are on and a fix (wrong preference key was checked for Exception Events). I'm actually not sure that having a separate preference is a good idea.,6,1715,2016/7/1 22:08,2016/7/10 20:02,213,MERGED,14,810,3,7,11,negative
347,"Patch Set 2:My bad, I miss that the last file was generated. I'll try to make a sample reproducing the problem",2,1769,2016/7/11 16:03,2016/7/18 12:24,164,MERGED,3,1032,4,5,7,negative
348,"Patch Set 13: Code-Review+1(7 comments)Sorry for the late review. In general, I am fine with this change, and will support its merge, but I still have a few minor comments (mostly copy of earlier reactions or code style).",13,1828,2016/6/16 11:32,2016/7/12 11:04,623,MERGED,8,1703,3,4,16,negative
349,"Patch Set 1: Code-Review-2(8 comments)Sorry, but in its current form I am strongly against merging this. The main issue is the newly introduced precondition checking in Base: (1) it breaks backwards compatibility, and (2) is inconsistent.We can go for a version 2.0 to have such breaking changes in, so that compatibility itself is not a dealbreaker, but then we should do it consistently, so all method should then check for the minimum indexing level.",1,1828,2016/6/16 11:32,2016/6/22 6:34,139,MERGED,8,675,3,4,16,negative
353,Patch Set 7:(3 comments)The build becomes a bit too noisy but I can live with that given that the most obvious things are cleaned.,7,1841,2016/7/14 20:55,2016/7/25 15:30,258,MERGED,1,223,4,7,12,negative
360,Patch Set 4:(8 comments)Sorry for my belated response. See my comments below.,4,1864,2016/6/16 7:26,2016/6/20 13:36,102,MERGED,4,1728,5,14,16,negative
372,"Patch Set 1:Shall I contribute a new patch with joined lines?  After all, this is not code in the first place, and there are so many lines because each attribute is on a separate line. It's silly to waste the IP staff time on this.",1,1886,2016/7/16 12:21,2016/7/16 12:21,0,MERGED,1,1667,4,12,2,negative
373,"Patch Set 1:> Shall I contribute a new patch with joined lines?  After all, this > is not code in the first place, and there are so many lines because > each attribute is on a separate line. It's silly to waste the IP > staff time on this.According to the EclipseLegalProcessPoster.pdf (comment 2), CQ is required for all content including XML files. I think joining the lines to reduce the line count to < 1000 would make the file less readable/maintainable.I'll create a CQ and explain to the IP team what the file is about. This can lower their effort",1,1886,2016/7/16 12:21,2016/7/16 12:21,0,MERGED,1,1667,4,12,2,negative
381,"Patch Set 1:(1 comment)It's the way I see it, but I may be wrong...",1,1899,2016/7/22 21:23,2016/7/22 21:23,0,MERGED,2,62,4,9,2,negative
383,"Patch Set 3:sorry, I misclicked and accidentally rebased.",3,1901,2016/7/11 21:13,2016/7/12 20:08,22,MERGED,1,211,3,4,5,negative
384,"Patch Set 1:(1 comment)Some comments, I'm sorry I didn't see the review",1,1904,2016/3/3 23:17,2016/3/3 23:17,0,MERGED,3,153,3,9,7,negative
411,"Patch Set 2: Code-Review+2Sorry it took so long to review, you're allowed to hit me if I am not responsive.",2,1971,2016/5/26 22:02,2016/6/16 22:06,504,MERGED,6,46,3,5,4,negative
415,Patch Set 1: Code-Review+1here we have a fault because this patch is not tested...,1,1993,2016/7/13 7:51,2016/7/13 7:51,0,MERGED,2,2,4,7,1,negative
417,"Patch Set 12: Code-Review+1> (1 comment) >  > I spent a bit time looking through the patch.  I won't stand in the > way of this patch, but I found the original code confusing and > these changes don't improve it. >  > My confusion stems from that 'Maximizable Children' isn't really > documented anywhere.  Nor are the special cases that MinMaxAddon > has to handle  and how Maximizable Children changes those special > cases.  The special case handling code seems to be inserted > directly into the code, which makes it hard to reason about.  > Especially for whomever comes next to change the behaviour for > another piece. >  > I haven't actually tried running with the changes, but it seems to > me that there's a case that's not tested where a stack within the > MArea is minimized.  What happens if I switch perspectives?  That > minimized stack should be carried across, since the area is shared.Hi Brian,I think the new patch set addresses your comment, do you agree?If so, I would accept this now...",12,1995,2015/1/7 14:35,2016/3/23 2:41,10572,MERGED,8,778,2,4,21,negative
420,"Patch Set 9:(1 comment)I spent a bit time looking through the patch.  I won't stand in the way of this patch, but I found the original code confusing and these changes don't improve it.  My confusion stems from that 'Maximizable Children' isn't really documented anywhere.  Nor are the special cases that MinMaxAddon has to handle  and how Maximizable Children changes those special cases.  The special case handling code seems to be inserted directly into the code, which makes it hard to reason about.  Especially for whomever comes next to change the behaviour for another piece.I haven't actually tried running with the changes, but it seems to me that there's a case that's not tested where a stack within the MArea is minimized.  What happens if I switch perspectives?  That minimized stack should be carried across, since the area is shared.",9,1995,2015/1/7 14:35,2016/1/18 12:41,9022,MERGED,5,472,3,4,21,negative
464,"Patch Set 1:> Thomas, can I trouble you with a review? Dani, agrees with the > change, see https://bugs.eclipse.org/bugs/show_bug.cgi?id=490752#c4I'm probably the wrong person to decide if this should be removed or not.  I'm not against removing it, but I don't think the menu is out of place.",1,2233,2016/5/31 12:29,2016/5/31 12:31,0,MERGED,1,9,5,8,2,negative
476,Patch Set 1:> There is no build?I think the queue is a bit long now.,1,2332,2016/6/6 20:32,2016/6/7 17:07,20,MERGED,1,5,5,8,1,negative
481,"Patch Set 4:Oops, I thought this was from a committer, sorry all.",4,2347,2016/5/3 21:54,2016/6/7 15:06,833,MERGED,1,2,1,1,4,negative
483,"Patch Set 7: Code-Review-1(2 comments)A tiny tiny detail + need to update a test suite probably, don't you? Sorry for not noticing that earlier...",7,2386,2016/5/12 13:49,2016/6/7 8:42,618,MERGED,6,115,3,5,8,negative
486,"Patch Set 4:(1 comment)Sorry, forgot saving one remark.",4,2386,2016/5/12 13:49,2016/5/13 14:30,24,MERGED,6,182,3,5,8,negative
520,Patch Set 2:That build failure is strange. I thought I had that fixed in https://git.eclipse.org/r/#/c/73895/ which is a grand-parent of this change. Apparently not...,2,2497,2016/5/23 21:22,2016/5/30 22:00,168,MERGED,1,7,3,6,3,negative
523,"Patch Set 8:Sorry Sravan, I didn't see that you uploaded a patch set as well. I made the suggested change to set indexMark = 0.",8,2515,2016/5/20 19:31,2016/5/25 12:41,113,MERGED,1,9,5,7,8,negative
529,"Patch Set 1:Michal, could I update this patch to add an optimization when calling method PHPModelUtils.getFunctionNameEndOffset(...) ? I don't know if it'w worth it ;)",1,2524,2016/5/24 11:33,2016/5/24 11:35,0,MERGED,1,2,3,15,4,negative
531,"Patch Set 3:arg, sorry, I was too confident in my ""optimization"", I revert to your original patch. Maybe you should re-upload this patch, or I will stay as author and commiter, I don't want to get the credits for your work ;)",3,2524,2016/5/25 9:59,2016/5/25 9:59,0,MERGED,1,2,2,6,4,negative
538,Patch Set 1:Why are all these NPE bugs visible only for committers? Don't see anything security-related in there. Looks like a new feature of that automated error reporting tool...,1,2555,2016/5/23 20:31,2016/5/23 20:31,0,MERGED,1,3,3,8,2,negative
542,"Patch Set 4:We need a separate class because there is a requirement to use PlatformUI to watch the DockerExplorerView.  If put in the core class, then core relies on ui which is a very bad thing to do.  You want to have core installable without ui being present.",4,2582,2016/5/12 21:12,2016/5/19 22:34,169,MERGED,5,221,4,8,4,negative
559,Patch Set 1:I guess we'll keep seeing this SmartImportWizardTest failure until Mickael's fix for bug 493606 is in the Neon staging repo :-(Perhaps we should @ignore this test until then.,1,2663,2016/5/15 19:41,2016/5/15 19:44,0,MERGED,1,2,3,6,5,negative
562,Patch Set 1:Someone will really have to test this because my API tooling doesn't seems to be working at all..,1,2681,2016/5/17 4:24,2016/5/17 4:24,0,MERGED,11,50,4,7,2,negative
572,"Patch Set 3:Alex this part is messing me up:Package namingAll internal code must be in a package whose name contains the segment ""internal"". The ""internal.provisional"" naming convention can be used, but is not required, to separate code that may become API in the future from other internal code within the internal package namespace. Basically, I understand: if you put something in ""internal provisional"", it is future API. If not, you just put it in ""internal"". If not, what is the difference between internal and internal.provisional.",3,2695,2016/4/26 22:05,2016/5/8 23:25,289,MERGED,88,8650,5,16,20,negative
576,"Patch Set 18:About the bug with logscale, we looked into that Friday. There are some many little bugs in SWTChart, it's terrible...If you have a log scale, you need all series to have the same amount of entries. So if you have values with ""null"", we have to provide a dummy value. But the dummy can't be zero, because logscale doesn't support 0. So we can compute a minimal value > 0 that is still smaller than all the values in the series. But then if we set the axis to start at that value, we lose all the ticks on the axis...We'll try to figure out a solution by the end of today. Could be to outright disable log scales under the circumstances we know it'll break.",18,2695,2016/4/26 22:05,2016/5/13 16:47,402,MERGED,94,8747,3,10,20,negative
577,"Patch Set 2: Code-Review-1(47 comments)First pass, I did not review the full file, but this is huge and repetitive.",2,2695,2016/4/26 22:05,2016/5/4 21:39,191,MERGED,88,8536,5,15,20,negative
578,"Patch Set 2:Reviewing this is probably unnecessarily difficult, why can't you split this into : lami datatypes/lami parsing/Lami aspects/Lami views?",2,2695,2016/4/26 22:05,2016/5/4 21:39,191,MERGED,88,8536,5,15,20,negative
581,"Patch Set 4:(8 comments)Most comments were addressed, I looked at the first comment and it wasn't then I looked at another... I was unlucky with 100% of my samples. So yeah, most of the comments were addressed, thanks.",4,2695,2016/4/26 22:05,2016/5/9 19:56,309,MERGED,94,8689,3,8,20,negative
585,"Patch Set 14:(4 comments)Sorry I was slowly going through my old comments on the abandoned patch and adding new ones, took a while...One comment just not to forget, that maybe we want to implement an open handler for running an analysis and opening a report with Enter or double-click.",14,2695,2016/4/26 22:05,2016/5/10 17:10,331,MERGED,94,8740,6,20,20,negative
606,Patch Set 2:I'm sorry but your approach looks like overkill to me.,2,2774,2016/5/2 9:52,2016/5/4 7:35,45,MERGED,2,39,3,4,6,negative
607,"Patch Set 9:Dumb site. It's just a good old .avi, no need to require Windows Media Player... Anyway, I enabled a download link on this same page (in the Details, beside name and size of the file). You can try to download it and watch it with regular media player on any OS.",9,2779,2016/5/3 8:35,2016/5/8 21:52,133,MERGED,2,156,3,10,11,negative
