ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
115,Patch Set 2: Code-Review+1Yes I got you ! ;)I think :s,2,921,2016/10/14 13:58,2016/10/14 14:29,0,MERGED,3,35,2,6,4,positive
119,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016/10/14 12:30,2016/10/14 12:30,0,MERGED,1,6,3,6,1,positive
120,"Patch Set 1:> I discussed 2 minutes ago with C├®line, she will create a job so we > can test the new RCP with this fix. > If that is the good fix, I would be happy for the weekend ;-)Isn't it just to go ahead and merge this one in? The change is obvious and since it is not working anyway it does not harm.",1,935,2016/10/14 12:30,2016/10/14 12:30,0,MERGED,1,6,3,6,1,positive
121,"Patch Set 8:> now the tests run and your new test fails.  That's progress!  :-)Yes, and now the test succeeded :)",8,940,2016/10/7 17:06,2016/10/10 11:40,66,MERGED,2,47,3,7,16,positive
125,"Patch Set 10:> > Okay, so it appears that, in fact, the Product build is no longer > > archiving the RCP packages that it creates.  That's a problem for > > RCPTT! >  > They are still being built, but the product ZIP filenames have > changed, so the archive configuration of the Product job needs to > be updated.  I have fixed the job configuration and will re-trigger > this Gerrit build when the new Product archives are ready.Yes I'm working on it... don't worry ... it will be back to normal soon ;)",10,940,2016/10/11 15:40,2016/10/11 15:40,0,MERGED,1,38,4,8,16,positive
126,"Patch Set 10:> But, in any case, it looks like you deleted the wrong > rcptt.properties file?  That could be a hint as to why RCPTT > created another one for you that snuck into this patch:  that > somehow you have imported the RCPTT project into your workspace in > the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt > project into your workspace or did you import the whole git > repository as a project?Yes. In my workspace I imported all the releng folder :) to see all projects including the org.eclipse.papyrusrt.rcptt.",10,940,2016/10/11 15:40,2016/10/11 15:40,0,MERGED,1,38,4,8,16,positive
127,Patch Set 2:Build SUCCESSFUL. Now starting integration tests...,2,943,2016/10/13 16:59,2016/10/13 17:02,0,MERGED,1,17,3,6,3,positive
128,Patch Set 3:Build SUCCESSFUL. Now starting integration tests...,3,943,2016/10/13 16:59,2016/10/14 10:38,17,MERGED,1,17,3,6,3,positive
132,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too.",7,944,2016/10/4 15:03,2016/10/4 16:11,1,MERGED,5,134,3,6,23,positive
133,Patch Set 2: Code-Review+2 Verified+1The code looks good and I verified it with the steps from https://bugs.eclipse.org/bugs/show_bug.cgi?id=505670#c0.How about some tests?,2,948,2016/10/10 20:22,2016/10/12 21:43,49,MERGED,1,13,3,5,3,positive
145,Patch Set 1: Code-Review+1 Verified+1(1 comment)This looks good to me,1,983,2016/10/7 22:02,2016/10/7 22:08,0,MERGED,2,47,4,7,1,positive
147,Patch Set 5: Code-Review+1JobUtils sounds good,5,1012,2016/9/19 5:27,2016/10/6 19:54,422,MERGED,5,173,5,13,6,positive
148,"Patch Set 3: Code-Review-1(4 comments)Very nice initiative! This should give much more information in logs.Few small things. Also I wonder about the name RuntimeUtils, since it's specific to Jobs (Eclipse things), shouldn't it be called something like PlatformUtils? ""Runtime"" refers more to the JRE to me.",3,1012,2016/9/19 5:27,2016/10/4 4:24,358,MERGED,5,167,5,14,6,positive
149,"Patch Set 3:> (4 comments) >  > Very nice initiative! This should give much more information in > logs. >  > Few small things. Also I wonder about the name RuntimeUtils, since > it's specific to Jobs (Eclipse things), shouldn't it be called > something like PlatformUtils? ""Runtime"" refers more to the JRE to > me.And Platform refers to many many things in Eclipse. So maybe I'll just call it JobUtils?",3,1012,2016/9/19 5:27,2016/10/4 4:24,358,MERGED,5,167,5,14,6,positive
151,Patch Set 1: Code-Review-1(3 comments)Thanks for fixing this. But I think it should throw an exception instead of simply returning the old backend.,1,1020,2016/9/22 16:16,2016/9/26 15:31,95,MERGED,1,6,3,8,3,positive
154,"Patch Set 5: Code-Review+1Ok, now should be good to go.",5,1029,2016/9/22 18:48,2016/10/6 18:21,335,MERGED,5,78,4,9,5,positive
157,"Patch Set 2: Code-Review+1Hello, Thank you for your feedback. Please see my replies.~ Ready for next round of reviews.Let me know.",2,1029,2016/9/22 18:48,2016/9/26 21:34,98,MERGED,6,37,3,7,5,positive
160,"Patch Set 1:Unstable tests don't seem to be related there, so that's 2 successful runs so far for this change.",1,1048,2016/10/6 8:04,2016/10/6 8:04,0,MERGED,1,6,3,19,2,positive
164,Patch Set 2: Code-Review+1(1 comment)Thank you for that change!Just a minor comment on the header information for this change. Please add that and I can merge the change.One further note: usually we do the fixes on the master branch and then downport then to released versions. On the other hand it is no problem to do the fix on the release 0.13 track and then to upport them to the current development version (master branch).,2,1051,2016/10/5 17:57,2016/10/5 18:38,0,MERGED,1,8,3,6,3,positive
165,Restored,2,1051,2016/10/5 17:57,2016/10/5 18:38,0,MERGED,1,8,3,6,3,positive
166,Patch Set 2: Code-Review-1(1 comment)Almost perfect.Just add the unit for the user in the preference(and also in the code for our fellow developer),2,1056,2016/10/5 9:17,2016/10/5 15:41,6,MERGED,12,383,3,4,3,positive
170,Patch Set 3: Code-Review+2 Verified+1Good job!,3,1056,2016/10/5 9:17,2016/10/6 9:34,24,MERGED,12,383,4,6,3,positive
174,"Patch Set 6: Code-Review+2 Verified+1Thanks, code looks good. I now test it.",6,1079,2016/9/30 10:49,2016/10/6 10:09,143,MERGED,8,284,3,6,7,positive
179,Patch Set 3: Code-Review+1Good catch on the state machine diagram tests!  I hadn't noticed that.,3,1106,2016/9/27 14:35,2016/9/28 7:50,17,MERGED,3,6,4,7,3,positive
187,Patch Set 2: Code-Review+2 Verified+1Thanks for updating the patch. The new patch looks good.,2,1164,2016/6/14 18:56,2016/9/26 21:00,2498,MERGED,1,11,3,3,2,positive
190,"Patch Set 1:> Not sure what to expect, not being merged, but I quickly tested > this, and case 1 and 3 that Adam has enumerated seem to have been > fixed at least. But case 2 seem to cause p1 to be overwritten by p2 > (at least what you can see in the model explorer).Interesting.  I'm not seeing that.  I just get p2 inserted ahead of p1 in the containing Protocols package, which I think is what one would expect.Perhaps I'm not quite doing the right gesture, but it is difficult to interpret a still image capture.  Words describing steps to reproduce, or else a video capture, would be more helpful.",1,1180,2016/9/26 22:16,2016/9/26 22:27,0,MERGED,3,195,3,7,2,positive
194,Patch Set 1: Code-Review+2Thanks.  I appreciate the work.,1,1185,2016/9/21 11:15,2016/9/26 10:48,119,MERGED,21,505,4,4,1,positive
195,"Patch Set 2:> (1 comment) >  > > The nesting project structure of the releng directory tree is >  > I don't know who added the nesting structure. >  > > confusing.  Are we supposed to import only the top-level releng/ > > folder into the workspace as a project, or the individual nested > > folders within it? >  > Whomever made these projects might have an answer, but as far as I > can tell, you can just import the top-level project. That seems to > work for me. In fact, I see only one .project in these. The others > seem to be sub-folders with POMs and TPs. In the case of the > top-level project, I see subfolders for some of the components > (codegen, tooling, core) and a few others (releng, rt.included?, > *releases, *nightly, *milestones). I don't know if there is a need > or reason for a fully qualified name for those, but I'll let that > be answered by whomever is working on these (C├®line, I assume?) >  > >The actual formulation of these include URIs > > depends in any case (whether relative or absolute > platform:/resource > > URIs) on how the projects are imported.  I would be much happier > if > > we could just eliminate the confusion by not using nested > projects > > at all so that everybody imports the projects in the same way and > > the include references work for everybody.The initial project was the releng folder. You can import only the top level of the releng. But once the Bug 500287 will be merged, the codegen TP's will be into the Target platform folders at the root . It has been decided with the CEA (patrick TESSIER) to keep a root project. And let the possibility to the user to import the entire root project or only the nested ones.",2,1186,2016/9/21 18:02,2016/9/21 19:48,1,MERGED,6,27,4,17,3,positive
197,"Patch Set 5: Code-Review+2Example is already interesting and good enough to be merged; but sure if it's going to be shipped in the IDE, it makes sense to add additional features.",5,1196,2016/6/22 13:25,2016/9/26 10:33,2301,MERGED,11,290,3,3,5,positive
198,"Patch Set 21:> (6 comments) >  > Looks good to me, but I would prefer if you could avoid using an > activator. In the past, we had activators slowing done the > platform. >  > The .project editor extension could IMHO be contributed to once > this has been merged to the text repository.Thanks a lot for taking the time Lars. I will quickly handle the non-activator changes right now and investigate what can be done about replacing the activator.",21,1197,2016/6/22 13:25,2016/8/15 12:07,1294,MERGED,51,2791,2,3,35,positive
203,"Patch Set 25:I rebased the change and it seems it's good to go. Mickael, can you review this patchset so we are in sync? > Change looks fine for me. Great work IMHO which hopefully makes it > easier for extenders to provider language support for other > languages. Please open bugs for the removal of the activator and > the move of the .project editor to platform.ui, after that I'm fine > with the merge. I'm sure others will find issues after the merge, > but having this in early in 4.7 should help in solving these > issues. I filed bug 499812 and bug 499811 to be handled right after this is merged. > Is there follow up work planned in other area, e.g. JSDT, Maven or > Gradle? I would be interested to follow such developments, please > copy me into these bugs, if possible.Once the infrastructure is in place (and constantly improved) there will probably be quite some follow-up. I don't have specific bugs for now but I'll make sure I cc you on anything that comes up.",25,1197,2016/8/17 8:43,2016/8/17 9:18,0,MERGED,42,2429,4,6,35,positive
209,Patch Set 22:Mickael or Sopot: IIRC you had also more complex examples for the usage of this new extension? I think you mentioned asynchronous code completion and TextMate based examples. Where do I think these examples? Would be nice to see more advanced usage of your development for the review.,22,1197,2016/6/22 13:25,2016/8/15 13:19,1295,MERGED,51,2791,4,18,35,positive
211,"Patch Set 20: Code-Review+1 Verified+1(6 comments)Looks good to me, but I would prefer if you could avoid using an activator. In the past, we had activators slowing done the platform. The .project editor extension could IMHO be contributed to once this has been merged to the text repository.",20,1197,2016/6/22 13:25,2016/7/28 13:02,863,MERGED,51,2791,5,11,35,positive
213,"Patch Set 1:Thanks for the hint. What about ""Filters and Customization""?",1,1216,2016/9/16 15:05,2016/9/16 15:05,0,MERGED,5,35,3,5,7,positive
219,"Patch Set 2: Code-Review+1(1 comment)I like this, in hudson we get this messagegsettings get org.gnome.desktop.interface gtk-theme -> unknowngsettings get org.gnome.desktop.wm.preferences theme -> unknownI think it should get in sooner than later.One minor request in comment",2,1221,2016/9/6 21:06,2016/9/6 22:50,1,MERGED,1,20,3,13,3,positive
221,Patch Set 2:In Mac looks fine:- old: http://i.imgur.com/aOlfSKP.png- new: http://i.imgur.com/Iba9AfD.png,2,1228,2016/9/12 9:05,2016/9/20 6:01,188,MERGED,1,8,3,8,3,positive
225,"Patch Set 2: Code-Review-1(1 comment)> I think you must mean #step().  Nice.#split() also does cancellation checks, so either one would work.",2,1231,2016/4/25 16:50,2016/9/8 15:34,3262,MERGED,1,46,4,7,4,positive
233,Patch Set 1: Code-Review+1Looks good to me.,1,1302,2016/8/11 10:14,2016/8/11 10:16,0,MERGED,1,25,4,5,3,positive
239,"Patch Set 1: Code-Review-1 Verified+1(1 comment)Hi Simon,thanks for the work! Looks good already! Just a few more thoughts on the pages below. Thanks a lot!Page Engines  * In the Configuration group for tab Match is some padding to the right and hence makes the min width larger then needed.  * The description area has a slightly different background than the rest (on my Linux box using GTK2). It has the right background in the post processor page and the item providers page.Page Filters  * I'd decrease min width a bit  * The description area has a slightly different background than the rest (on my Linux box using GTK2). It has the right background in the post processor page and the item providers page.  * The label ""Automatic behavior"" is misleading. Firstly, this label doesn't really mean a lot. Maybe something like ""Remember selected group"" would be better. Secondly, this preference is independent from the selected group/filter, still it is on the same level as the Description group, which is dependent on the selection. Maybe we should put the description and the list of filters into a group?Page Groups  * Label at the top has a larger margin to the list below than on previous pages.  * Same last two as for filtersItem Providers  * To be consistent with other pages in EMF Compare (e.g. post processors), it'd be good to have a brief label at the top. E.g.: ""Select active item providers used in the comparison editor:""",1,1324,2016/6/30 14:55,2016/6/30 14:55,0,MERGED,9,134,3,4,9,positive
245,Patch Set 3: Verified+1Thanks Rodrigo for the fixes ... LGTM,3,1332,2016/9/11 17:59,2016/9/11 17:59,0,MERGED,2,63,4,10,3,positive
255,Restored,1,1363,2016/6/24 10:39,2016/6/24 10:39,0,MERGED,19,425,2,6,8,positive
257,"Patch Set 1: Code-Review-1The idea looks interesting, but I'm not clear how one would use this in practice? If you could extend org.eclipse.emf.eson.ui/examples/ with a ""show case"" how one would use this for the Library, that would be great.",1,1373,2016/7/8 11:11,2016/7/8 11:11,0,MERGED,1,143,3,4,2,positive
260,Patch Set 1:Hope you don't mind reviewing this.,1,1391,2016/9/9 16:51,2016/9/9 16:51,0,MERGED,2,14,3,5,1,positive
261,Patch Set 2: Code-Review+2 Verified+1Thanks Mikael,2,1417,2016/9/2 14:52,2016/9/5 8:53,66,MERGED,1,8,3,3,2,positive
266,Patch Set 2: Code-Review+1Works great for the original issue I was seeing. Thanks!,2,1446,2016/8/31 19:38,2016/8/31 20:10,0,MERGED,3,103,3,7,3,positive
269,"Patch Set 1: Code-Review-1(4 comments)Just a couple of comments, mostly superficial stuff. Tested the patch out, looks good. Good to go in once these small changes are made.",1,1458,2016/9/1 20:33,2016/9/1 20:33,0,MERGED,1,15,3,4,3,positive
282,"Patch Set 1:> Should we do the same for DfsInserter.Reader#open? >  > https://eclipse.googlesource.com/jgit/jgit/+/master/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/dfs/DfsInserter.java#569 > Should we do the same for DfsInserter.Reader#open? >  > https://eclipse.googlesource.com/jgit/jgit/+/master/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/dfs/DfsInserter.java#569Yes, good catch.",1,1528,2016/8/26 1:59,2016/8/26 1:59,0,MERGED,1,17,3,5,2,positive
283,Patch Set 4: Code-Review+1Looks great to me.,4,1543,2016/6/23 20:22,2016/8/7 11:56,1071,MERGED,8,774,4,8,7,positive
285,Patch Set 2: Code-Review+2 Verified+1This patch makes total sense.,2,1555,2016/8/25 16:28,2016/8/25 16:33,0,MERGED,1,6,4,6,2,positive
294,"Patch Set 1:Ilya, HI hope you don't mind if I ask you to review this change. The review consists in installing JSDT with Oomph, and trying to launch the provided launch configuration. The Configuration should launch without issues, and you should be able to create a JavaScript project, without errors, and without having to set any VM options (like Nashorn)",1,1600,2016/8/23 15:06,2016/8/23 15:06,0,MERGED,1,32,5,8,2,positive
296,"Patch Set 3: Code-Review+1Thnaks for this contribution, it looks really good.I will just add some formal stuff to the headers, then I guess I can merge it.",3,1606,2016/8/16 9:12,2016/8/16 12:55,3,MERGED,2,34,3,4,4,positive
302,"Patch Set 2:Brian, I think this change is in line with what you suggested. Do you mind reviewing it? Thanks in Advance",2,1617,2016/8/17 16:30,2016/8/17 16:30,0,MERGED,4,34,3,7,2,positive
303,"Patch Set 2:That's definitely an improvement, Patrik.  An even better improvement would be to use our DI to create those providers.",2,1617,2016/8/17 16:30,2016/8/17 16:30,0,MERGED,4,34,3,7,2,positive
307,Patch Set 1:Hopefully this contribution will get some attention and be committed.,1,1620,2016/8/11 6:20,2016/8/11 6:20,0,MERGED,1,65,4,16,2,positive
310,Patch Set 5: Code-Review+2Looks good to me.  I will submit once the new build completes,5,1628,2016/5/28 8:58,2016/8/17 19:26,1954,MERGED,1,8,3,4,5,positive
320,Patch Set 1:> @Akif: I have uploaded a proof of concept for the new category concept. Thanks a lot for this code!> Now you can finish the task as described in 492766.Ok.,1,1657,2016/8/15 21:10,2016/8/15 21:10,0,MERGED,5,54,3,5,3,positive
325,Patch Set 1: Code-Review+2 Verified+1Tested and reviewed. works fine.,1,1676,2016/8/17 2:45,2016/8/17 2:45,0,MERGED,2,49,3,5,2,positive
327,"Patch Set 2: Code-Review+1looks good, I can't +2",2,1689,2016/7/29 23:24,2016/8/15 23:36,408,MERGED,1,11,4,6,2,positive
331,"Patch Set 1:Vikas, hope you don't mind if I ask you to review this change (and the other related to bug 499071)",1,1705,2016/8/5 14:33,2016/8/5 14:33,0,MERGED,3,7,3,4,3,positive
332,"Patch Set 1:Vikas, hope you don't mind if I ask you to review this change and the other related to bug 499226.",1,1706,2016/8/2 21:51,2016/8/2 21:51,0,MERGED,1,4,4,5,2,positive
337,Restored,3,1717,2016/7/29 16:52,2016/7/29 18:31,1,MERGED,1,31,3,6,6,positive
338,Patch Set 3:(2 comments)looks good beside the two unneeded imports,3,1717,2016/7/29 16:52,2016/7/29 18:31,1,MERGED,1,31,3,6,6,positive
343,"Patch Set 3: Code-Review+1OK for my remarks on the previous version. The code looks fine, but I have not tested it in practice, just gave a look on Gerrit, so +1 only for now.",3,1739,2016/7/26 16:17,2016/8/2 9:48,161,MERGED,2,97,3,6,7,positive
350,"Patch Set 1: Code-Review+1If ""IProject and IContainer are not interchangeable"" the patch looks good for me.",1,1829,2016/7/27 6:53,2016/7/27 6:53,0,MERGED,1,7,4,6,1,positive
351,"Patch Set 2:Ah, good call! Clearly plenty of bugs to work out for these list of changes. The bump actually needs to happen in the change that sits below this one.",2,1839,2016/7/19 19:39,2016/7/20 15:00,19,MERGED,1,19,3,5,6,positive
356,Patch Set 2: Code-Review-1(1 comment)Looks good otherwise.,2,1855,2016/6/22 2:28,2016/7/18 21:12,642,MERGED,3,65,2,3,3,positive
359,Patch Set 11: Code-Review+1Looks fine by me.,11,1864,2016/6/16 7:26,2016/7/11 7:30,600,MERGED,5,1747,4,6,16,positive
361,"Patch Set 4:Bal├ízs: I'm satisfied with your plan. Do we have the time budget for it? P.S. I would prefer EnumSet over bitfield, with an enum like IndexerService {STATISTICS, NOTIFICATION, INSTANCES}.",4,1864,2016/6/16 7:26,2016/6/20 13:36,102,MERGED,4,1728,5,14,16,positive
362,"Patch Set 4:> I agree with using EnumSet, if ├übel has no objections, then it is settled.Yes, using EnumSet in the EMF base index to keep track of services requested for given inputs through the API sounds good.",4,1864,2016/6/16 7:26,2016/6/20 13:36,102,MERGED,4,1728,5,14,16,positive
364,"Patch Set 13: Code-Review+1Sorry for the late review, looks good to me.",13,1864,2016/6/16 7:26,2016/7/12 11:00,627,MERGED,5,1747,4,6,16,positive
368,Patch Set 6: Code-Review+1Looks fine by me for inclusion in 1.4.,6,1864,2016/6/16 7:26,2016/6/27 8:39,265,MERGED,5,1753,5,9,16,positive
390,Patch Set 6:> I just updated the commit messageThank you! :),6,1912,2016/7/4 18:55,2016/7/13 1:10,198,MERGED,12,179,4,6,7,positive
399,Patch Set 2: Code-Review+2 Verified+1Thanks Alex for the feedback.,2,1924,2016/7/13 18:29,2016/7/14 15:20,20,MERGED,1,5,3,7,2,positive
402,"Patch Set 4: Code-Review+2Looks good to me, the ProgressBar test snippets work nicely, and the Eclipse loading bar is functional on both GTK2 and GTK3. No test failures.",4,1952,2016/7/12 17:15,2016/7/13 14:58,21,MERGED,5,35,3,4,5,positive
403,"Patch Set 4: Code-Review+2Solves the issue for me, takes an approach similar to background colors. Looks good.",4,1953,2016/7/11 21:12,2016/7/13 19:54,46,MERGED,2,32,3,4,4,positive
405,"Patch Set 4: Code-Review+2 Verified+1Thanks, Philip.  I had added the 'tooling' statement in the exclusions in one project, but not in the inclusions in the other.  It was extra effective for my use case!",4,1967,2016/7/12 11:56,2016/7/13 18:10,30,MERGED,1,108,2,3,4,positive
409,"Patch Set 4:> Ok, just get this in. It is great, we need it!Woops, didn't wait for the tests. Hopefully it's fine!",4,1971,2016/5/26 22:02,2016/7/12 21:04,1127,MERGED,6,46,1,1,4,positive
416,"Patch Set 3: Code-Review+2 Verified+1Change looks good, verified the patch with IE11 on Win7.",3,1994,2016/7/8 21:44,2016/7/13 10:10,108,MERGED,1,2,3,4,3,positive
425,"Patch Set 3:> yeah, I was asking not for this patch but in general, thanks.sounds good!",3,2040,2016/6/29 18:08,2016/7/6 3:12,153,MERGED,1,26,1,1,3,positive
434,"Patch Set 2: Code-Review+2Ok, I read the code thouroughly and understand it. It appears to be very nice cleanup and decouples the data from the process, which is good.",2,2068,2016/5/13 18:52,2016/6/23 14:15,979,MERGED,1,27,4,12,2,positive
435,Patch Set 2:finally got the time to test it!,2,2068,2016/5/13 18:52,2016/6/23 14:15,979,MERGED,1,27,4,12,2,positive
