ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Positive,Negative
22,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)",5,733,2016/10/14 19:20,2016/7/8 8:40,2016/10/14 19:18,2362,MERGED,11,679,3,6,10,positive,2,-1
23,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline.",2,733,2016/9/28 23:13,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,positive,3,-1
26,"Patch Set 4:After further discussion with Jacques, it seems the best is to only keep the tooltip on the subject widget. I also added the update to the license.",4,736,2016/11/3 18:00,2016/10/31 18:02,2016/11/3 17:59,71,MERGED,1,52,3,5,6,positive,2,-1
31,"Patch Set 1:I see two issues with your patch. The first one is a blocker: You can't remove API because we don't plan for a major release.The other issue is that I don't like your ""pessimistic fall-back"" apporach to determine the absolute path of the file. What if the file exists in both possible locations? I imagine a more deterministic approach would be the introduction of a special syntax for config-folder-relative paths, for example ""@config/..."".",1,762,2016/10/18 16:04,2016/10/14 10:06,2016/10/14 10:14,0,MERGED,3,65,3,4,6,positive,2,-1
37,Patch Set 2:> If that allows working-around https://bugs.lttng.org/issues/1070 > then great!I don't think it's the same. It's the path that's too long. Those tests use old MI format so the limit is 255 but in 3.0 there is no such limit. So it's really working around the limitation in MI < 3.0 which is not going to be fixed.,2,775,2016/11/3 18:45,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,positive,4,-1
40,"Patch Set 5: Code-Review+1I am fine with this, please remember to update the manuals at the end of this chain.",5,780,2016/11/3 15:54,2016/9/22 21:23,2016/11/2 16:48,979,MERGED,1,18,5,7,5,positive,3,-1
43,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra",1,791,2016/10/26 8:16,2016/10/25 15:27,2016/10/25 15:27,0,MERGED,1,17,3,6,3,positive,3,-2
45,"Patch Set 4:The discussion was around having the possibility to select the inverted colors from the preference page in addition to the original action.After agreeing that it should be present in the preference page, you suggested to then remove the actual action from the console pages.We decided to leave the removal as a separate commit in case we change our mind.So this is the best time re-consider :-)",4,802,2016/10/24 18:58,2016/9/14 21:58,2016/10/7 13:01,543,MERGED,8,65,4,6,5,positive,2,-1
47,Patch Set 1:> (1 comment) >  > Thanks for the review. >  > Do you want the removal of the system call latency table and XML > view in this same patch? I was thinking to do patches above this > one for that so that each one is well scoped (there are swtbot > tests for latency view to change as well)Separate patch is fine with me.,1,812,2016/9/2 18:35,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,positive,3,-1
48,"Patch Set 5:Ok, the icons should be moved progressively, but I am fine with them all arriving now.",5,812,2016/10/24 18:15,2016/9/22 1:04,2016/9/29 17:21,184,MERGED,12,130,3,8,6,positive,3,-1
49,"Patch Set 6:screencast maybe? I did the same with trace2, as I do not have the robot trace, and it works fine.",6,812,2016/10/24 19:42,2016/9/22 1:04,2016/10/24 19:26,786,MERGED,9,128,4,13,6,positive,3,-1
50,Patch Set 14: Code-Review+2 Verified+1Thanks Marc D. and Marc K. for your thorough reviews !,14,825,2016/10/25 11:58,2016/9/14 20:35,2016/10/25 1:43,965,MERGED,17,350,3,8,14,positive,2,-1
53,"Patch Set 1:Do we really need a special section like ""Special Situations"" to describe this? IMHO adding we can add it similar to ""Host""",1,842,2016/10/24 11:02,2016/10/21 14:42,2016/10/21 14:43,0,MERGED,1,15,2,3,2,positive,2,-1
54,"Patch Set 6: Code-Review+2 Verified+1Nice reduction on GdbFullCliConsolePage, Thanks Marc K. !!",6,849,2016/10/24 21:33,2016/10/3 17:16,2016/10/22 23:54,462,MERGED,5,301,4,7,6,positive,3,-1
56,"Patch Set 1:You know me well ;) I did try to use Path/Files/nio at first, but this particular operation is *very* verbose with nio, DirectoryStream and whatnot and handling exceptions endlessly.Although note that FileUtils is part of Apache Commons (which was already used by this plugin, so I didn't even have to add the dependency!) and it does exactly what we want in a one-liner. It makes sense to just use that. If a future version of that lib allows using a Path directly, even better.",1,850,2016/10/13 19:04,2016/10/7 21:04,2016/10/7 21:05,0,MERGED,1,18,3,7,4,positive,2,-1
58,Patch Set 1:> Perhaps -Dskip-ui-integration-tests would be a better name?How about -Dskip-automated-ui-tests ? I'd like to have no ambiguity about what should go in or not.,1,851,2016/10/18 14:10,2016/10/8 0:02,2016/10/18 0:12,240,MERGED,8,151,4,13,4,positive,2,-1
59,"Patch Set 3:> We haven't add a successful TC build in weeks. If at least we can > get *some* of the rows showing green, this can give some baseline > that we can use for testing our patches against. Right now our > Trace Compass job is honestly just burning CPU cycles for nothing.I'm wondering if we should be running those jenkins builds at all. We don't seem to have the manpower available to take care of maintaining them. Sometimes I look at them on a rainy Saturday. It's somewhat interesting to me as additional data points, but that's about it.",3,851,2016/10/24 19:23,2016/10/8 0:02,2016/10/20 23:20,311,MERGED,8,119,4,9,4,positive,2,-1
60,"Patch Set 6: Code-Review+1 Verified+1(1 comment)looks good to me, just a comment on code not from this patch, so it can be done separately.",6,852,2016/10/24 15:17,2016/10/5 17:51,2016/10/21 15:09,381,MERGED,2,62,4,8,6,positive,2,-1
63,"Patch Set 2: Code-Review-1(1 comment)I'm pushing a patch (and publishing!) with additional unit tests for various comparators. My previous comments about supporting also sorted iterators for the other iterator methods are still valid.Also should the segments store all be sorted by start time by default, or is the order irrelevant, one can always sort from the view if they wish. I'd be tempted to say the latter, but the code seems to scream the former, though the javadoc of the segment store makes no comment about the default ordering.",2,855,2016/10/20 19:02,2016/9/27 16:25,2016/10/20 18:56,554,MERGED,7,156,2,4,8,positive,2,-1
64,"Patch Set 3:Whoever ends up working on this patch, I'd like that my comments that I put a -1 for are taken into account... Or I'll put a -1 again :p",3,856,2016/10/5 23:35,2016/1/28 2:50,2016/3/8 20:24,977,MERGED,1,115,5,11,12,positive,2,-1
66,"Patch Set 8: Code-Review-1(2 comments)Thanks, all the tests pass now! I'll just fix the double-rounding-average problem.",8,856,2016/10/18 20:53,2016/10/4 23:56,2016/10/18 19:10,331,MERGED,4,443,3,6,12,positive,3,-2
67,"Patch Set 9: Code-Review+1 Verified+1(4 comments)Except for my rant, thank you for reading, this patch looks fine.I have one last point of discussion, but any change there can be done in a separate patch, as if we move the delete Supp files to TmfTrace, we may need some unit tests and other to make sure it all still works fine.",9,856,2016/10/19 14:24,2016/10/4 23:56,2016/10/18 21:34,333,MERGED,6,472,4,11,12,positive,3,-1
73,"Patch Set 4:(2 comments)It looks good, but a recent (2016-10-18 10:30) email from Ernesto may change some of the content, which I have highlighted in the comments. This would have to be coordinated with the RCP creation.",4,859,2016/10/18 14:26,2016/10/16 12:00,2016/10/18 11:15,47,MERGED,1,105,3,6,9,positive,2,-1
76,"Patch Set 1:> From technical point of view, this patch is good. > Doesn't break any jUnit test cases. >  > From deprecation perspective, I'm not 100% sure how to deal with > deprecations. Alex?Adding Alex for Review.",1,866,2016/10/19 19:31,2016/10/19 16:22,2016/10/19 16:22,0,MERGED,3,87,3,9,2,positive,2,-1
77,Patch Set 2: Code-Review+2 Verified+1There was no reply on SWT mailing list.This patch looks good to me. It's really good to get rid of old and unused code. Merging.,2,866,2016/10/24 15:18,2016/10/19 16:22,2016/10/24 15:17,118,MERGED,3,87,3,4,2,positive,3,-2
81,"Patch Set 1: Code-Review+1I like the idea. I'm not sure if we could enable this on our Gerrit servers because we run gc from a different machine to not take resources from Gerrit server but still, I like the idea of automatically running gc if loose objects exceeds a threshold.",1,898,2016/4/25 15:42,2016/4/13 12:54,2016/4/14 22:27,33,MERGED,7,236,4,8,7,positive,2,-1
82,"Patch Set 4:@Dawid, is this patch ok for you? I like the fact that it remains light ;)Though, it doesn't cover the constant importing feature (PHP 5.6+), maybe it already works correctly, I never used and tested this feature:use const My\Full\CONSTANT;",4,931,2016/10/14 9:26,2016/10/12 12:58,2016/10/12 13:10,0,MERGED,11,156,4,9,4,positive,2,-1
83,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016/10/14 12:41,2016/10/14 12:30,2016/10/14 12:30,0,MERGED,1,6,3,6,1,positive,2,-1
84,"Patch Set 8:> (1 comment):) I don't know !! I find it in my gerrit stanging view, I add it to the commit ;) I should have ignore it.",8,940,2016/10/11 14:50,2016/10/7 17:06,2016/10/10 11:40,66,MERGED,2,47,3,7,16,positive,2,-1
85,"Patch Set 9:> I rebased on master, and it seems that the previous build error > dealing with wrong wk path is raised gain, build failed Caused by: > org.apache.maven.plugin.MojoFailureException: The explicit location > /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/lastStable/archive/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip > is not validNo, that's the right location.  Probably the product ZIP file just actually wasn't there (temporarily?).  I suspect it was just bad timing, that re-triggering the build would see it work fine.But, in any case, it looks like you deleted the wrong rcptt.properties file?  That could be a hint as to why RCPTT created another one for you that snuck into this patch:  that somehow you have imported the RCPTT project into your workspace in the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt project into your workspace or did you import the whole git repository as a project?",9,940,2016/10/11 15:29,2016/10/7 17:06,2016/10/11 15:22,94,MERGED,3,57,3,4,16,positive,3,-2
86,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)",2,940,2016/10/7 21:37,2016/10/7 17:06,2016/10/7 21:30,4,MERGED,1,34,2,3,16,positive,2,-1
88,"Patch Set 10:Hi Asma, The Path for the AUT in the RCPTT pom should be updated in order to point to the new Product bundle. the good path should be ..../releng/rcp/oeprt.rcp.product/target/....I'm nearly ready to commit the fix, but if you want to test quickly this is the solution.Regards",10,940,2016/10/12 9:31,2016/10/11 15:40,2016/10/11 15:40,0,MERGED,1,38,4,8,16,positive,2,-1
90,"Patch Set 20:(2 comments)> Brian, any more concerns except the reparenting issue? If not I > plan to merge it end of this week, after having tested the > reparenting.I'm good; just a teeny tweak.  Thanks for tackling this!",20,944,2016/10/13 16:58,2016/10/4 15:03,2016/10/13 13:35,214,MERGED,9,379,3,4,23,positive,3,-1
91,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.,17,944,2016/10/7 12:51,2016/10/4 15:03,2016/10/7 6:23,63,MERGED,9,379,3,9,23,positive,3,-1
92,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute ÔÇö great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too.",7,944,2016/10/4 16:53,2016/10/4 15:03,2016/10/4 16:11,1,MERGED,5,134,3,6,23,positive,4,-1
101,"Patch Set 1:Change 83115 which is dependent on this change built and tested successfully. The aborted build was an infra problem, not a CDT problem",1,980,2016/10/13 18:59,2016/10/13 16:05,2016/10/13 16:05,0,MERGED,1,355,3,9,1,positive,3,-2
103,"Patch Set 3:> (4 comments) >  > Very nice initiative! This should give much more information in > logs. >  > Few small things. Also I wonder about the name RuntimeUtils, since > it's specific to Jobs (Eclipse things), shouldn't it be called > something like PlatformUtils? ""Runtime"" refers more to the JRE to > me.And Platform refers to many many things in Eclipse. So maybe I'll just call it JobUtils?",3,1012,2016/10/6 19:32,2016/9/19 5:27,2016/10/4 4:24,358,MERGED,5,167,5,14,6,positive,4,-1
104,Patch Set 1: Code-Review-1(3 comments)Thanks for fixing this. But I think it should throw an exception instead of simply returning the old backend.,1,1020,2016/9/29 14:23,2016/9/22 16:16,2016/9/26 15:31,95,MERGED,1,6,3,8,3,positive,2,-1
105,Patch Set 2: Code-Review+1Looks good and is an improvement toward a functional test suite.,2,1027,2016/10/6 13:19,2016/9/19 4:47,2016/10/3 19:53,351,MERGED,8,51,5,8,5,positive,2,-1
106,"Patch Set 4: Code-Review+1> (2 comments) >  > This looks great, but I don't think we should change the prefix for > Bugzilla.Thank you for your feedback and the idea. I implemented the changes accordingly.",4,1029,2016/10/6 16:08,2016/9/22 18:48,2016/10/6 16:07,333,MERGED,4,58,3,8,5,positive,3,-1
107,"Patch Set 3:(2 comments)This looks great, but I don't think we should change the prefix for Bugzilla.",3,1029,2016/10/5 23:18,2016/9/22 18:48,2016/10/5 20:34,313,MERGED,5,57,4,10,5,positive,3,-1
110,"Patch Set 1:Unstable tests don't seem to be related there, so that's 2 successful runs so far for this change.",1,1048,2016/10/6 10:38,2016/10/6 8:04,2016/10/6 8:04,0,MERGED,1,6,3,19,2,positive,3,-1
111,"Patch Set 4:This update elaborates the README, this time in Markdown format with the project configured to generate it automatically to a user-friendly HTML with hyperlinks to important related content.",4,1050,2016/10/6 13:52,2016/10/5 16:10,2016/10/6 13:35,21,MERGED,43,1812,3,13,4,positive,2,-1
112,"Patch Set 3:I meant a visual example... you know people like images , lol;)But you're explaination in ReadME is clear enough !",3,1050,2016/10/6 13:01,2016/10/5 16:10,2016/10/5 17:26,1,MERGED,41,1686,3,16,4,positive,3,-1
113,Patch Set 2: Code-Review+1(1 comment)Thank you for that change!Just a minor comment on the header information for this change. Please add that and I can merge the change.One further note: usually we do the fixes on the master branch and then downport then to released versions. On the other hand it is no problem to do the fix on the release 0.13 track and then to upport them to the current development version (master branch).,2,1051,2016/10/6 14:20,2016/10/5 17:57,2016/10/5 18:38,0,MERGED,1,8,3,6,3,positive,3,-1
114,"Patch Set 2: Code-Review+1I've tested the latest patch-set (I rebased on the latest merged one, just to be sure I tested it with the latest delivered stuff). This seem to work good enough with respect to the issue identified in the Bugzilla, i.e. both the name and type column are visible in the edit dialog. The previous issue with the name column gradually filling the complete table in the properties view is not happening (not even in a new workspace).There are some drawbacks, e.g. the horizontal scrollbar and the resizing does not work. But all this is already brought up within the scope of https://bugs.eclipse.org/bugs/show_bug.cgi?id=495352.So I guess that this should be ""good enough"" for 0.8, and then we can introduce the improvements tracked by https://bugs.eclipse.org/bugs/show_bug.cgi?id=495352 later when we have gotten the needed fixes in base Papyrus.",2,1052,2016/10/6 14:41,2016/10/6 13:16,2016/10/6 14:24,1,MERGED,2,51,5,9,2,positive,3,-1
115,"Patch Set 1:also change the label from ""Case Sensitive"" to ""A a""(the tooltip should be enough to explain for the one that don't get it :) )",1,1056,2016/10/5 14:23,2016/10/5 9:17,2016/10/5 9:25,0,MERGED,12,334,3,7,3,positive,2,-1
117,"Patch Set 4: Code-Review+1I've tested the latest patch-set, and it looks really nice! The refresh also works when toggling port kind and changing between replicated/non-replicated. The shadow looks and behaves as in legacy tooling. I cannot see any of the refresh issues mentioned in the Bugzilla, e.g. related to the diagram assistant handles on capsule parts (now when the shadow is on the ""inside""). The only thing now that is lacking is the stacking pattern for ports on capsule parts (which is tracked by a separate Bugzilla anyway).",4,1061,2016/10/6 13:15,2016/10/6 8:48,2016/10/6 12:53,4,MERGED,6,157,4,5,4,positive,4,-1
121,"Patch Set 2:> > any special reason? It's there for other templates. >  > We should remove it there to, this is used before we had @OverrideOk, I'll re-purpose bug 502849 and make a general clean-up for the other ones.",2,1079,2016/9/30 12:20,2016/9/30 10:49,2016/9/30 10:49,0,MERGED,8,291,3,7,7,positive,2,-1
123,"Patch Set 3:> any special reason? It's there for other templates.We should remove it there to, this is used before we had @Override",3,1079,2016/9/30 12:07,2016/9/30 10:49,2016/9/30 11:54,1,MERGED,8,291,3,5,7,positive,2,-1
126,Patch Set 1:> I still get the same exception when I try to create a new style to > the table configuration after table widget is created. Looks like > domain is not set correctly for table configuration. >  > final Style fillColumnsSizeStyle = this.getTableConfiguration().createStyle(NattablestylePackage.eINSTANCE.getBooleanValueStyle()); > ((BooleanValueStyle) fillColumnsSizeStyle).setName(NamedStyleConstants.FILL_COLUMNS_SIZE); > ((BooleanValueStyle) fillColumnsSizeStyle).setBooleanValue(true);Never mind. The configuration is probably read only anyways. I will try to modify tableconfiguration instead.,1,1089,2016/10/5 17:14,2016/10/5 16:03,2016/10/5 16:03,0,MERGED,1,138,3,7,2,positive,2,-1
127,"Patch Set 4: Code-Review+2 Verified+1Thanks, Stefan. Looks good to me!The group extender only causes problems when running in combination with the group extender Alex added in change 76498. I asked Alex to have a look at this. I'll wait for her feedback, if it's hard to fix. If yes, I'll rebase this change on master and merge it in the meantime.",4,1099,2016/8/10 10:17,2016/7/6 10:31,2016/8/10 9:49,839,MERGED,6,433,2,4,7,positive,3,-1
128,Patch Set 3: Code-Review+1Good catch on the state machine diagram tests!  I hadn't noticed that.,3,1106,2016/9/28 11:37,2016/9/27 14:35,2016/9/28 7:50,17,MERGED,3,6,4,7,3,positive,2,-1
131,"Patch Set 3: Code-Review+2 Verified+1Code change looks good, verified the patch on Win7 and Ubuntu16.",3,1127,2016/9/28 13:09,2016/9/25 21:44,2016/9/28 10:59,61,MERGED,1,2,4,8,3,positive,2,-1
132,"Patch Set 1: Code-Review-1==Code Review==ok but I'me wandering if there is another way to test if it's a delete than check it's label.(-1 for that waiting for an answer)==Smoke tests==project creation: okdiagram creation: okproperties view: okmodel explorer view: ok==Functional tests==The selection after edition, move, etc is fine now, its stay on the edit element.At deletion the root element is well selected.",1,1148,2016/9/16 9:14,2016/9/13 14:28,2016/9/13 14:28,0,MERGED,1,16,3,4,4,positive,3,-1
137,"Patch Set 1:Oops, I missed SubMonitor.convert(null) calls. Although the calls are harmless, for all practical purposes they are equivalent to new NullProgressMonitor().",1,1176,2016/9/27 17:23,2016/9/27 10:16,2016/9/27 10:16,0,MERGED,1,120,4,9,1,positive,2,-1
143,"Patch Set 1:(3 comments)I'm not as qualified as Ansgar to comment on the best usage of viewpoints for definition of diagram types, so hopefully he can review that aspect of the change.We have already two commands CreateHeadlessCapsuleStructureDiagramCommand and CreateHeadlessStateMachineDiagramCommand that work around the name dialog and do some more setup of the contents of a diagram (at least, in the state machine case).  They are used in a different context (creation of the capsule and state machine, respectively) but I think they could probably be re-used as is for this new capsule diagram type.  Perhaps we should also add a specific state machine diagram type, too.At least, we should be able just to give the existing CreateHeadlessCapsuleStructureDiagramCommand this new diagram type identifier and then we won't need to add the CreateCapsuleStructureDiagramCommand.",1,1184,2016/9/23 13:42,2016/9/22 18:00,2016/9/22 18:00,0,MERGED,3,75,3,4,9,positive,3,-1
146,"Patch Set 21:> (6 comments) >  > Looks good to me, but I would prefer if you could avoid using an > activator. In the past, we had activators slowing done the > platform. >  > The .project editor extension could IMHO be contributed to once > this has been merged to the text repository.Thanks a lot for taking the time Lars. I will quickly handle the non-activator changes right now and investigate what can be done about replacing the activator.",21,1197,2016/8/15 12:08,2016/6/22 13:25,2016/8/15 12:07,1294,MERGED,51,2791,2,3,35,positive,2,-1
148,"Patch Set 25:I rebased the change and it seems it's good to go. Mickael, can you review this patchset so we are in sync? > Change looks fine for me. Great work IMHO which hopefully makes it > easier for extenders to provider language support for other > languages. Please open bugs for the removal of the activator and > the move of the .project editor to platform.ui, after that I'm fine > with the merge. I'm sure others will find issues after the merge, > but having this in early in 4.7 should help in solving these > issues. I filed bug 499812 and bug 499811 to be handled right after this is merged. > Is there follow up work planned in other area, e.g. JSDT, Maven or > Gradle? I would be interested to follow such developments, please > copy me into these bugs, if possible.Once the infrastructure is in place (and constantly improved) there will probably be quite some follow-up. I don't have specific bugs for now but I'll make sure I cc you on anything that comes up.",25,1197,2016/8/17 9:39,2016/8/17 8:43,2016/8/17 9:18,0,MERGED,42,2429,4,6,35,positive,3,-2
152,"Patch Set 28: Code-Review-1 Verified-1It's a good starting point and comes with no warnings - good!There are still several issues to address:1) The hover is not working at mouse location, but on caret location and then shows the hover for the nature no matter where I move the mouse.2) Only make API what really needs to be accessed by clients (tests do not count). Most of the stuff should go into 'org.eclipse.ui.internal.genericeditor'.3) Javadoc is missing everywhere. You have to specify @since tags, and API Tools tags where appropriate.4) The extension point schema (doc) cannot refer to externalized strings (%...). Just use the English name. Use the preview to see how it looks like.5) The plug-in ID in the schema is wrong.It was suggested to remove the example and have some real case in Platform UI. Sorry, I do not yet see that ""real"" use case and hence we should keep the example.",28,1197,2016/9/6 12:38,2016/8/17 8:43,2016/9/6 9:03,480,MERGED,42,2431,2,3,35,positive,3,-2
154,"Patch Set 22:> I suggest to remove org.eclipse.ui.genericeditor.examples from this commit and contribute this as extension to platform UI.Having an example for a generic editor such as the .project one was requested by Dani as a requirement to include that change to Platform UI (ie every new API must have a client inside Platform).> I know Mickael wants since a long time to provide editing support for .project and it would be nice to have consumer in platform for the new extensions.(a bit out of topic)Well, I do not care much about this editor for .project. IMO, editing the .project is something that should happen via project preferences and presented in an easier way to end-users.Support for .project is just here to validate the design of the generic editor.",22,1197,2016/8/16 13:45,2016/6/22 13:25,2016/8/15 13:19,1295,MERGED,51,2791,4,18,35,positive,2,-1
155,"Patch Set 20: Code-Review+1 Verified+1(6 comments)Looks good to me, but I would prefer if you could avoid using an activator. In the past, we had activators slowing done the platform. The .project editor extension could IMHO be contributed to once this has been merged to the text repository.",20,1197,2016/8/15 11:52,2016/6/22 13:25,2016/7/28 13:02,863,MERGED,51,2791,5,11,35,positive,2,-1
156,"Patch Set 24: Code-Review+2 Verified+1Change looks fine for me. Great work IMHO which hopefully makes it easier for extenders to provider language support for other languages. Please open bugs for the removal of the activator and the move of the .project editor to platform.ui, after that I'm fine with the merge. I'm sure others will find issues after the merge, but having this in early in 4.7 should help in solving these issues.Is there follow up work planned in other area, e.g. JSDT, Maven or Gradle? I would be interested to follow such developments, please copy me into these bugs, if possible.",24,1197,2016/8/17 9:08,2016/8/17 8:43,2016/8/17 8:50,0,MERGED,42,2429,3,5,35,positive,3,-1
158,Patch Set 5: Code-Review-1Ugh. It seems like a post-save action stomped all over these files and replaced anonymous classes with lambdas. Going to rebuild this change to fix it.,5,1217,2016/8/2 0:16,2015/11/18 19:02,2016/8/2 0:02,6172,MERGED,11,412,2,4,19,positive,2,-1
159,"Patch Set 17:> (2 comments)I was not aware of this, thanks. I did some reading and you are correct. https://wiki.eclipse.org/Version_Numbering#When_to_change_the_minor_segmentI will review this patch further.",17,1217,2016/9/14 15:33,2016/8/3 16:15,2016/8/3 16:15,0,MERGED,9,318,4,8,19,positive,2,-1
160,Patch Set 2:I think this is just not reliable enough... The gconfig is no guarantee that this will be the theme used. I've seen this on numerous occasion giving a different value than what's running.,2,1221,2016/9/19 4:53,2016/9/6 21:06,2016/9/6 22:50,1,MERGED,1,20,3,13,3,positive,2,-1
161,Patch Set 2:In Mac looks fine:- old: http://i.imgur.com/aOlfSKP.png- new: http://i.imgur.com/Iba9AfD.png,2,1228,2016/9/20 12:15,2016/9/12 9:05,2016/9/20 6:01,188,MERGED,1,8,3,8,3,positive,3,-1
162,"Patch Set 2: Code-Review-1(1 comment)> I think you must mean #step().  Nice.#split() also does cancellation checks, so either one would work.",2,1231,2016/9/14 4:52,2016/4/25 16:50,2016/9/8 15:34,3262,MERGED,1,46,4,7,4,positive,2,-1
163,"Patch Set 3:> > > > If JGit 4.5 is coming end of September > > > > > > Is there a more specific date for this planned release?  It > would > > > be nice if we can get it before we release Gerrit 2.13. > > > > I have to schedule the release review with the Eclipse foundation > > first, can do this later today >  > Any update on this?looks like we can release 4.5 on Sept 21, I will prepare release notes tomorrow",3,1242,2016/9/6 23:57,2016/8/25 23:36,2016/8/26 7:47,8,MERGED,65,343,6,13,4,positive,2,-1
165,"Patch Set 3: Code-Review+1 Verified+1Mickael, I think it is good to be submitted now. What do you think?",3,1283,2016/9/10 14:14,2016/3/11 9:28,2016/9/10 10:59,4393,MERGED,21,180,2,3,9,positive,2,-1
166,"Patch Set 1:> comp.layout(); compContainer.requestLayout();Ups. Of course, this does not belong here. Thanks!",1,1298,2016/9/13 11:56,2016/9/13 8:23,2016/9/13 8:23,0,MERGED,14,32,3,5,3,positive,3,-1
167,"Patch Set 1:Steffen, could you take a look at this? I don't understand this functionality well enough to give a good review.",1,1307,2015/10/23 22:44,2015/9/30 17:28,2015/9/30 17:28,0,MERGED,5,77,3,6,3,positive,2,-1
