ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Positive,Negative
19,Patch Set 4:sorry about the last two patches I tried something out of desperation but without my brain switched on...,4,725,2016/11/2 19:47,2016/11/2 16:23,2016/11/2 19:46,3,MERGED,1,5,2,5,6,negative,1,-3
20,"Patch Set 5:Jonah, since you have already had a quick look, would you have the time to review this?  I'm hoping to have it for 9.2 if possible.",5,726,2016/10/31 18:22,2016/10/17 15:10,2016/10/26 15:45,216,MERGED,5,130,3,6,7,positive,2,-1
21,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing.",1,726,2016/10/19 13:55,2016/10/17 15:10,2016/10/18 20:43,29,MERGED,4,113,3,5,7,positive,2,-1
22,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)",5,733,2016/10/14 19:20,2016/7/8 8:40,2016/10/14 19:18,2362,MERGED,11,679,3,6,10,positive,2,-1
23,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline.",2,733,2016/9/28 23:13,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,positive,3,-1
24,"Patch Set 6:In the latest patch set I removed the api filters and just implemented the ITextViewer interface, which leads to a pretty long static inner class in the test, but allows us to omit the api filter file.What do you prefer?",6,733,2016/10/18 23:22,2016/7/8 8:40,2016/10/18 23:19,2462,MERGED,10,932,3,5,10,negative,1,-2
26,"Patch Set 4:After further discussion with Jacques, it seems the best is to only keep the tooltip on the subject widget. I also added the update to the license.",4,736,2016/11/3 18:00,2016/10/31 18:02,2016/11/3 17:59,71,MERGED,1,52,3,5,6,positive,2,-1
27,Patch Set 1:There seems to be something wrong with the recipes.ecore code generation at my machine - let's see whether it works on the build server.,1,739,2016/10/21 16:42,2016/10/21 16:41,2016/10/21 16:41,0,MERGED,14,902,3,6,4,negative,1,-2
29,"Patch Set 1:I would deprecate the nvl methods all utilities except ObjectUtility, because they are redundant.",1,749,2016/11/3 12:24,2016/11/2 7:09,2016/11/3 12:05,28,MERGED,6,181,2,2,4,negative,1,-2
31,"Patch Set 1:I see two issues with your patch. The first one is a blocker: You can't remove API because we don't plan for a major release.The other issue is that I don't like your ""pessimistic fall-back"" apporach to determine the absolute path of the file. What if the file exists in both possible locations? I imagine a more deterministic approach would be the introduction of a special syntax for config-folder-relative paths, for example ""@config/..."".",1,762,2016/10/18 16:04,2016/10/14 10:06,2016/10/14 10:14,0,MERGED,3,65,3,4,6,positive,2,-1
32,"Patch Set 4:Something is wrong with this review. Not sure what the status ""Not Current"" tells me. I can't do anything with it, so I cherry-picked it locally and will push it directly.",4,762,2016/11/4 6:05,2016/10/26 13:38,2016/11/2 10:36,164,MERGED,6,137,3,7,6,negative,1,-2
33,"Patch Set 5:> So to recap: rename the method, add a component to the commit > message, than I +1/+1. It passed stress test btw. It did before too > though. :SIt's pretty difficult to reproduce. I've seen it with machines under load, etc. But I see other failures too. Still, an improvement is better than nothing.",5,766,2016/11/3 20:21,2016/10/26 15:01,2016/11/3 20:19,197,MERGED,4,62,4,7,5,negative,2,-4
34,"Patch Set 4:So to recap: rename the method, add a component to the commit message, than I +1/+1. It passed stress test btw. It did before too though. :S",4,766,2016/11/3 20:15,2016/10/26 15:01,2016/11/3 4:29,181,MERGED,4,57,3,12,5,negative,1,-2
35,"Patch Set 1:> I am tempted to +2 this due to hudson's instability. question > though: is there a way to make sure none of the plug-ins were > forgotten?This change updates all features versions to be the same as the release. It also updates the RCP and the doc plugins. This is done in a script, update_version.shThe ""code"" plugins are handled through the API tooling and we also do a best effort closer to release day to bump the service release number of modified plugins that have no API changes. This is also done in a script, check_plugins_changes.shThere is room for mistake because there could be bugs in the scripts but in the end, we just have to make sure that the features and the RCP display the right version.",1,767,2016/10/24 19:58,2016/10/21 15:03,2016/10/21 15:03,0,MERGED,51,106,3,8,5,negative,2,-2
36,"Patch Set 2:Build #11126 took 24 mb, every build takes 24mb. Did it build the wrong patch?",2,773,2016/11/3 19:11,2016/10/24 17:47,2016/10/24 19:59,2,MERGED,1,1,4,6,2,negative,1,-2
37,Patch Set 2:> If that allows working-around https://bugs.lttng.org/issues/1070 > then great!I don't think it's the same. It's the path that's too long. Those tests use old MI format so the limit is 255 but in 3.0 there is no such limit. So it's really working around the limitation in MI < 3.0 which is not going to be fixed.,2,775,2016/11/3 18:45,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,positive,4,-1
38,"Patch Set 2: Code-Review+1It doesn't break anything. The bug is _hard_ to reproduce, but I think I understood by code inspection.",2,779,2016/11/3 15:30,2016/8/30 21:43,2016/11/1 21:18,1511,MERGED,2,246,4,6,3,negative,1,-2
39,"Patch Set 3:> It doesn't break anything. The bug is _hard_ to reproduce, but I > think I understood by code inspection.I didn't :p",3,779,2016/11/3 18:09,2016/8/30 21:43,2016/11/3 18:01,1556,MERGED,2,246,1,1,3,negative,2,-2
40,"Patch Set 5: Code-Review+1I am fine with this, please remember to update the manuals at the end of this chain.",5,780,2016/11/3 15:54,2016/9/22 21:23,2016/11/2 16:48,979,MERGED,1,18,5,7,5,positive,3,-1
41,"Patch Set 1:No, it's a race condition between the 2 ways to update that view (see https://git.eclipse.org/r/#/c/83526/7 to fix that). And the waitViewReady will return when the CommonXYChart is not dirty anymore, but the scatter viewer is still dirty. Probably if you make the compacting job sleep, it will fail all the time.",1,781,2016/11/1 14:51,2016/11/1 13:23,2016/11/1 13:27,0,MERGED,1,4,4,9,2,negative,1,-2
42,"Patch Set 4:NOTE : The reason there were some build issues is likely because this patch was #3 in a series of others to do other stuff (eg. add newer httpcore/client), but since it modifies existing stuff I wanted to have it first. Likely I missed some things in the rebasing.",4,788,2016/11/3 14:55,2016/9/7 20:31,2016/11/3 2:27,1349,MERGED,60,99,3,6,4,negative,1,-2
43,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra",1,791,2016/10/26 8:16,2016/10/25 15:27,2016/10/25 15:27,0,MERGED,1,17,3,6,3,positive,3,-2
44,Patch Set 1: Verified+1@Philip: Can I merge this one?Verified by https://hudson.eclipse.org/papyrus/view/InformationModeling/job/papyrus-informationmodeling-gerrit/55/(HIPP seems to forget to report :( ),1,797,2016/11/3 12:41,2016/10/27 15:07,2016/10/27 15:07,0,MERGED,2,69,3,5,1,negative,1,-2
45,"Patch Set 4:The discussion was around having the possibility to select the inverted colors from the preference page in addition to the original action.After agreeing that it should be present in the preference page, you suggested to then remove the actual action from the console pages.We decided to leave the removal as a separate commit in case we change our mind.So this is the best time re-consider :-)",4,802,2016/10/24 18:58,2016/9/14 21:58,2016/10/7 13:01,543,MERGED,8,65,4,6,5,positive,2,-1
46,Patch Set 5:Rebased in hope that hudson wakes up.Realized that it was because hudson was overwhelmed.,5,811,2016/10/25 1:46,2016/9/1 0:34,2016/10/25 1:46,1297,MERGED,7,70,4,5,5,negative,3,-3
47,Patch Set 1:> (1 comment) >  > Thanks for the review. >  > Do you want the removal of the system call latency table and XML > view in this same patch? I was thinking to do patches above this > one for that so that each one is well scoped (there are swtbot > tests for latency view to change as well)Separate patch is fine with me.,1,812,2016/9/2 18:35,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,positive,3,-1
48,"Patch Set 5:Ok, the icons should be moved progressively, but I am fine with them all arriving now.",5,812,2016/10/24 18:15,2016/9/22 1:04,2016/9/29 17:21,184,MERGED,12,130,3,8,6,positive,3,-1
49,"Patch Set 6:screencast maybe? I did the same with trace2, as I do not have the robot trace, and it works fine.",6,812,2016/10/24 19:42,2016/9/22 1:04,2016/10/24 19:26,786,MERGED,9,128,4,13,6,positive,3,-1
50,Patch Set 14: Code-Review+2 Verified+1Thanks Marc D. and Marc K. for your thorough reviews !,14,825,2016/10/25 11:58,2016/9/14 20:35,2016/10/25 1:43,965,MERGED,17,350,3,8,14,positive,2,-1
51,Patch Set 6: Code-Review-1(1 comment)Oops- I added a problem with my previous patch. Will send a new one,6,825,2016/10/13 18:19,2016/9/14 20:35,2016/10/13 18:09,693,MERGED,13,318,2,5,14,negative,1,-2
52,"Patch Set 1:This is the only test we do to test a dynamic menu and seems it does not work for some reasons, I agree with you then, we should remove the test and have the others test executed",1,828,2016/10/25 11:01,2016/10/21 14:32,2016/10/21 14:32,0,MERGED,1,18,3,5,3,negative,2,-2
53,"Patch Set 1:Do we really need a special section like ""Special Situations"" to describe this? IMHO adding we can add it similar to ""Host""",1,842,2016/10/24 11:02,2016/10/21 14:42,2016/10/21 14:43,0,MERGED,1,15,2,3,2,positive,2,-1
54,"Patch Set 6: Code-Review+2 Verified+1Nice reduction on GdbFullCliConsolePage, Thanks Marc K. !!",6,849,2016/10/24 21:33,2016/10/3 17:16,2016/10/22 23:54,462,MERGED,5,301,4,7,6,positive,3,-1
56,"Patch Set 1:You know me well ;) I did try to use Path/Files/nio at first, but this particular operation is *very* verbose with nio, DirectoryStream and whatnot and handling exceptions endlessly.Although note that FileUtils is part of Apache Commons (which was already used by this plugin, so I didn't even have to add the dependency!) and it does exactly what we want in a one-liner. It makes sense to just use that. If a future version of that lib allows using a Path directly, even better.",1,850,2016/10/13 19:04,2016/10/7 21:04,2016/10/7 21:05,0,MERGED,1,18,3,7,4,positive,2,-1
58,Patch Set 1:> Perhaps -Dskip-ui-integration-tests would be a better name?How about -Dskip-automated-ui-tests ? I'd like to have no ambiguity about what should go in or not.,1,851,2016/10/18 14:10,2016/10/8 0:02,2016/10/18 0:12,240,MERGED,8,151,4,13,4,positive,2,-1
59,"Patch Set 3:> We haven't add a successful TC build in weeks. If at least we can > get *some* of the rows showing green, this can give some baseline > that we can use for testing our patches against. Right now our > Trace Compass job is honestly just burning CPU cycles for nothing.I'm wondering if we should be running those jenkins builds at all. We don't seem to have the manpower available to take care of maintaining them. Sometimes I look at them on a rainy Saturday. It's somewhat interesting to me as additional data points, but that's about it.",3,851,2016/10/24 19:23,2016/10/8 0:02,2016/10/20 23:20,311,MERGED,8,119,4,9,4,positive,2,-1
60,"Patch Set 6: Code-Review+1 Verified+1(1 comment)looks good to me, just a comment on code not from this patch, so it can be done separately.",6,852,2016/10/24 15:17,2016/10/5 17:51,2016/10/21 15:09,381,MERGED,2,62,4,8,6,positive,2,-1
61,Patch Set 2:I'd be very very happy to test and approve this patch if it can make the test not fail. I had 2 patches fail on that test just today.,2,853,2016/10/24 16:48,2016/10/24 13:47,2016/10/24 14:03,0,MERGED,1,16,3,4,4,negative,3,-3
62,"Patch Set 4: Code-Review+1 Verified+1This makes the test more robust. And no other side-effect that I can notice, though randomly cancelling analyses in the progress view is not without side-effect, especially when cancelling an analysis others depend on... More bugs to fix!",4,853,2016/10/24 19:03,2016/10/24 13:47,2016/10/24 18:02,4,MERGED,2,23,5,10,4,negative,1,-3
63,"Patch Set 2: Code-Review-1(1 comment)I'm pushing a patch (and publishing!) with additional unit tests for various comparators. My previous comments about supporting also sorted iterators for the other iterator methods are still valid.Also should the segments store all be sorted by start time by default, or is the order irrelevant, one can always sort from the view if they wish. I'd be tempted to say the latter, but the code seems to scream the former, though the javadoc of the segment store makes no comment about the default ordering.",2,855,2016/10/20 19:02,2016/9/27 16:25,2016/10/20 18:56,554,MERGED,7,156,2,4,8,positive,2,-1
64,"Patch Set 3:Whoever ends up working on this patch, I'd like that my comments that I put a -1 for are taken into account... Or I'll put a -1 again :p",3,856,2016/10/5 23:35,2016/1/28 2:50,2016/3/8 20:24,977,MERGED,1,115,5,11,12,positive,2,-1
65,"Patch Set 11: Code-Review-1About commit message:""This clock always increments, but the rate is not guaranteed.""^ not true. The rate is guaranteed. What do you mean ?""If it is sampled at different intervals"" -> It's the correlation between monotonic and realtime clocks that are sampled, not just the monotonic clock. This sentence is misleading.""an NTP correction or other clock adjustement occurs, there can be a skew. "" -> sentence syntax incorrect. Plus, both monotonic and realtime clocks are adjusted with the exact slope factors. Now sure what you mean.""with matching the host ID"" -> remove ""the""There are offset_s and offset fields that need to be taken into account. What is described here is not CTF compliant.""when other descriptions of a monotonic clock arrive, this will be handled in a clock layout."" -> no whack-a-mole please.",11,856,2016/10/21 16:17,2016/10/4 23:56,2016/10/20 22:06,382,MERGED,4,451,5,10,12,negative,1,-2
66,"Patch Set 8: Code-Review-1(2 comments)Thanks, all the tests pass now! I'll just fix the double-rounding-average problem.",8,856,2016/10/18 20:53,2016/10/4 23:56,2016/10/18 19:10,331,MERGED,4,443,3,6,12,positive,3,-2
67,"Patch Set 9: Code-Review+1 Verified+1(4 comments)Except for my rant, thank you for reading, this patch looks fine.I have one last point of discussion, but any change there can be done in a separate patch, as if we move the delete Supp files to TmfTrace, we may need some unit tests and other to make sure it all still works fine.",9,856,2016/10/19 14:24,2016/10/4 23:56,2016/10/18 21:34,333,MERGED,6,472,4,11,12,positive,3,-1
68,"Patch Set 6: Code-Review-1(1 comment)19 out of 20 tests failed because I was lazy and didn't even run them knowing it would fail, but one, the first failure is legit and due to this patch, or at least this patch should make sure it passes.",6,856,2016/10/18 0:28,2016/10/4 23:56,2016/10/17 20:56,309,MERGED,3,289,3,5,12,negative,1,-3
69,"Patch Set 4:(1 comment)I added a test to patchset 5 that will fail now, but should not. Showing that this patch, over trace synchronization will not behave correctly.There is also the other way around: trace synchronization over this patch, will not work correctly because it sets the timestamp transform instead of composing it, but that is for another patch to test and fix.",4,856,2016/10/17 13:04,2016/10/4 23:56,2016/10/7 22:21,70,MERGED,3,287,3,8,12,negative,1,-3
70,"Patch Set 10:(5 comments)The stream-related utility method in StreamUtils seems to trigger everyone for some reason, so I'll keep the code in TmfExperiment.> The clocks may also be sampled using different techniques. See Mathieu D for detailsI see this comment on the top page, but not in the Commit Message one. Weird? What should be reworded/added?",10,856,2016/10/20 22:08,2016/10/4 23:56,2016/10/20 19:13,379,MERGED,6,482,3,6,12,negative,1,-2
71,"Patch Set 7: Code-Review-1Ok so, I folded the new tests back into this patch, and I've added some try/finally blocks so that the disposes happen all the time, which should isolate failures of these tests.There is still one failure remaining, and I am not sure how it's supposed to be fixed, see my comment just before this one.",7,856,2016/10/18 18:34,2016/10/4 23:56,2016/10/18 18:30,330,MERGED,4,429,3,5,12,negative,1,-3
72,"Patch Set 7:I've tested the latest patch-set, and the new feature org.eclipse.emf.compare.rcp.ui.feature.group gets installed as expecred. Still we get the wrong EGit/EMF Compare stuff due to the too old contents in the integration repos. But this is a known issue and let's wait for the integration repos to be updated.",7,859,2016/10/20 13:48,2016/10/16 12:00,2016/10/20 12:41,96,MERGED,1,99,2,2,9,negative,1,-2
73,"Patch Set 4:(2 comments)It looks good, but a recent (2016-10-18 10:30) email from Ernesto may change some of the content, which I have highlighted in the comments. This would have to be coordinated with the RCP creation.",4,859,2016/10/18 14:26,2016/10/16 12:00,2016/10/18 11:15,47,MERGED,1,105,3,6,9,positive,2,-1
74,Patch Set 1: Code-Review+2Thanks for the review. I guess what this solves is more major than the bug this code was originally written for.,1,863,2016/10/24 16:34,2016/10/18 20:56,2016/10/18 20:56,0,MERGED,1,12,4,6,1,negative,1,-2
76,"Patch Set 1:> From technical point of view, this patch is good. > Doesn't break any jUnit test cases. >  > From deprecation perspective, I'm not 100% sure how to deal with > deprecations. Alex?Adding Alex for Review.",1,866,2016/10/19 19:31,2016/10/19 16:22,2016/10/19 16:22,0,MERGED,3,87,3,9,2,positive,2,-1
77,Patch Set 2: Code-Review+2 Verified+1There was no reply on SWT mailing list.This patch looks good to me. It's really good to get rid of old and unused code. Merging.,2,866,2016/10/24 15:18,2016/10/19 16:22,2016/10/24 15:17,118,MERGED,3,87,3,4,2,positive,3,-2
78,"Patch Set 2: Code-Review-1(1 comment)Nice catch!I think your patch contains a useless modification and can thus be simplified, but congrats for detecting & fiwing this problem!",2,869,2016/10/24 13:14,2016/10/21 12:52,2016/10/24 7:17,66,MERGED,7,51,3,6,4,negative,3,-3
80,"Patch Set 1:Kevin Corcoran took over https://git.eclipse.org/r/#/c/69292/ from me, so this is identical to that patch. https://git.eclipse.org/r/#/c/69292/ was abandoned in favor of this.",1,884,2016/4/13 23:18,2016/4/13 22:55,2016/4/13 22:55,0,MERGED,4,56,3,4,4,negative,2,-2
81,"Patch Set 1: Code-Review+1I like the idea. I'm not sure if we could enable this on our Gerrit servers because we run gc from a different machine to not take resources from Gerrit server but still, I like the idea of automatically running gc if loose objects exceeds a threshold.",1,898,2016/4/25 15:42,2016/4/13 12:54,2016/4/14 22:27,33,MERGED,7,236,4,8,7,positive,2,-1
82,"Patch Set 4:@Dawid, is this patch ok for you? I like the fact that it remains light ;)Though, it doesn't cover the constant importing feature (PHP 5.6+), maybe it already works correctly, I never used and tested this feature:use const My\Full\CONSTANT;",4,931,2016/10/14 9:26,2016/10/12 12:58,2016/10/12 13:10,0,MERGED,11,156,4,9,4,positive,2,-1
83,"Patch Set 1:I discussed 2 minutes ago with C├®line, she will create a job so we can test the new RCP with this fix.If that is the good fix, I would be happy for the weekend ;-)",1,935,2016/10/14 12:41,2016/10/14 12:30,2016/10/14 12:30,0,MERGED,1,6,3,6,1,positive,2,-1
84,"Patch Set 8:> (1 comment):) I don't know !! I find it in my gerrit stanging view, I add it to the commit ;) I should have ignore it.",8,940,2016/10/11 14:50,2016/10/7 17:06,2016/10/10 11:40,66,MERGED,2,47,3,7,16,positive,2,-1
85,"Patch Set 9:> I rebased on master, and it seems that the previous build error > dealing with wrong wk path is raised gain, build failed Caused by: > org.apache.maven.plugin.MojoFailureException: The explicit location > /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/lastStable/archive/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip > is not validNo, that's the right location.  Probably the product ZIP file just actually wasn't there (temporarily?).  I suspect it was just bad timing, that re-triggering the build would see it work fine.But, in any case, it looks like you deleted the wrong rcptt.properties file?  That could be a hint as to why RCPTT created another one for you that snuck into this patch:  that somehow you have imported the RCPTT project into your workspace in the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt project into your workspace or did you import the whole git repository as a project?",9,940,2016/10/11 15:29,2016/10/7 17:06,2016/10/11 15:22,94,MERGED,3,57,3,4,16,positive,3,-2
86,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)",2,940,2016/10/7 21:37,2016/10/7 17:06,2016/10/7 21:30,4,MERGED,1,34,2,3,16,positive,2,-1
87,"Patch Set 12:Hello, it seems that all rcptt test fails Cause: Failed to set selection: [[CapsuleAndProtocol, model.di]].",12,940,2016/10/13 21:43,2016/10/13 21:11,2016/10/13 21:12,0,MERGED,1,38,2,4,16,negative,1,-3
88,"Patch Set 10:Hi Asma, The Path for the AUT in the RCPTT pom should be updated in order to point to the new Product bundle. the good path should be ..../releng/rcp/oeprt.rcp.product/target/....I'm nearly ready to commit the fix, but if you want to test quickly this is the solution.Regards",10,940,2016/10/12 9:31,2016/10/11 15:40,2016/10/11 15:40,0,MERGED,1,38,4,8,16,positive,2,-1
89,"Patch Set 2:Just changing it doesn't work since p2 doesn't populate the OS/WS/Arch (it's bug 505808). However, the API is in place and can already be used by Tycho to prepare for p2 to populate it.So it's only one part of the fix, and both parts (p2 and Tycho) can be fixed independently.",2,943,2016/10/14 8:36,2016/10/13 16:59,2016/10/13 17:02,0,MERGED,1,17,3,6,3,negative,1,-2
90,"Patch Set 20:(2 comments)> Brian, any more concerns except the reparenting issue? If not I > plan to merge it end of this week, after having tested the > reparenting.I'm good; just a teeny tweak.  Thanks for tackling this!",20,944,2016/10/13 16:58,2016/10/4 15:03,2016/10/13 13:35,214,MERGED,9,379,3,4,23,positive,3,-1
91,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.,17,944,2016/10/7 12:51,2016/10/4 15:03,2016/10/7 6:23,63,MERGED,9,379,3,9,23,positive,3,-1
