ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
85,"Patch Set 1:Urk - using virtual inheritance for all of the OutputDevice ref and unref calls ... like this:class VCL_DLLPUBLIC OutputDevice : public virtual VclReferenceBaseI assume that this will then put all those nice previously in-lined, and optimize-able out mnRefCnt++ and -- pairs behind virtual function calls. But of course - we could look at the generated code to see if it in fact it is that awful ;-)What's the stripped binary size increase would be a good question.",1,668,2016-09-21 12:48:15,2016-09-21 12:48:46,0,MERGED,47.0,1353.0,4,11,13,positive
87,"Patch Set 13:Hi Noel, there are still lots of AbstractDialogs wrapped into unique_ptr, which all crash now. Could you please take a look? Thanks.",13,668,2016-09-21 12:48:15,2016-10-27 06:08:30,857,MERGED,56.0,1397.0,2,2,13,positive
88,"Patch Set 13:> Hi Noel, there are still lots of AbstractDialogs wrapped into > unique_ptr, which all crash now. Could you please take a look? > Thanks.fixed in 09cb92096919e5a7bf4cf5fe66689e312ebc7f9c",13,668,2016-09-21 12:48:15,2016-10-27 06:08:30,857,MERGED,56.0,1397.0,2,2,13,positive
97,"Patch Set 1:> > However I decided against it, since reading configuration on > every repaint brings some performance penalty >  > I see, just wondered if the performance penalty is really severe or > not. I didn't observe any slowdown myself, but that doesn't mean that other people wouldn't, who knows what they do with their office :) e.g. this blogpost explains why are frequent configuration readings a bad idea: https://mmohrhard.wordpress.com/2015/10/07/short-update-about-the-performance-testing/ > What we want then would be to derive utl::ConfigurationListener and > provide a suitable ConfigurationChanged( ::utl::ConfigurationBroadcaster*, > sal_uInt32 ), > as in Calc's ScModule (ScModule::ConfigurationChanged() in > sc/source/ui/app/scmod.cxx) > and Writer's SwModule (SwModule::ConfigurationChanged in > sw/source/uibase/app/apphdl.cxx), etc. > Right?Aye, that's exactly what I meant :)",1,706,2016-10-17 03:49:33,2016-10-17 03:53:19,0,MERGED,4.0,31.0,3,6,5,positive
101,"Patch Set 7: Code-Review+1 Verified+1Made a short test, looks good.Looked at the code looks good.",7,746,2016-10-14 10:13:05,2016-10-20 16:25:12,150,MERGED,3.0,105.0,4,5,7,positive
105,Patch Set 1: Code-Review+2 Verified+1Looks very sensible to me - thanks Tomaz.,1,753,2016-10-18 21:53:44,2016-10-24 08:39:01,130,MERGED,3.0,29.0,5,6,1,positive
107,"Patch Set 3:Without looking too deeply, this smells like it might be breaking the implementation of the WebDAV content's ""getPropertyValues"" command for the sake of broken clients?  offapi/com/sun/star/ucb/Content.idl documents ""getPropertyValues"" as follows: ""The execution will not be aborted, if there are properties requested, that are unknown to the content. The returned row object must contain a NULL value in the corresponding column instead.""  (See css.sdbc.XRow.wasNull for how client code is supposed to check for such a ""NULL value"".)",3,783,2016-10-21 13:53:53,2016-10-21 17:49:03,3,MERGED,1.0,24.0,2,3,3,positive
117,"Patch Set 3: Code-Review+2 Verified+1Patch is ok, please next time, use the same indent as the rest of the file.",3,846,2016-10-21 17:55:42,2016-10-21 18:39:34,0,MERGED,1.0,38.0,4,5,3,positive
118,"Patch Set 1: Code-Review+1 Verified+1A needed change, thanks for that Tomaz!",1,851,2016-10-13 10:55:57,2016-10-18 09:06:13,118,MERGED,2.0,82.0,5,5,1,positive
120,"Patch Set 1: Code-Review+1This is for the Impress remote, and Impress is orange. https://wiki.documentfoundation.org/Marketing/Branding#Color_Table",1,856,2016-09-14 00:42:56,2016-09-14 00:42:56,0,MERGED,1.0,6.0,3,4,2,positive
125,"Patch Set 2:> Was the perfect bug to use as exercise in a workshop with students! > Couldn't pass up, sorry :)Sure, no worries.",2,928,2016-10-13 19:52:32,2016-10-14 13:41:38,17,MERGED,3.0,10.0,4,10,4,positive
127,"Patch Set 1:(2 comments)Beat me to it :).I've got comments, though.",1,928,2016-10-13 19:52:32,2016-10-13 19:52:32,0,MERGED,3.0,10.0,4,8,4,positive
128,"Patch Set 1:Think 'VCL:' is sufficient, like we have 'Calc:' as it aint gonna be useful to users, just to QA. :D",1,928,2016-10-13 19:52:32,2016-10-13 19:52:32,0,MERGED,3.0,10.0,4,8,4,positive
136,Patch Set 2:> SentenceExceptList xml file was starting with spaces. I corrected > that. Next move?Wait to see if our ci system likes it.,2,944,2016-10-17 19:32:44,2016-10-18 07:01:23,11,MERGED,6.0,1268.0,3,6,4,positive
151,Patch Set 3:Khaled: This is ready for review. Thank you.,3,1012,2016-10-16 03:25:04,2016-10-16 10:14:20,6,MERGED,3.0,61.0,4,7,3,positive
153,Patch Set 2:I filed a bug with the requested info. Thanks for reviewing it!https://bugs.documentfoundation.org/show_bug.cgi?id=103211,2,1040,2016-10-12 19:41:26,2016-10-12 20:23:53,0,MERGED,2.0,21.0,2,5,4,positive
155,Patch Set 1: Code-Review+2 Verified+1Looks good to me,1,1078,2016-10-15 16:04:41,2016-10-15 16:21:00,0,MERGED,1.0,4.0,4,5,1,positive
161,Patch Set 1: Code-Review+2 Verified+1Looks embarassingly sensible - thanks Mike - does this need cherry-picking left & right ? =),1,1121,2016-10-14 14:26:09,2016-10-14 14:26:09,0,MERGED,1.0,6.0,4,7,1,positive
166,Patch Set 1: Code-Review+2 Verified+1Looks good to me,1,1145,2016-10-11 15:28:30,2016-10-11 15:28:30,0,MERGED,2.0,6.0,4,5,1,positive
167,Patch Set 2: Code-Review+2 Verified+1Looks good to me,2,1148,2016-09-15 17:47:14,2016-09-16 18:33:17,24,MERGED,4.0,56.0,3,3,2,positive
172,"Patch Set 1: Code-Review+2i wonder, do we re-calculate these values anyway after import?but this is obviously an improvement, so i'll just merge it!",1,1160,2016-10-12 04:44:41,2016-10-12 04:44:41,0,MERGED,1.0,6.0,4,5,1,positive
173,Patch Set 1: Code-Review-1ODF has no restriction for x. In case x<0 the return value is 0. See http://docs.oasis-open.org/office/v1.2/os/OpenDocument-v1.2-os-part2.html#__RefHeading__1018684_715980110,1,1164,2016-09-21 15:00:38,2016-09-21 15:00:38,0,MERGED,1.0,2.0,3,4,5,positive
174,"Patch Set 2:Regina,Thank you for reminding. It could be argued that ODFF differs from many mathematical definitions, which require that x>=0.I have no idea how I missed the x<0 parts in ODFF - I read it 3 times.The bug report concerns GAMMA.DIST, an Excel function. I will change the code so that only GAMMA.DIST is affected.",2,1164,2016-09-21 15:00:38,2016-09-22 05:51:39,14,MERGED,1.0,2.0,1,2,5,positive
180,"Patch Set 2:So, reverting it will reintroduce those two bugs this ""fixes"".This is one of these very common situations in Calc where, 1) the feature expectation is not very clear, 2) there is no test, 3) no code doc indicating how the code should behave, and 4) an attempt to fix stuff will get met with ""this is wrong, please revert"". ;-)Frustrating...",2,1185,2016-10-02 01:07:20,2016-10-13 05:22:19,268,MERGED,1.0,20.0,2,2,2,positive
186,"Patch Set 1: Code-Review+1visually, LO round-trips this just fine, and has no problems with it. Only MS-Word indicates any issues, so no unit test is possible.The regression causing this issue covers an oddball situation already, so just avoiding the whole thing within a table seems like the best solution.I never could figure out what is ultimately causing the problem, because dealing with cells is very complicated. I'm pretty sure it was related to the anchor (position 26) being past the end of the string portions(0-23,24,25).  But even the delay of the first portion caused the +Fkp error, and nothing I tried stopped the cell ""Enter Personal Websites  "" from getting mangled except for completely avoiding postponement.",1,1204,2016-10-11 16:26:15,2016-10-11 16:26:15,0,MERGED,1.0,9.0,2,5,2,positive
188,"Patch Set 1: Code-Review+2Hi Justin; looks really great - but can we find where the exception comes from - and get a stack trace of that ? The way to do that is to put a break-point into where the 'try' is, and break in __cxa_throw and continue, and see what traces we get.I'm happy for this to go in in the meantime though of course, if it's breaking the build; that's bad; but could you file a bug and CC me on the trace ?Thanks !",1,1213,2016-10-12 12:13:37,2016-10-12 12:13:37,0,MERGED,1.0,24.0,3,5,3,positive
192,"RestoredArea tab revival, yay",8,1229,2016-08-22 11:18:05,2016-08-22 12:44:40,1,MERGED,10.0,2245.0,3,7,18,positive
194,"Patch Set 1: Code-Review+2 Verified+1Alexsander: Good stuff, thanks for noticing & fixing this![http://wopi.readthedocs.io/projects/wopirest/en/latest/files/PutFile.html says that indeed this should be X-WOPI-Override.]",1,1244,2016-10-10 07:12:01,2016-10-10 07:13:13,0,MERGED,1.0,2.0,3,3,1,positive
196,"Patch Set 1:If this increases test coverage, then I'm all for this. Please push this yourself when jenkins is happy, so you don't have to rebase + resolve conflicts in a loop. :-)",1,1249,2016-10-07 10:44:01,2016-10-07 10:44:01,0,MERGED,167.0,4298.0,3,6,13,positive
198,Patch Set 2: Code-Review-1(6 comments)Nice work! Just some nitpicks ;-),2,1253,2016-09-10 10:23:41,2016-09-11 09:38:53,23,MERGED,1.0,366.0,3,4,7,positive
202,"Patch Set 4: Code-Review+2> (2 comments)Thanks for explicitly pointing out those two ""substantial"" changes amidst the sea of .get()/.Is() additions.  Those changes look good to me.  They should probably even be extended, to make those functions return Refs instead of raw pointers, too, but that'll best be addressed by an independent follow-up change.",4,1265,2016-10-05 20:00:51,2016-10-09 21:01:54,97,MERGED,141.0,1369.0,4,5,4,positive
204,Patch Set 1:Looks good - but can you please send a license statement before we merge your changes? https://wiki.documentfoundation.org/Development/Developers#Example_StatementThanks!,1,1310,2016-10-06 12:36:41,2016-10-06 12:36:41,0,MERGED,5.0,10.0,5,10,1,positive
209,Patch Set 2: Code-Review-2 Verified+1Looks good.But please send a license statement before we merge this: https://wiki.documentfoundation.org/Development/Developers#Example_Statement,2,1376,2016-10-04 23:48:29,2016-10-05 00:59:20,1,MERGED,1.0,2.0,4,7,2,positive
218,"Patch Set 3:Fixing typos is something nice, but also something that causes changes in a lot of files, without really changing them, and thus making searching in git slightly more complicated.I would advice, that you move on to solving easy hacks. If you need help I am here to help",3,1449,2016-10-01 13:46:49,2016-10-03 06:24:57,40,MERGED,7.0,18.0,5,6,3,positive
219,Patch Set 1:Looks very sensible to me - thanks Noel ! =),1,1457,2016-10-03 08:07:41,2016-10-03 08:27:13,0,MERGED,1.0,2.0,4,6,2,positive
222,"Patch Set 1:(1 comment)yes, sorry for the noise.and thanks for review.",1,1468,2016-10-02 13:27:56,2016-10-02 13:46:42,0,MERGED,1.0,8.0,3,7,2,positive
225,"Patch Set 2:Hi Takeshi, Thanks for review. I didn't write a unit test before. I hope thats true, if not please describe me exactly what shoud i test",2,1519,2016-09-26 14:58:43,2016-09-28 11:27:10,44,MERGED,2.0,5.0,3,5,3,positive
230,Patch Set 3: Code-Review+2looks reasonably hacky :),3,1538,2016-09-27 15:28:03,2016-09-28 10:52:00,19,MERGED,1.0,4.0,3,5,4,positive
231,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,1552,2016-09-28 15:10:03,2016-09-28 15:10:03,0,MERGED,34.0,139.0,4,5,1,positive
236,Patch Set 2: Code-Review+1Sounds very sensible; nice work Markus =),2,1598,2016-09-24 18:41:52,2016-09-25 12:09:56,17,MERGED,21.0,153.0,3,4,4,positive
239,Patch Set 2: Code-Review+2 Verified+1Looks good.,2,1612,2016-09-25 19:13:15,2016-09-26 09:06:01,13,MERGED,1.0,1908.0,4,6,2,positive
249,Patch Set 1:(2 comments)thank you for the review,1,1690,2016-09-22 11:27:55,2016-09-22 11:45:03,0,MERGED,2.0,23.0,3,5,2,positive
250,Patch Set 1:(2 comments)Thanks for the review. I see from Jenkins that clang also has some things to complain about. I'll look into that and upload a new version.,1,1693,2016-09-20 18:27:04,2016-09-21 07:42:15,13,MERGED,2.0,92.0,3,6,3,positive
254,"Patch Set 1:Makes sense, please submit it if Jenkins is happy.",1,1703,2016-09-22 09:47:43,2016-09-22 09:47:43,0,MERGED,1.0,2.0,4,7,1,positive
255,"Patch Set 1:> Makes sense, please submit it if Jenkins is happy.:) Currently ci is broken on Windows...",1,1703,2016-09-22 09:47:43,2016-09-22 09:47:43,0,MERGED,1.0,2.0,4,7,1,positive
261,"Patch Set 1: Code-Review+2Looks good and obviously safe to me, but I'll let Andras verify and accept it.",1,1751,2016-09-19 09:59:21,2016-09-19 10:03:25,0,MERGED,1.0,2.0,4,4,1,positive
274,"Patch Set 2:oh, i failed to notice this:Author: e12346 <e12346@ce.pdn.ac.lk>for your next patch please configure git so that it shows your name as ""Author"", not some random number :)see ""Your Identity"" section here:https://git-scm.com/book/en/v2/Getting-Started-First-Time-Git-Setup",2,1884,2016-08-01 17:38:30,2016-09-16 08:58:50,1095,MERGED,19.0,614.0,1,1,2,positive
285,Patch Set 2: Verified+1Looks nice and glad you added the option in the options dialog as i was going to suggest it for defaulting to OS norms. :D,2,1932,2016-09-12 12:30:07,2016-09-12 20:15:00,7,MERGED,14.0,187.0,3,4,4,positive
291,Patch Set 1: Code-Review+2 Verified+1I pushed things in the wrong order and caused a bit of build breakage. All should be good now again,1,1940,2016-09-13 14:41:27,2016-09-13 14:42:27,0,MERGED,1.0,6.0,4,6,1,positive
292,"Patch Set 1: Code-Review+2 Verified+1I retested the bug with this patch, it fixes it!Moreover, the code is more logical like this.Let's merge this one!",1,1941,2016-09-09 09:29:03,2016-09-09 09:29:03,0,MERGED,1.0,4.0,4,5,2,positive
293,Patch Set 1: Code-Review+2 Verified+1ESC already that it was fine.,1,1948,2016-07-31 15:09:39,2016-07-31 15:09:39,0,MERGED,2634.0,2054.0,4,8,4,positive
297,"Patch Set 7:Quite interesting, it worked for me (at least how I think it should work) on a mac.But reverting, due to windows problems. once you have a better patch, simply add it to this one, or make a new as you please.",7,1961,2016-08-08 19:11:22,2016-09-10 17:39:27,790,MERGED,5.0,37.0,2,3,7,positive
300,"Patch Set 7:The change itself looks OK, but I'm worried about no matching testcase.Also, if you're interested in any pre-commit review, please give only Code-Review+1, not Code-Review+2 (the hope is that one day Code-Review+2 && Verified+1 will be submitted automatically). :-)",7,1992,2016-09-09 10:00:24,2016-09-10 07:37:12,21,MERGED,1.0,4.0,4,8,7,positive
302,"Patch Set 7:Ah OK, if this is the ""just in case"" patch for master only, fine.",7,1992,2016-09-09 10:00:24,2016-09-10 07:37:12,21,MERGED,1.0,4.0,4,8,7,positive
303,Patch Set 1: Verified+1Thanks Jay - fine by me =),1,2006,2016-09-09 23:53:24,2016-09-09 23:53:24,0,MERGED,1.0,2.0,4,6,1,positive
304,"Patch Set 1: Verified-1the change seems obsolete/unnecessary, as the time definitions have been changed to use 10.30 for 10:30 clockface, so translators already did adjust for that.Before pushing, please poke l10n@global.libreoffice.org mailnglist",1,2027,2016-09-09 01:20:49,2016-09-09 01:20:49,0,MERGED,29.0,696.0,4,7,3,positive
306,Patch Set 1: Code-Review+2 Verified+1Looks good.,1,2049,2016-09-08 14:34:01,2016-09-08 14:34:01,0,MERGED,1.0,2.0,4,5,1,positive
319,Patch Set 1: Verified+1Looks good.,1,2097,2016-09-05 13:36:59,2016-09-06 07:34:57,17,MERGED,5.0,105.0,5,7,1,positive
320,Patch Set 1: Code-Review+1 Verified+1reviewed as https://gerrit.libreoffice.org/#/c/28628/1,1,2107,2016-09-02 23:10:11,2016-09-02 23:10:11,0,MERGED,1.0,3.0,4,6,1,positive
321,"Patch Set 3: Code-Review+1Looks plausible to me =) ""here be dragons"" in this class - we have a habit of loosing images - due to poor lifecycle / swap-in / out behaviour - but, I hope cleaning this code up like this is not abnormally risky =) and great to speed this up as/when CI likes it.Thanks !",3,2135,2016-08-28 16:42:31,2016-08-28 22:36:57,5,MERGED,3.0,30.0,3,7,4,positive
325,"Patch Set 4: Verified+1CI likes it, I'm scared but we'll never do anything if we don't merge stuff when I'm scared ;-) the speedup is much appreciate - great work Aron =) lets get it in !",4,2135,2016-08-28 16:42:31,2016-08-30 16:31:18,47,MERGED,3.0,30.0,4,8,4,positive
327,Patch Set 9:Thank you for your detailed feedback Michael. Can I also add you in my future commits to this issue?,9,2137,2016-09-01 07:14:36,2016-09-05 12:53:19,101,MERGED,4.0,46.0,1,1,9,positive
330,"Patch Set 2:might be worth leaving ScDocumentPool alone for now.It looks like we can make ScPatternAttr ""un-special"" because ScPatternAttr is only special because the ref-count used to be sal_uInt16.But now the ref-count is sal_uLong, we could remove the ""special-ness"" of ScPatternAttr, and then only fix the ScDocumentPool destructor.",2,2154,2016-09-03 14:17:41,2016-09-03 14:26:54,0,MERGED,5.0,60.0,3,7,3,positive
331,Patch Set 1: Code-Review+2 Verified+1Thanks! Sorry for not following up sooner...,1,2162,2016-09-02 17:30:29,2016-09-02 17:30:29,0,MERGED,1.0,6.0,4,6,1,positive
338,"Patch Set 1: Code-Review+2ah that explains this i suppose:Diff finished, ""/data/tmp/out514_4/data/docpool/odt/ooo87808-2.odt"" vs ""/data/tmp/out5203_3/data/docpool/odt/ooo87808-2.odt"" number of differences found: 125Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[1]text()>: Node only on  left side: ""Use ""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[1]text:alphabetical-index-mark-start>: Node only on  left side: <text:alphabetical-index-mark-start>Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[1]text()>: Node only on  left side: ""regular expressions""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[1]text:alphabetical-index-mark-end>: Node only on  left side: <text:alphabetical-index-mark-end>Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[1]text()>: Character data: "" ("" != ""Use regular expressions (wildcards) to fine-tune a search (see the Help for details).""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[2]text:alphabetical-index-mark-start>: Node only on  left side: <text:alphabetical-index-mark-start>Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[2]text()>: Node only on  left side: ""wildcards""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[2]text:alphabetical-index-mark-end>: Node only on  left side: <text:alphabetical-index-mark-end>Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[68]text:list/[1]text:list-item/[1]text:p/[2]text()>: Node only on  left side: "") to fine-tune a search (see the Help for details).""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[87]text:p/[1]text()>: Node only on  left side: ""Writer provides a ""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[87]text:p/[1]text:alphabetical-index-mark-start>: Node only on  left side: <text:alphabetical-index-mark-start>Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[87]text:p/[1]text()>: Node only on  left side: ""spelling checker""Difference: content.xml </[2]office:document-content/[3]office:body/[1]office:text/[87]text:p/[1]text:alphabetical-index-mark-end>: Node only on  left side: <text:alphabetical-index-mark-end>",1,2194,2016-09-01 10:52:31,2016-09-01 10:55:31,0,MERGED,1.0,1.0,4,5,1,positive
340,"Patch Set 1:I'm going to reuse page settings popup controllers because we need them in the Notebookbar, so please leave that code for me.",1,2210,2016-08-25 11:00:21,2016-08-25 11:00:21,0,MERGED,5.0,47.0,5,7,2,positive
347,"Patch Set 13:Stephan, thank you for https://gerrit.libreoffice.org/#/c/28399/To be honest, I just copy-pasted your code. That's opensource! :)",13,2309,2016-08-22 14:33:26,2016-08-26 13:09:03,94,MERGED,8.0,442.0,2,5,19,positive
348,"Patch Set 2: Code-Review+2 Verified+1Thank you for the patch.Currently the help window is actually Writer/web, and is limited to HTML 3.2.",2,2314,2016-08-18 17:13:06,2016-08-29 21:11:44,267,MERGED,1.0,316.0,3,3,2,positive
354,Patch Set 1:(1 comment)Please see my reply in code.,1,2339,2016-06-19 17:23:51,2016-06-19 17:24:32,0,MERGED,3.0,7.0,4,8,4,positive
361,"Patch Set 2:> (1 comment) >  > Hm the new icons look good, but it seems the orange was changed a > bit and is no longer the ""Impress"" orange. Is that intentional?The orange I'm using is #D36118 and comes straight from the official Branding page: https://wiki.documentfoundation.org/Marketing/Branding .",2,2340,2016-07-30 22:48:35,2016-08-24 17:47:54,594,MERGED,10.0,0.0,2,5,3,positive
