ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
22,Change has been successfully merged into the git repository by Young-Soo Roh,1,617,2016-11-16 17:40:37,2016-11-16 17:40:37,0,MERGED,1.0,122.0,3,6,1,positive,Change has been successfully merged into the git repository by Young-Soo Roh
24,Change has been successfully merged into the git repository by David Green,5,619,2016-11-16 05:01:57,2016-11-16 05:01:57,0,MERGED,5.0,1157.0,4,7,5,positive,Change has been successfully merged into the git repository by David Green
25,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/889/ : UNSTABLE,2,619,2016-11-02 06:06:20,2016-11-02 06:06:20,0,MERGED,5.0,1146.0,2,3,5,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/889/ : UNSTABLE
26,Patch Set 3: Code-Review+1(2 comments)Looks good Jeremie.,3,619,2016-11-02 06:06:20,2016-11-02 09:14:43,3,MERGED,5.0,1146.0,3,6,5,positive,Patch Set 3: Code-Review+1(2 comments)Looks good Jeremie.
27,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6647/ : UNSTABLE,1,620,2016-11-16 01:49:02,2016-11-16 01:50:11,0,MERGED,1.0,4.0,3,9,1,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6647/ : UNSTABLE
28,Change has been successfully merged into the git repository by Marc Khouzam,1,620,2016-11-16 01:49:02,2016-11-16 01:50:11,0,MERGED,1.0,4.0,3,9,1,positive,Change has been successfully merged into the git repository by Marc Khouzam
29,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6648/ : UNSTABLE,1,621,2016-11-16 01:32:51,2016-11-16 01:32:51,0,MERGED,220.0,524.0,3,9,1,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6648/ : UNSTABLE
30,Change has been successfully merged into the git repository by Marc Khouzam,1,621,2016-11-16 01:32:51,2016-11-16 01:32:51,0,MERGED,220.0,524.0,3,9,1,positive,Change has been successfully merged into the git repository by Marc Khouzam
31,Change has been successfully merged into the git repository by Doug Schaefer,1,622,2016-11-16 16:47:10,2016-11-16 16:47:10,0,MERGED,1.0,2.0,3,5,1,positive,Change has been successfully merged into the git repository by Doug Schaefer
36,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/11206/ : UNSTABLE,1,627,2016-11-16 10:56:40,2016-11-16 11:15:51,0,MERGED,2.0,25.0,2,3,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/11206/ : UNSTABLE
37,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/11207/ : UNSTABLE,2,627,2016-11-16 10:56:40,2016-11-16 11:25:38,0,MERGED,2.0,36.0,3,7,2,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/11207/ : UNSTABLE
38,Change has been successfully merged into the git repository by Mickael Istria,2,627,2016-11-16 10:56:40,2016-11-16 11:25:38,0,MERGED,2.0,36.0,3,7,2,positive,Change has been successfully merged into the git repository by Mickael Istria
42,Change has been successfully merged into the git repository by Zoltan Ujhelyi,4,631,2016-11-15 10:32:28,2016-11-16 15:09:57,28,MERGED,9.0,145.0,3,4,4,positive,Change has been successfully merged into the git repository by Zoltan Ujhelyi
45,Change has been successfully merged into the git repository by Marvin Mueller,6,634,2016-09-21 06:30:54,2016-11-16 08:46:25,1346,MERGED,68.0,3937.0,3,5,6,positive,Change has been successfully merged into the git repository by Marvin Mueller
48,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/151/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/223/ : SUCCESS,2,637,2016-11-15 10:22:52,2016-11-16 10:00:08,23,MERGED,15.0,781.0,1,3,4,positive,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/151/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/223/ : SUCCESS
49,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/153/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/226/ : SUCCESS,4,637,2016-11-15 10:22:52,2016-11-16 13:35:49,27,MERGED,15.0,793.0,3,5,4,positive,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/153/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/226/ : SUCCESS
52,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/148/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/217/ : UNSTABLE,1,637,2016-11-15 10:22:52,2016-11-15 10:22:52,0,MERGED,15.0,781.0,2,5,4,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/148/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/217/ : UNSTABLE
53,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/152/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/225/ : SUCCESS,3,637,2016-11-15 10:22:52,2016-11-16 10:39:39,24,MERGED,15.0,793.0,2,5,4,positive,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/152/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/225/ : SUCCESS
60,Change has been successfully merged into the git repository by Remi Schnekenburger,1,644,2016-11-16 10:19:48,2016-11-16 10:19:48,0,MERGED,1.0,138.0,3,5,1,positive,Change has been successfully merged into the git repository by Remi Schnekenburger
61,Change has been successfully merged into the git repository by Andreas Sewe,2,645,2016-11-16 09:51:38,2016-11-16 09:52:24,0,MERGED,6.0,32.0,3,9,2,positive,Change has been successfully merged into the git repository by Andreas Sewe
62,Change has been successfully merged into the git repository by Andreas Sewe,1,646,2016-11-16 11:37:20,2016-11-16 11:37:47,0,MERGED,166.0,872.0,3,5,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
63,Change has been successfully merged into the git repository by Benoit Maggi,1,647,2016-11-16 12:23:52,2016-11-16 12:23:52,0,MERGED,1.0,83.0,3,5,1,positive,Change has been successfully merged into the git repository by Benoit Maggi
65,Change has been successfully merged into the git repository by Andreas Sewe,6,650,2016-11-09 11:14:39,2016-11-16 11:56:18,168,MERGED,11.0,94.0,3,4,6,positive,Change has been successfully merged into the git repository by Andreas Sewe
68,Change has been successfully merged into the git repository by Roxanne Joncas,1,653,2016-11-15 18:04:30,2016-11-15 18:04:30,0,MERGED,10.0,108.0,3,3,1,positive,Change has been successfully merged into the git repository by Roxanne Joncas
70,Change has been successfully merged into the git repository by Johannes Dorn,1,655,2016-11-08 13:44:27,2016-11-08 13:44:27,0,MERGED,1.0,3.0,3,6,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
71,Change has been successfully merged into the git repository by Andreas Sewe,2,656,2016-11-08 13:38:01,2016-11-15 16:23:38,170,MERGED,166.0,628.0,4,5,2,positive,Change has been successfully merged into the git repository by Andreas Sewe
72,Change has been successfully merged into the git repository by Andreas Sewe,1,657,2016-11-16 09:08:36,2016-11-16 09:08:36,0,MERGED,6.0,32.0,4,6,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
73,Change has been successfully merged into the git repository by Andreas Sewe,1,658,2016-11-16 08:46:51,2016-11-16 09:06:18,0,MERGED,6.0,33.0,3,7,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
82,Change has been successfully merged into the git repository by Johannes Dorn,2,667,2016-11-10 14:02:40,2016-11-15 15:12:15,121,MERGED,1.0,9.0,3,5,2,positive,Change has been successfully merged into the git repository by Johannes Dorn
85,Patch Set 4: Verified+1Expected output is good on Mac!,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,positive,Patch Set 4: Verified+1Expected output is good on Mac!
86,Change has been successfully merged into the git repository by Jonah Graham,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,positive,Change has been successfully merged into the git repository by Jonah Graham
87,Patch Set 4:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLE,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,negative,Patch Set 4:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLE
88,Patch Set 4:> Build Unstable >  > https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLEThis unstable build was caused by intermittent failure. This change has been merged into master and the tests passed successfully there.,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,negative,Patch Set 4:> Build Unstable >  > https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLEThis unstable build was caused by intermittent failure. This change has been merged into master and the tests passed successfully there.
89,"Patch Set 1: Code-Review-2Needs new bugs created for remaining issues, including cross reference in call to org.eclipse.cdt.utils.CommandLineUtil.argumentsToStringBash(String[], boolean)",1,670,2016-11-14 23:42:55,2016-11-15 01:54:24,2,MERGED,5.0,573.0,2,8,4,negative,"Patch Set 1: Code-Review-2Needs new bugs created for remaining issues, including cross reference in call to org.eclipse.cdt.utils.CommandLineUtil.argumentsToStringBash(String[], boolean)"
90,"Patch Set 1:This also needs announcement on mailing list as there is a user visible change here, along with the future plans of resolving remaining quoting issues and SHELL != bash issues.",1,670,2016-11-14 23:42:55,2016-11-15 01:54:24,2,MERGED,5.0,573.0,2,8,4,positive,"Patch Set 1:This also needs announcement on mailing list as there is a user visible change here, along with the future plans of resolving remaining quoting issues and SHELL != bash issues."
91,"Patch Set 1:Note to self: new bugs needed are:- ""incorrect"" handling of escaping (backslashes) on Windows, including in run mode- Assumption that shell=bash on linuxNot a bug exactly, but a question. What is the purpose of ""Arguments"" box. Should it try to match behaviour of command line / gdb on respective platform, or be a self-sustained standard. At the moment it is somewhere it between, with some behaviour consistent on diff platforms and some matching.And finally: We need windows tests. If they had been in place, we probably wouldn't of had a regression in Neon.",1,670,2016-11-14 23:42:55,2016-11-15 01:54:24,2,MERGED,5.0,573.0,2,8,4,negative,"Patch Set 1:Note to self: new bugs needed are:- ""incorrect"" handling of escaping (backslashes) on Windows, including in run mode- Assumption that shell=bash on linuxNot a bug exactly, but a question. What is the purpose of ""Arguments"" box. Should it try to match behaviour of command line / gdb on respective platform, or be a self-sustained standard. At the moment it is somewhere it between, with some behaviour consistent on diff platforms and some matching.And finally: We need windows tests. If they had been in place, we probably wouldn't of had a regression in Neon."
92,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6611/ : UNSTABLE,1,670,2016-11-14 23:42:55,2016-11-15 01:54:24,2,MERGED,5.0,573.0,2,8,4,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6611/ : UNSTABLE
93,Change has been successfully merged into the git repository by Johannes Dorn,1,671,2016-11-10 10:59:40,2016-11-10 10:59:40,0,MERGED,2.0,5.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
95,Change has been successfully merged into the git repository by Johannes Dorn,1,673,2016-11-09 09:55:14,2016-11-09 10:05:01,0,MERGED,9.0,32.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
96,Change has been successfully merged into the git repository by Johannes Dorn,1,674,2016-11-09 13:22:51,2016-11-09 13:34:42,0,MERGED,1.0,2.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
97,Change has been successfully merged into the git repository by Sasikanth Bharadwaj,4,675,2016-11-07 07:01:09,2016-11-15 11:36:59,196,MERGED,16.0,562.0,3,5,4,positive,Change has been successfully merged into the git repository by Sasikanth Bharadwaj
99,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6643/ : UNSTABLE,1,677,2016-11-16 01:25:12,2016-11-16 01:25:25,0,MERGED,1.0,4.0,3,7,1,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6643/ : UNSTABLE
100,Change has been successfully merged into the git repository by Marc Khouzam,1,677,2016-11-16 01:25:12,2016-11-16 01:25:25,0,MERGED,1.0,4.0,3,7,1,positive,Change has been successfully merged into the git repository by Marc Khouzam
101,Change has been successfully pushed.,1,678,2016-11-16 02:13:03,2016-11-16 02:13:03,0,MERGED,1.0,2.0,1,2,2,positive,Change has been successfully pushed.
102,Change has been successfully merged into the git repository by Marc Khouzam,2,679,2016-11-15 21:48:40,2016-11-16 01:05:18,3,MERGED,1.0,4.0,3,4,2,positive,Change has been successfully merged into the git repository by Marc Khouzam
103,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6637/ : UNSTABLE,1,679,2016-11-15 21:48:40,2016-11-15 21:48:40,0,MERGED,1.0,4.0,3,8,2,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6637/ : UNSTABLE
104,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6636/ : UNSTABLE,1,680,2016-11-15 21:42:05,2016-11-15 21:43:43,0,MERGED,2.0,4.0,2,6,2,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6636/ : UNSTABLE
106,Change has been successfully merged into the git repository by Marc Khouzam,3,681,2016-11-15 14:20:33,2016-11-15 20:48:34,6,MERGED,1.0,8.0,3,6,3,positive,Change has been successfully merged into the git repository by Marc Khouzam
107,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6623/ : UNSTABLE,1,681,2016-11-15 14:20:33,2016-11-15 14:20:33,0,MERGED,1.0,6.0,4,6,3,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6623/ : UNSTABLE
109,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!",1,683,2016-11-15 20:07:18,2016-11-15 20:09:02,0,MERGED,2.0,23.0,4,6,1,positive,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!"
112,Change has been successfully merged into the git repository by Zoltan Ujhelyi,4,685,2016-11-04 10:14:11,2016-11-15 17:40:19,271,MERGED,1.0,49.0,3,4,4,positive,Change has been successfully merged into the git repository by Zoltan Ujhelyi
114,"Patch Set 1:Not sure why this build failed, but failed on p2.tests.ui which does not have any direct relation to my changes. But I do see 2 issues in the log. First, a warning from ""comparator"": [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: baseline and build artifacts have same version but different contents[INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml    The main artifact has been replaced with the baseline version.    The following attached artifacts are not present in the baseline and have been removed: [sources]Worse, and perhaps the reason ""ui tests"" failed there was an error message about ** (java:2487): WARNING **: Could not open X displayUnable to init server: Could not connect: Connection refusedPerhaps it was ""too busy""? Or perhaps it is ""misconfigured""?",1,687,2016-11-15 19:50:19,2016-11-15 19:50:19,0,MERGED,4.0,8.0,4,8,1,negative,"Patch Set 1:Not sure why this build failed, but failed on p2.tests.ui which does not have any direct relation to my changes. But I do see 2 issues in the log. First, a warning from ""comparator"": [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: baseline and build artifacts have same version but different contents[INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml    The main artifact has been replaced with the baseline version.    The following attached artifacts are not present in the baseline and have been removed: [sources]Worse, and perhaps the reason ""ui tests"" failed there was an error message about ** (java:2487): WARNING **: Could not open X displayUnable to init server: Could not connect: Connection refusedPerhaps it was ""too busy""? Or perhaps it is ""misconfigured""?"
115,"Patch Set 1: Code-Review+2> Not sure why this build failed, but failed on p2.tests.ui which > does not have any direct relation to my changes. But I do see 2 > issues in the log. > First, a warning from ""comparator"": > [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: > baseline and build artifacts have same version but different > contents > [INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml > The main artifact has been replaced with the baseline version. > The following attached artifacts are not present in the baseline > and have been removed: [sources] >  > Worse, and perhaps the reason ""ui tests"" failed there was an error > message about >  > ** (java:2487): WARNING **: Could not open X display > Unable to init server: Could not connect: Connection refused >  > Perhaps it was ""too busy""? Or perhaps it is ""misconfigured""?I think it was a intermittent issue of some kind.  I retriggered the build and it passed this time",1,687,2016-11-15 19:50:19,2016-11-15 19:50:19,0,MERGED,4.0,8.0,4,8,1,negative,"Patch Set 1: Code-Review+2> Not sure why this build failed, but failed on p2.tests.ui which > does not have any direct relation to my changes. But I do see 2 > issues in the log. > First, a warning from ""comparator"": > [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: > baseline and build artifacts have same version but different > contents > [INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml > The main artifact has been replaced with the baseline version. > The following attached artifacts are not present in the baseline > and have been removed: [sources] >  > Worse, and perhaps the reason ""ui tests"" failed there was an error > message about >  > ** (java:2487): WARNING **: Could not open X display > Unable to init server: Could not connect: Connection refused >  > Perhaps it was ""too busy""? Or perhaps it is ""misconfigured""?I think it was a intermittent issue of some kind.  I retriggered the build and it passed this time"
116,Change has been successfully merged into the git repository by Thomas Watson,1,687,2016-11-15 19:50:19,2016-11-15 19:50:19,0,MERGED,4.0,8.0,4,8,1,positive,Change has been successfully merged into the git repository by Thomas Watson
118,Unspecified merge failure: REBASE_MERGE_CONFLICT,12,689,2016-11-02 21:31:44,2016-11-15 19:17:50,309,MERGED,16.0,805.0,3,6,13,negative,Unspecified merge failure: REBASE_MERGE_CONFLICT
119,Unspecified merge failure: REBASE_MERGE_CONFLICT,12,689,2016-11-02 21:31:44,2016-11-15 19:17:50,309,MERGED,16.0,805.0,3,6,13,negative,Unspecified merge failure: REBASE_MERGE_CONFLICT
120,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6564/ : UNSTABLE,5,689,2016-11-02 21:31:44,2016-11-09 02:06:13,148,MERGED,8.0,365.0,2,9,13,negative,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6564/ : UNSTABLE
121,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6502/ : UNSTABLE,2,689,2016-11-02 21:31:44,2016-11-03 14:22:35,16,MERGED,5.0,194.0,2,5,13,negative,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6502/ : UNSTABLE
122,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6514/ : UNSTABLE,2,689,2016-11-02 21:31:44,2016-11-03 14:22:35,16,MERGED,5.0,194.0,2,5,13,negative,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6514/ : UNSTABLE
123,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6607/ : UNSTABLE,8,689,2016-11-02 21:31:44,2016-11-14 15:18:21,281,MERGED,16.0,973.0,3,6,13,negative,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6607/ : UNSTABLE
124,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.,8,689,2016-11-02 21:31:44,2016-11-14 15:18:21,281,MERGED,16.0,973.0,3,6,13,positive,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.
125,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !,8,689,2016-11-02 21:31:44,2016-11-14 15:18:21,281,MERGED,16.0,973.0,3,6,13,positive,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !
126,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6559/ : UNSTABLE,4,689,2016-11-02 21:31:44,2016-11-08 22:00:12,144,MERGED,7.0,363.0,2,4,13,negative,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6559/ : UNSTABLE
127,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon,13,689,2016-11-02 21:31:44,2016-11-15 20:11:56,310,MERGED,15.0,769.0,3,5,13,positive,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon
128,Patch Set 13:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6631/ : UNSTABLE,13,689,2016-11-02 21:31:44,2016-11-15 20:11:56,310,MERGED,15.0,769.0,3,5,13,negative,Patch Set 13:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6631/ : UNSTABLE
129,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6609/ : UNSTABLE,9,689,2016-11-02 21:31:44,2016-11-14 21:02:28,287,MERGED,15.0,927.0,2,4,13,negative,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6609/ : UNSTABLE
