ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
30,Change has been successfully merged into the git repository by Marc Khouzam,1,621,2016-11-16 01:32:51,2016-11-16 01:32:51,0,MERGED,220.0,524.0,3,9,1,positive,Change has been successfully merged into the git repository by Marc Khouzam
31,Change has been successfully merged into the git repository by Doug Schaefer,1,622,2016-11-16 16:47:10,2016-11-16 16:47:10,0,MERGED,1.0,2.0,3,5,1,positive,Change has been successfully merged into the git repository by Doug Schaefer
38,Change has been successfully merged into the git repository by Mickael Istria,2,627,2016-11-16 10:56:40,2016-11-16 11:25:38,0,MERGED,2.0,36.0,3,7,2,positive,Change has been successfully merged into the git repository by Mickael Istria
42,Change has been successfully merged into the git repository by Zoltan Ujhelyi,4,631,2016-11-15 10:32:28,2016-11-16 15:09:57,28,MERGED,9.0,145.0,3,4,4,positive,Change has been successfully merged into the git repository by Zoltan Ujhelyi
45,Change has been successfully merged into the git repository by Marvin Mueller,6,634,2016-09-21 06:30:54,2016-11-16 08:46:25,1346,MERGED,68.0,3937.0,3,5,6,positive,Change has been successfully merged into the git repository by Marvin Mueller
48,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/151/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/223/ : SUCCESS,2,637,2016-11-15 10:22:52,2016-11-16 10:00:08,23,MERGED,15.0,781.0,1,3,4,positive,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/151/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/223/ : SUCCESS
49,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/153/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/226/ : SUCCESS,4,637,2016-11-15 10:22:52,2016-11-16 13:35:49,27,MERGED,15.0,793.0,3,5,4,positive,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/153/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/226/ : SUCCESS
53,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/152/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/225/ : SUCCESS,3,637,2016-11-15 10:22:52,2016-11-16 10:39:39,24,MERGED,15.0,793.0,2,5,4,positive,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Core/152/ : UNSTABLEhttps://hudson.eclipse.org/papyrus-rt/job/Papyrus-RT-Gerrit-Tooling/225/ : SUCCESS
60,Change has been successfully merged into the git repository by Remi Schnekenburger,1,644,2016-11-16 10:19:48,2016-11-16 10:19:48,0,MERGED,1.0,138.0,3,5,1,positive,Change has been successfully merged into the git repository by Remi Schnekenburger
61,Change has been successfully merged into the git repository by Andreas Sewe,2,645,2016-11-16 09:51:38,2016-11-16 09:52:24,0,MERGED,6.0,32.0,3,9,2,positive,Change has been successfully merged into the git repository by Andreas Sewe
62,Change has been successfully merged into the git repository by Andreas Sewe,1,646,2016-11-16 11:37:20,2016-11-16 11:37:47,0,MERGED,166.0,872.0,3,5,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
63,Change has been successfully merged into the git repository by Benoit Maggi,1,647,2016-11-16 12:23:52,2016-11-16 12:23:52,0,MERGED,1.0,83.0,3,5,1,positive,Change has been successfully merged into the git repository by Benoit Maggi
65,Change has been successfully merged into the git repository by Andreas Sewe,6,650,2016-11-09 11:14:39,2016-11-16 11:56:18,168,MERGED,11.0,94.0,3,4,6,positive,Change has been successfully merged into the git repository by Andreas Sewe
68,Change has been successfully merged into the git repository by Roxanne Joncas,1,653,2016-11-15 18:04:30,2016-11-15 18:04:30,0,MERGED,10.0,108.0,3,3,1,positive,Change has been successfully merged into the git repository by Roxanne Joncas
70,Change has been successfully merged into the git repository by Johannes Dorn,1,655,2016-11-08 13:44:27,2016-11-08 13:44:27,0,MERGED,1.0,3.0,3,6,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
71,Change has been successfully merged into the git repository by Andreas Sewe,2,656,2016-11-08 13:38:01,2016-11-15 16:23:38,170,MERGED,166.0,628.0,4,5,2,positive,Change has been successfully merged into the git repository by Andreas Sewe
72,Change has been successfully merged into the git repository by Andreas Sewe,1,657,2016-11-16 09:08:36,2016-11-16 09:08:36,0,MERGED,6.0,32.0,4,6,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
73,Change has been successfully merged into the git repository by Andreas Sewe,1,658,2016-11-16 08:46:51,2016-11-16 09:06:18,0,MERGED,6.0,33.0,3,7,1,positive,Change has been successfully merged into the git repository by Andreas Sewe
82,Change has been successfully merged into the git repository by Johannes Dorn,2,667,2016-11-10 14:02:40,2016-11-15 15:12:15,121,MERGED,1.0,9.0,3,5,2,positive,Change has been successfully merged into the git repository by Johannes Dorn
85,Patch Set 4: Verified+1Expected output is good on Mac!,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,positive,Patch Set 4: Verified+1Expected output is good on Mac!
86,Change has been successfully merged into the git repository by Jonah Graham,4,670,2016-11-14 23:42:55,2016-11-15 20:59:57,21,MERGED,5.0,573.0,4,8,4,positive,Change has been successfully merged into the git repository by Jonah Graham
90,"Patch Set 1:This also needs announcement on mailing list as there is a user visible change here, along with the future plans of resolving remaining quoting issues and SHELL != bash issues.",1,670,2016-11-14 23:42:55,2016-11-15 01:54:24,2,MERGED,5.0,573.0,2,8,4,positive,"Patch Set 1:This also needs announcement on mailing list as there is a user visible change here, along with the future plans of resolving remaining quoting issues and SHELL != bash issues."
93,Change has been successfully merged into the git repository by Johannes Dorn,1,671,2016-11-10 10:59:40,2016-11-10 10:59:40,0,MERGED,2.0,5.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
95,Change has been successfully merged into the git repository by Johannes Dorn,1,673,2016-11-09 09:55:14,2016-11-09 10:05:01,0,MERGED,9.0,32.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
96,Change has been successfully merged into the git repository by Johannes Dorn,1,674,2016-11-09 13:22:51,2016-11-09 13:34:42,0,MERGED,1.0,2.0,4,7,1,positive,Change has been successfully merged into the git repository by Johannes Dorn
97,Change has been successfully merged into the git repository by Sasikanth Bharadwaj,4,675,2016-11-07 07:01:09,2016-11-15 11:36:59,196,MERGED,16.0,562.0,3,5,4,positive,Change has been successfully merged into the git repository by Sasikanth Bharadwaj
100,Change has been successfully merged into the git repository by Marc Khouzam,1,677,2016-11-16 01:25:12,2016-11-16 01:25:25,0,MERGED,1.0,4.0,3,7,1,positive,Change has been successfully merged into the git repository by Marc Khouzam
101,Change has been successfully pushed.,1,678,2016-11-16 02:13:03,2016-11-16 02:13:03,0,MERGED,1.0,2.0,1,2,2,positive,Change has been successfully pushed.
102,Change has been successfully merged into the git repository by Marc Khouzam,2,679,2016-11-15 21:48:40,2016-11-16 01:05:18,3,MERGED,1.0,4.0,3,4,2,positive,Change has been successfully merged into the git repository by Marc Khouzam
106,Change has been successfully merged into the git repository by Marc Khouzam,3,681,2016-11-15 14:20:33,2016-11-15 20:48:34,6,MERGED,1.0,8.0,3,6,3,positive,Change has been successfully merged into the git repository by Marc Khouzam
109,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!",1,683,2016-11-15 20:07:18,2016-11-15 20:09:02,0,MERGED,2.0,23.0,4,6,1,positive,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!"
112,Change has been successfully merged into the git repository by Zoltan Ujhelyi,4,685,2016-11-04 10:14:11,2016-11-15 17:40:19,271,MERGED,1.0,49.0,3,4,4,positive,Change has been successfully merged into the git repository by Zoltan Ujhelyi
116,Change has been successfully merged into the git repository by Thomas Watson,1,687,2016-11-15 19:50:19,2016-11-15 19:50:19,0,MERGED,4.0,8.0,4,8,1,positive,Change has been successfully merged into the git repository by Thomas Watson
124,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.,8,689,2016-11-02 21:31:44,2016-11-14 15:18:21,281,MERGED,16.0,973.0,3,6,13,positive,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.
125,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !,8,689,2016-11-02 21:31:44,2016-11-14 15:18:21,281,MERGED,16.0,973.0,3,6,13,positive,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !
127,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon,13,689,2016-11-02 21:31:44,2016-11-15 20:11:56,310,MERGED,15.0,769.0,3,5,13,positive,Change has been successfully merged into the git repository by Alvaro Sanchez-Leon
141,"Patch Set 2:Why trying the new buffering scheme, the last line is not buffered.  This means that the gdb prompt (gdb) does not re-appear when closing and re-opening the Debugger console.  Also, if I start typing something but don't press <enter>, then close the view, then re-open it, what I typed is not shown, but when I press <enter>, what I type is used.That second use-case is not that important, but it would be nice to show the (gdb) prompt if possible.",2,697,2016-10-04 02:01:24,2016-10-07 13:12:55,83,MERGED,2.0,268.0,2,3,11,positive,"Patch Set 2:Why trying the new buffering scheme, the last line is not buffered.  This means that the gdb prompt (gdb) does not re-appear when closing and re-opening the Debugger console.  Also, if I start typing something but don't press <enter>, then close the view, then re-open it, what I typed is not shown, but when I press <enter>, what I type is used.That second use-case is not that important, but it would be nice to show the (gdb) prompt if possible."
144,"Patch Set 6:The scenario brought by Marc K, on patch 6 and related to the  resizing of the console when there is some input in the buffer but not yet consumed by GDB.    It is indeed a valid problem, however this issue is being uncovered by this implementation and with the combination of actions above.    I suggest we track this scenario as a separate issue.Please comment, Thanks !",6,697,2016-10-04 02:01:24,2016-10-31 18:48:11,664,MERGED,2.0,394.0,3,6,11,positive,"Patch Set 6:The scenario brought by Marc K, on patch 6 and related to the  resizing of the console when there is some input in the buffer but not yet consumed by GDB.    It is indeed a valid problem, however this issue is being uncovered by this implementation and with the combination of actions above.    I suggest we track this scenario as a separate issue.Please comment, Thanks !"
145,"Patch Set 6:(4 comments)> The scenario brought by Marc K, on patch 6 and related to the  > resizing of the console when there is some input in the buffer but > not yet consumed by GDB. > It is indeed a valid problem, however this issue is being uncovered > by this implementation and with the combination of actions above. > I suggest we track this scenario as a separate issue. >  > Please comment, > Thanks !Ok with me.There are a couple on comments in line that I wrote although I haven't gone deeply in the review",6,697,2016-10-04 02:01:24,2016-10-31 18:48:11,664,MERGED,2.0,394.0,3,6,11,positive,"Patch Set 6:(4 comments)> The scenario brought by Marc K, on patch 6 and related to the  > resizing of the console when there is some input in the buffer but > not yet consumed by GDB. > It is indeed a valid problem, however this issue is being uncovered > by this implementation and with the combination of actions above. > I suggest we track this scenario as a separate issue. >  > Please comment, > Thanks !Ok with me.There are a couple on comments in line that I wrote although I haven't gone deeply in the review"
146,Patch Set 6:(4 comments)Hi Marc !I have answered the inline comments and the updates are reflected in patch set 7,6,697,2016-10-04 02:01:24,2016-10-31 18:48:11,664,MERGED,2.0,394.0,3,6,11,positive,Patch Set 6:(4 comments)Hi Marc !I have answered the inline comments and the updates are reflected in patch set 7
147,Patch Set 11: Code-Review+2 Verified+1This looks good to me!Thanks,11,697,2016-10-04 02:01:24,2016-11-15 15:34:55,1021,MERGED,2.0,429.0,3,4,11,positive,Patch Set 11: Code-Review+2 Verified+1This looks good to me!Thanks
151,"Patch Set 8:(6 comments)The comments are now addressed in patch set 9, Thanks Marc K!",8,697,2016-10-04 02:01:24,2016-11-14 03:25:35,985,MERGED,2.0,427.0,3,6,11,positive,"Patch Set 8:(6 comments)The comments are now addressed in patch set 9, Thanks Marc K!"
161,Change has been successfully merged into the git repository by vincent lorenzo,1,703,2016-11-04 17:09:57,2016-11-04 17:09:57,0,MERGED,13.0,478.0,4,5,1,positive,Change has been successfully merged into the git repository by vincent lorenzo
162,Change has been successfully merged into the git repository by Lars Vogel,1,704,2016-11-03 15:06:14,2016-11-04 20:08:41,29,MERGED,3.0,7.0,4,5,1,positive,Change has been successfully merged into the git repository by Lars Vogel
178,Change has been successfully merged into the git repository by Donald Dunne,1,717,2016-11-02 21:53:50,2016-11-03 16:43:44,18,MERGED,1.0,5.0,4,6,1,positive,Change has been successfully merged into the git repository by Donald Dunne
179,Change has been successfully merged into the git repository by Donald Dunne,1,718,2016-11-02 01:10:40,2016-11-03 16:43:44,39,MERGED,4.0,36.0,4,6,1,positive,Change has been successfully merged into the git repository by Donald Dunne
184,Change has been successfully merged into the git repository by Johannes Faltermeier,1,723,2016-11-04 15:49:48,2016-11-04 15:50:02,0,MERGED,1.0,9.0,2,3,1,positive,Change has been successfully merged into the git repository by Johannes Faltermeier
189,"Patch Set 5:Jonah, since you have already had a quick look, would you have the time to review this?  I'm hoping to have it for 9.2 if possible.",5,726,2016-10-17 15:10:26,2016-10-26 15:45:01,216,MERGED,5.0,130.0,3,6,7,positive,"Patch Set 5:Jonah, since you have already had a quick look, would you have the time to review this?  I'm hoping to have it for 9.2 if possible."
193,Change has been successfully merged into the git repository by Marc Khouzam,7,726,2016-10-17 15:10:26,2016-11-04 10:21:52,427,MERGED,5.0,130.0,4,8,7,positive,Change has been successfully merged into the git repository by Marc Khouzam
196,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing.",1,726,2016-10-17 15:10:26,2016-10-18 20:43:04,29,MERGED,4.0,113.0,3,5,7,positive,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing."
204,Change has been successfully rebased as 735b1ab48853d1e8bd5dcee102c6343588c00cd4 by Marc Dumais,6,732,2016-08-05 13:09:41,2016-11-04 14:58:10,2185,MERGED,2.0,10.0,3,6,6,positive,Change has been successfully rebased as 735b1ab48853d1e8bd5dcee102c6343588c00cd4 by Marc Dumais
205,"Patch Set 1:(1 comment)Just one inline question,Thanks for looking into this !",1,732,2016-08-05 13:09:41,2016-08-05 13:18:14,0,MERGED,1.0,16.0,3,7,6,positive,"Patch Set 1:(1 comment)Just one inline question,Thanks for looking into this !"
206,Patch Set 4: Code-Review+2Thanks Marc D!,4,732,2016-08-05 13:09:41,2016-11-04 13:35:41,2184,MERGED,2.0,10.0,3,5,6,positive,Patch Set 4: Code-Review+2Thanks Marc D!
207,Patch Set 4: Code-Review+2 Verified+1Alvaro - thanks for the quick review!,4,732,2016-08-05 13:09:41,2016-11-04 13:35:41,2184,MERGED,2.0,10.0,3,5,6,positive,Patch Set 4: Code-Review+2 Verified+1Alvaro - thanks for the quick review!
209,Change has been successfully merged into the git repository by David Green,10,733,2016-07-08 08:40:29,2016-11-03 00:17:05,2823,MERGED,11.0,672.0,4,7,10,positive,Change has been successfully merged into the git repository by David Green
210,Patch Set 10:Thanks for the contribution Simon!  I've merged your changes.,10,733,2016-07-08 08:40:29,2016-11-03 00:17:05,2823,MERGED,11.0,672.0,4,7,10,positive,Patch Set 10:Thanks for the contribution Simon!  I've merged your changes.
211,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)",5,733,2016-07-08 08:40:29,2016-10-14 19:18:40,2362,MERGED,11.0,679.0,3,6,10,positive,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)"
212,Patch Set 5: Code-Review+1(1 comment)Looks great! A question inline:,5,733,2016-07-08 08:40:29,2016-10-14 19:18:40,2362,MERGED,11.0,679.0,3,6,10,positive,Patch Set 5: Code-Review+1(1 comment)Looks great! A question inline:
214,"Patch Set 2: Code-Review+1Simon, can you remove the dependency to the other commit? I think it is not necessary.David, could you review this? This would be extremely helpful during my documentation work?",2,733,2016-07-08 08:40:29,2016-07-11 22:32:59,85,MERGED,9.0,496.0,4,10,10,positive,"Patch Set 2: Code-Review+1Simon, can you remove the dependency to the other commit? I think it is not necessary.David, could you review this? This would be extremely helpful during my documentation work?"
216,"Patch Set 2:David, can you give feedback on this change? Would be very nice to have hyperlinking for Asccidoc",2,733,2016-07-08 08:40:29,2016-07-11 22:32:59,85,MERGED,9.0,496.0,4,10,10,positive,"Patch Set 2:David, can you give feedback on this change? Would be very nice to have hyperlinking for Asccidoc"
217,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline.",2,733,2016-07-08 08:40:29,2016-07-11 22:32:59,85,MERGED,9.0,496.0,4,10,10,positive,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline."
219,Patch Set 4:Now I've also added 3 tests for the FileRefHyperlink detector and resolved the other issues.,4,733,2016-07-08 08:40:29,2016-09-30 07:03:44,2014,MERGED,11.0,679.0,3,6,10,positive,Patch Set 4:Now I've also added 3 tests for the FileRefHyperlink detector and resolved the other issues.
225,Change has been successfully merged into the git repository by Benoit Maggi,1,738,2016-11-04 12:44:21,2016-11-04 12:44:21,0,MERGED,4.0,160.0,4,6,1,positive,Change has been successfully merged into the git repository by Benoit Maggi
232,Change has been successfully merged into the git repository by vincent lorenzo,4,744,2016-10-18 16:12:23,2016-10-20 11:37:47,43,MERGED,15.0,657.0,4,8,4,positive,Change has been successfully merged into the git repository by vincent lorenzo
243,Change has been successfully cherry-picked as 41fefa84fdcf27e3611cae8a7899d89d01ca1e2a by Judith Gull,1,752,2016-11-04 09:57:48,2016-11-04 09:58:58,0,MERGED,1.0,11.0,3,5,1,positive,Change has been successfully cherry-picked as 41fefa84fdcf27e3611cae8a7899d89d01ca1e2a by Judith Gull
245,Change has been successfully merged into the git repository by Nathan Ridge,2,754,2016-10-28 07:23:45,2016-11-04 07:00:47,167,MERGED,2.0,55.0,3,4,2,positive,Change has been successfully merged into the git repository by Nathan Ridge
248,Change has been successfully merged into the git repository by Nathan Ridge,3,755,2016-10-27 05:12:04,2016-11-04 07:00:04,193,MERGED,2.0,21.0,3,4,3,positive,Change has been successfully merged into the git repository by Nathan Ridge
254,Change has been successfully cherry-picked as 8322ee98a4f1276c176eff6108792599274cf6c3 by Matthias Villiger,3,759,2016-10-19 11:45:28,2016-11-04 08:57:42,381,MERGED,93.0,5399.0,3,7,3,positive,Change has been successfully cherry-picked as 8322ee98a4f1276c176eff6108792599274cf6c3 by Matthias Villiger
255,Change has been successfully merged into the git repository by Sasikanth Bharadwaj,1,760,2016-11-04 05:58:17,2016-11-04 05:58:56,0,MERGED,2.0,29.0,3,5,1,positive,Change has been successfully merged into the git repository by Sasikanth Bharadwaj
260,Change has been successfully pushed.,6,762,2016-10-26 13:38:34,2016-11-04 06:03:45,208,MERGED,6.0,161.0,2,4,6,positive,Change has been successfully pushed.
267,"Patch Set 5: Code-Review+2Agreed, wait for hudson!",5,766,2016-10-26 15:01:45,2016-11-03 20:19:55,197,MERGED,4.0,62.0,4,7,5,positive,"Patch Set 5: Code-Review+2Agreed, wait for hudson!"
268,Change has been successfully cherry-picked as e4af2e9935d3cef9964a4476c88f1198e130cbcf by Marc-Andr├® Laperle,5,766,2016-10-26 15:01:45,2016-11-03 20:19:55,197,MERGED,4.0,62.0,4,7,5,positive,Change has been successfully cherry-picked as e4af2e9935d3cef9964a4476c88f1198e130cbcf by Marc-Andr├® Laperle
273,Change has been successfully merged into the git repository by Doug Schaefer,1,768,2016-11-03 20:21:45,2016-11-03 20:21:45,0,MERGED,1.0,6.0,3,5,1,positive,Change has been successfully merged into the git repository by Doug Schaefer
274,Change has been successfully merged into the git repository by Jacques Bouthillier,12,769,2016-10-28 13:32:01,2016-11-03 18:02:53,148,MERGED,17.0,534.0,3,4,12,positive,Change has been successfully merged into the git repository by Jacques Bouthillier
275,Change has been successfully cherry-picked as a78037a8a8d40322ebbf4aa060f868e3c6a14a32 by Marc-Andr├® Laperle,4,770,2016-10-21 15:34:35,2016-11-03 18:24:36,314,MERGED,1.0,2.0,3,4,4,positive,Change has been successfully cherry-picked as a78037a8a8d40322ebbf4aa060f868e3c6a14a32 by Marc-Andr├® Laperle
279,Change has been successfully cherry-picked as bca351b92e5ac04b8f98d1f0009b1820c089f0ff by Marc-Andr├® Laperle,2,773,2016-10-24 17:47:26,2016-10-24 19:59:41,2,MERGED,1.0,1.0,4,6,2,positive,Change has been successfully cherry-picked as bca351b92e5ac04b8f98d1f0009b1820c089f0ff by Marc-Andr├® Laperle
280,Change has been successfully cherry-picked as e6bc97822f0d6a1e17d992d13560245613df00c4 by Marc-Andr├® Laperle,4,774,2016-11-02 15:59:12,2016-11-03 04:52:52,12,MERGED,1.0,6.0,3,6,4,positive,Change has been successfully cherry-picked as e6bc97822f0d6a1e17d992d13560245613df00c4 by Marc-Andr├® Laperle
286,Patch Set 1: Code-Review+2seems good,1,778,2016-11-02 21:43:01,2016-11-02 21:43:01,0,MERGED,1.0,4.0,3,6,1,positive,Patch Set 1: Code-Review+2seems good
289,Change has been successfully cherry-picked as 9597a3b53931e8e6ade3c8d59534a8918a0d25e8 by Patrick Tasse,2,779,2016-08-30 21:43:21,2016-11-01 21:18:48,1511,MERGED,2.0,246.0,4,6,3,positive,Change has been successfully cherry-picked as 9597a3b53931e8e6ade3c8d59534a8918a0d25e8 by Patrick Tasse
295,Change has been successfully merged into the git repository by Stefan Xenos,1,782,2016-11-03 16:00:20,2016-11-03 16:01:08,0,MERGED,1.0,4.0,5,6,1,positive,Change has been successfully merged into the git repository by Stefan Xenos
296,Change has been successfully merged into the git repository by Doug Schaefer,1,783,2016-11-03 17:31:12,2016-11-03 17:31:12,0,MERGED,1.0,27.0,3,5,1,positive,Change has been successfully merged into the git repository by Doug Schaefer
297,Change has been successfully merged into the git repository by Sergey Prigogin,2,784,2016-11-02 15:43:44,2016-11-03 13:47:40,22,MERGED,18.0,126.0,4,4,2,positive,Change has been successfully merged into the git repository by Sergey Prigogin
298,Change has been successfully pushed.,2,785,2016-11-02 15:13:32,2016-11-03 15:17:18,24,MERGED,6.0,173.0,2,4,2,positive,Change has been successfully pushed.
302,Change has been successfully merged into the git repository by Roland Grunberg,4,788,2016-09-07 20:31:06,2016-11-03 02:27:13,1349,MERGED,60.0,99.0,3,6,4,positive,Change has been successfully merged into the git repository by Roland Grunberg
303,Change has been successfully merged into the git repository by Brian de Alwis,1,789,2016-11-03 14:53:14,2016-11-03 14:53:14,0,MERGED,2.0,27.0,3,5,1,positive,Change has been successfully merged into the git repository by Brian de Alwis
306,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra",1,791,2016-10-25 15:27:40,2016-10-25 15:27:40,0,MERGED,1.0,17.0,3,6,3,positive,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra"
310,Change has been successfully merged into the git repository by Yogesh Manware,1,795,2016-11-03 12:59:49,2016-11-03 12:59:49,0,MERGED,8.0,323.0,3,3,1,positive,Change has been successfully merged into the git repository by Yogesh Manware
314,Patch Set 1:Yes please! Thanks!,1,797,2016-10-27 15:07:21,2016-10-27 15:07:21,0,MERGED,2.0,69.0,3,5,1,positive,Patch Set 1:Yes please! Thanks!
317,Change has been successfully merged into the git repository by Benoit Maggi,1,799,2016-10-28 10:18:20,2016-11-03 09:41:50,143,MERGED,675.0,842679.0,2,3,1,positive,Change has been successfully merged into the git repository by Benoit Maggi
318,Change has been successfully merged into the git repository by Laurent Delaigue,1,800,2016-11-03 10:00:26,2016-11-03 10:02:25,0,MERGED,5.0,164.0,3,3,1,positive,Change has been successfully merged into the git repository by Laurent Delaigue
323,"Patch Set 4:The discussion was around having the possibility to select the inverted colors from the preference page in addition to the original action.After agreeing that it should be present in the preference page, you suggested to then remove the actual action from the console pages.We decided to leave the removal as a separate commit in case we change our mind.So this is the best time re-consider :-)",4,802,2016-09-14 21:58:00,2016-10-07 13:01:15,543,MERGED,8.0,65.0,4,6,5,positive,"Patch Set 4:The discussion was around having the possibility to select the inverted colors from the preference page in addition to the original action.After agreeing that it should be present in the preference page, you suggested to then remove the actual action from the console pages.We decided to leave the removal as a separate commit in case we change our mind.So this is the best time re-consider :-)"
