ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
104,Change has been successfully cherry-picked as ae922863c4932be38ef53ae5e985a668724e8f15 by Caol├ín McNamara,1,207,2016/11/12 21:12,2016/11/12 21:24,0,MERGED,1,2,3,5,1,positive
106,Change has been successfully cherry-picked as 25638e24191936be443cccb6d70121a77b795477 by Noel Grandin,1,209,2016/11/12 14:06,2016/11/12 14:06,0,MERGED,1,2,4,5,1,positive
107,Change has been successfully pushed.,2,210,2016/11/13 1:55,2016/11/13 2:36,0,MERGED,1,2,2,4,2,positive
109,Change has been successfully pushed.,2,212,2016/11/13 1:16,2016/11/13 2:36,1,MERGED,2,4,2,4,2,positive
112,Change has been successfully pushed.,2,215,2016/11/13 0:25,2016/11/13 2:36,2,MERGED,3,19,2,4,2,positive
113,Change has been successfully pushed.,2,216,2016/11/13 1:53,2016/11/13 2:36,0,MERGED,1,15,2,4,2,positive
114,Change has been successfully cherry-picked as 73e21792efb36209b6ca8c14377e40756f9173b0 by Takeshi Abe,3,217,2016/11/11 14:42,2016/11/12 2:38,11,MERGED,2,27,3,4,3,positive
115,Change has been successfully pushed.,1,218,2016/11/12 22:20,2016/11/12 22:21,0,MERGED,1,27,2,4,1,positive
116,Change has been successfully pushed.,1,219,2016/11/12 22:00,2016/11/12 22:21,0,MERGED,11,41,2,4,1,positive
117,Change has been successfully pushed.,1,220,2016/11/12 22:10,2016/11/12 22:21,0,MERGED,1,8,2,4,1,positive
118,Change has been successfully pushed.,1,221,2016/11/12 22:42,2016/11/12 22:44,0,MERGED,1,5,2,4,1,positive
121,"Patch Set 3: Code-Review-1(5 comments)As Eike already mentioned you seem to be on a good way. However I have a few nit picks about the coding style. Please use the calc coding style that you can see around the sc code. This includes: 4 spaces (you seem to use 2), braces onto new lines, and the hungarian prefix that Eike already mentioned.",3,222,2016/10/20 20:44,2016/10/27 7:58,155,MERGED,4,58,3,4,8,positive
124,"Patch Set 3: Code-Review-1While this fixes the bug, it also unnecessarily lets operate all the following code on an empty string. The special case of empty string should be handled immediately instead. Note that such empty strings can not only occur during TextToColumns but also in CSV import, in which case it can be even performance relevant.",3,223,2016/11/11 14:25,2016/11/11 14:45,0,MERGED,1,2,2,2,6,negative
127,Change has been successfully cherry-picked as c0081fe0f44610a9a78a764b02dff1879c263116 by Caol├ín McNamara,1,224,2016/11/11 20:50,2016/11/11 20:50,0,MERGED,1,11,3,5,1,positive
129,Change has been successfully cherry-picked as 0415e4a9143b6240fec87675877ba59bf0c9d2a5 by Tam├ís Zolnai,1,226,2016/11/11 22:39,2016/11/11 22:39,0,MERGED,1,2,3,5,1,positive
130,Change has been successfully cherry-picked as a2c6112a4753347070608480be21066b6dab0bc7 by Julien Nabet,3,227,2016/11/12 0:11,2016/11/12 8:43,8,MERGED,2,20,3,5,3,positive
132,Change has been successfully cherry-picked as 86f9020c8ea088d693969471409863b451289fad by Markus Mohrhard,5,229,2016/10/28 17:29,2016/11/12 0:00,342,MERGED,1,1195,3,4,5,positive
134,Change has been successfully cherry-picked as 489914a676ae5aadc68063d6d41de111728f2eb4 by Lionel Elie Mamane,1,231,2016/11/11 19:53,2016/11/11 22:19,2,MERGED,1,4,4,5,1,positive
142,Change has been successfully cherry-picked as 0d75c63a307616b8327b1828d2ab973f4713822b by Markus Mohrhard,1,238,2016/11/9 19:42,2016/11/9 19:42,0,MERGED,1,1213,4,5,1,positive
143,Change has been successfully cherry-picked as ba8a41bac3765f7b3562d357aeb13f752ea14ba4 by Julien Nabet,1,239,2016/11/11 19:53,2016/11/11 19:53,0,MERGED,1,4,3,5,1,positive
145,"Patch Set 1: Code-Review+1Looks good to me, thank you! :-)  Please do merge if you are happy with the changes.",1,241,2016/11/10 21:27,2016/11/10 21:27,0,MERGED,4,88,3,4,1,positive
146,Change has been successfully cherry-picked as 383f9c4105ba03f86aa722b4881e7f690e017baa by Olivier Hallot,1,241,2016/11/10 21:27,2016/11/10 21:27,0,MERGED,4,88,3,4,1,positive
147,Change has been successfully cherry-picked as 763c47724d0ed4be5bbfeea7da737fdc50b3e80d by Caol├ín McNamara,1,242,2016/11/11 12:01,2016/11/11 15:23,3,MERGED,1,22,3,5,1,positive
148,Change has been successfully cherry-picked as d5233a94fde279b5758bb9c45ee64203b753b5ee by Caol├ín McNamara,1,243,2016/11/11 12:10,2016/11/11 16:22,4,MERGED,1,2,3,5,1,positive
150,Change has been successfully cherry-picked as f908ec9c2230a65db309fe5ed3e43390d72bbe51 by Samuel Mehrbrodt,2,245,2016/11/11 13:47,2016/11/11 13:50,0,MERGED,1,6,3,5,2,positive
151,Change has been successfully cherry-picked as 99316fc0c830ae6c827d9b7f56bf057ff7731ed5 by Michael Meeks,2,246,2016/11/10 19:11,2016/11/11 14:25,19,MERGED,1,33,3,4,2,positive
154,Change has been successfully cherry-picked as a6114042c590ff319e7d1877935e56e6c77bc3ee by Caol├ín McNamara,1,249,2016/10/20 8:50,2016/11/11 14:16,533,MERGED,1,2,4,6,1,positive
157,Change has been successfully cherry-picked as 5ea35685395e2dfede904fcf5fffbcdcecd30723 by Caol├ín McNamara,1,252,2016/11/9 14:12,2016/11/9 14:19,0,MERGED,1,6,4,5,1,positive
160,Change has been successfully cherry-picked as 92e983f3eb22737eca04fc32ec61e1d9159cc10c by Caol├ín McNamara,1,255,2016/11/8 8:07,2016/11/8 8:07,0,MERGED,1,15,4,5,1,positive
162,Change has been successfully cherry-picked as efecee353f55640dd5cdf1a0f5d3f4e562ed5e43 by Eike Rathke,4,257,2016/10/7 6:45,2016/10/20 21:22,326,MERGED,1,7,3,4,4,positive
164,Change has been successfully cherry-picked as 0637d0f43d3dc5b41a1bbc5726d6a68b7c36a519 by Eike Rathke,2,259,2016/10/20 8:50,2016/11/11 12:59,532,MERGED,1,2,3,5,3,positive
174,Change has been successfully cherry-picked as 22d0d2455f9aa699fac95c450da725c603333132 by Noel Grandin,1,268,2016/11/10 13:06,2016/11/10 13:06,0,MERGED,133,1697,3,5,1,positive
175,Change has been successfully cherry-picked as 78b4a1fb01af9ad3b3395a22f6e396be914b553e by Noel Grandin,1,269,2016/11/10 10:53,2016/11/10 10:55,0,MERGED,142,952,3,5,1,positive
177,Change has been successfully cherry-picked as 327dd016a401c96c21a0b87acf92fb6510c5d4b5 by Maxim Monastirsky,1,271,2016/11/10 16:10,2016/11/10 16:17,0,MERGED,1,2,4,5,1,positive
178,Change has been successfully pushed.,2,272,2016/11/10 9:18,2016/11/10 16:46,7,MERGED,1,37,2,4,2,positive
181,Change has been successfully cherry-picked as ddc107a1fcfc9813c34d67dbafbc1b233c880c83 by Miklos Vajna,1,275,2016/11/10 14:10,2016/11/10 14:10,0,MERGED,1,16,3,5,1,positive
184,"Patch Set 3:> a polite ping still working in this patch?Yes, I am waiting for some comments on the patch.The build reports two statuses - When I checked, it got built successfully on Windows, mac and Linux. I'm not sure why the first link says failure.http://ci.libreoffice.org/job/lo_gerrit/182/ : FAILUREhttp://ci.libreoffice.org/job/lo_gerrit_master/19944/ : SUCCESS",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,positive
185,"Patch Set 3:> > a polite ping still working in this patch? >  > Yes, I am waiting for some comments on the patch. >  > The build reports two statuses - When I checked, it got built > successfully on Windows, mac and Linux. I'm not sure why the first > link says failure. >  > http://ci.libreoffice.org/job/lo_gerrit/182/ : FAILURE > http://ci.libreoffice.org/job/lo_gerrit_master/19944/ : SUCCESSOur ci infrastructure is currently undergoing some changes, and to facilitate that change 2 jobs are used. This is a temporary solution and will change again. But do not worry the reviewers are aware of this.If you look at the failing job (choose console output), then you can see the failure is a git problem, and therefore not related to your patch.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,negative
186,"Patch Set 3:Hey Dennis,sorry that I did not get back to you already and reviewed the patch. I' still quite busy but hope to have enough time for a proper review next week.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,positive
187,"Patch Set 3:> Hey Dennis, >  > sorry that I did not get back to you already and reviewed the > patch. I' still quite busy but hope to have enough time for a > proper review next week.no problem, really looking forward to your review ! Thanks.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,positive
188,"Patch Set 3:> Hey Dennis, >  > sorry that I did not get back to you already and reviewed the > patch. I' still quite busy but hope to have enough time for a > proper review next week.Hi Markus, Would you have time for a review this week ? Thanks.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,positive
192,"Patch Set 3:> > (1 comment) > > > > So I did an initial review of the patch and I think the general > > concept is ok but I'm still not sure about some of the details. > > > > Mainly the use of -1 as special column index and having special > > cases for it everywhere. > > > > I'm not sure if we should not instead switch to a solution that > has > > a valid ScAttrArray for any ScColumn and if there is not yet a > > ScColumn inside of the ScTable we query the ScAttrArray stored in > > ScTable. I need to read more and talk to you, Eike and Kohei to > see > > what is the best solution. >  > Thanks for the review. >  > The ScAttrArray object (aNextColAttrArray) in the ScTable has its > nCol member set to -1 to indicate that it represents all > unallocated columns. The check nCol == -1 in ScAttrArray methods is > to prevent making calls to pDocument methods like InvalidateTextWidth() > from aNextColAttrArray as it requires a valid/existing Column. >  > The special cases in the ScAttrArray methods are in fact for the > case of default formatting where nCount == 0 and pData == nullptr.But do we actually call these methods for the default formatting? As far as I read the code the default formatting is stored in the ScTable instance. If these methods are supposed to be never called for the default formatting I think an assert is the better solution.Sorry that it currently takes me a bit longer to review patches. I'm quite busy with my thesis and can not afford to spend too much time on LibreOffice.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,negative
193,"Patch Set 3:> But do we actually call these methods for the default formatting? > As far as I read the code the default formatting is stored in the > ScTable instance. If these methods are supposed to be never called > for the default formatting I think an assert is the better > solution.As per the current patch the default formatting is not stored in any of the ScAttrArray objects (in ScTable and in ScColumn), it is used only when required, by callingpDocument->GetDefPattern(). When an ScAttrArray object is constructed, by default it is set empty that is,  pData <- nullptr and nCount <- 0which is indicative of the default format. If default formatting is stored inScTable instance, for a new document if user adds new content for say first N columnswithout any formatting, then the first N ScColumn instances of ScAttrArray will getcreated by copying the default formatting from the ScTable instance. This can be avoidedby making ScTable's ScAttrArray instance be empty by default indicating default formatting.But the penalty is we have to add special cases everywhere for ScAttrArray methods. But I am not sure if we want this. Should we revert to ScTable instance storing the def.formatting ? - it would make the code simpler.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,negative
195,"Patch Set 3:> I think having the aNextColAttrArray for unallocated columns at > ScTable is a good approach. Same as Markus I'm not very fond of the > spurious nCol!=-1 checks sprinkled over, but I also don't have a > better solution. Calling any document content related functions for > the unallocated column clearly must not happen.Hi EikeThanks a lot for the review. Just to clarify regarding the nCol != -1 check, we need to let methods like Reset(), SetPatternArea(), ApplyStyleArea() to be called for the aNextColAttrArray but *without* changing any document content. An alternative to nCol != -1 checks is that we can have a default parameter or data member called bUnallocated with default value = false for all such methods and use that instead of (nCol != -1) when calling from aNextColAttrArray. Would that be better at least in terms of readability of the code ?In the meantime I will fix the other issues as per your comments. Thanks.",3,278,2016/4/15 16:13,2016/8/5 7:31,2679,MERGED,12,578,5,18,5,negative
196,"Patch Set 4:I have made changes as per Markus'/Eike's comments.Copypasting my previous comment so reviewers don't miss them : -Regarding the nCol != -1 check, we need to let methods like Reset(), SetPatternArea(), ApplyStyleArea() to be called for the aNextColAttrArray but *without* changing any document content. An alternative to nCol != -1 checks is that we can have a default parameter or data member called bUnallocated with default value = false for all such methods and use that instead of (nCol != -1) when calling from aNextColAttrArray. Would that be better at least in terms of readability of the code ?",4,278,2016/4/15 16:13,2016/10/31 4:00,4763,MERGED,12,568,3,6,5,negative
197,"Patch Set 4:> An > alternative to nCol != -1 checks is that we can have a default > parameter or data member called bUnallocated with default value = > false for all such methods and use that instead of (nCol != -1) > when calling from aNextColAttrArray. Would that be better at least > in terms of readability of the code ?I don't think so. To the contrary, it would mean to have to keep yet one more variable in sync.",4,278,2016/4/15 16:13,2016/10/31 4:00,4763,MERGED,12,568,3,6,5,negative
201,"Patch Set 1: Code-Review+1 Verified+1Windows jenkins failure is unrelated.It looks like a clear-cut case of leftover, discard code to me.",1,280,2016/11/8 8:33,2016/11/8 8:47,0,MERGED,1,17,2,4,4,negative
205,Patch Set 1:Windows failure is unrelated.,1,282,2016/11/10 7:38,2016/11/10 7:39,0,MERGED,2,51,2,5,2,negative
207,Patch Set 4:(5 comments)Starts to look good. Confirm you have tested it and it works well now?,4,284,2016/10/31 15:32,2016/11/4 2:12,82,MERGED,9,334,3,4,9,positive
213,Change has been successfully cherry-picked as 76c8336eec82862732d3a26be84b5e8a52efe022 by Noel Grandin,2,288,2016/11/9 12:56,2016/11/9 20:16,7,MERGED,22,179,3,4,2,positive
215,Patch Set 1: Code-Review+2 Verified+1Nice cleanup; thanks!,1,290,2016/11/9 21:53,2016/11/9 21:53,0,MERGED,1,2,3,3,1,positive
216,Change has been successfully cherry-picked as 368c92d82e25d61746808d38afd3d5049f9bfe84 by Adolfo Jayme Barrientos,1,290,2016/11/9 21:53,2016/11/9 21:53,0,MERGED,1,2,3,3,1,positive
218,Change has been successfully cherry-picked as e91a6393a3b573906bd3184cafb5b94bb391af7e by Adolfo Jayme Barrientos,1,292,2016/11/9 21:37,2016/11/9 21:38,0,MERGED,1,2,3,3,1,positive
221,Change has been successfully cherry-picked as 4c6aae20d5d57266fdefe9193b4e9d5be9bf3201 by Ashod Nakashian,1,295,2016/11/10 4:30,2016/11/10 4:30,0,MERGED,1,4,2,3,1,positive
231,Change has been successfully pushed.,2,305,2016/11/9 14:46,2016/11/9 16:46,1,MERGED,1,2,2,4,2,positive
234,Change has been successfully cherry-picked as 2e84e730a89de683c97bbcab89cd2dbf5a7a9b6d by Eike Rathke,1,308,2016/10/22 20:07,2016/10/22 20:09,0,MERGED,1,5,4,5,1,positive
239,Change has been successfully cherry-picked as e9da91fd028e73846b1bed2618357d0abfbdcc57 by Miklos Vajna,4,312,2016/11/8 14:15,2016/11/9 8:23,18,MERGED,2,28,3,4,4,positive
242,Change has been successfully cherry-picked as ed42212f53b2e52238346e64dae31a931d6c90a1 by Toma┼¥ Vajngerl,1,315,2016/11/9 9:32,2016/11/9 9:32,0,MERGED,1,2,3,5,1,positive
244,Change has been successfully cherry-picked as 30e39e4793bbfe59a53b41422b5d86a03cfe31d3 by Noel Grandin,1,317,2016/11/9 8:26,2016/11/9 8:26,0,MERGED,20,143,3,5,1,positive
246,Change has been successfully cherry-picked as 3a545893029c524afc0d5d6b6b6ca486c5be991c by Noel Grandin,1,319,2016/11/9 7:47,2016/11/9 8:03,0,MERGED,5,56,3,5,1,positive
254,Change has been successfully cherry-picked as 62401ba3c9df1f7234bd272b3e659a08f546d50c by Miklos Vajna,1,327,2016/11/8 14:54,2016/11/8 14:54,0,MERGED,1,5,3,5,1,positive
259,Change has been successfully cherry-picked as 2573f6bba6b3033143b776650f03fd4813669e5b by Kohei Yoshida,2,331,2016/11/8 3:43,2016/11/8 13:41,9,MERGED,2,58,3,4,2,positive
264,Change has been successfully cherry-picked as f2beebbfe78bfd5dd26318ea269f49aeee6bd642 by Noel Grandin,1,336,2016/10/25 7:54,2016/10/25 7:54,0,MERGED,118,1268,3,5,1,positive
273,"Patch Set 1:stoc/source/javavm/javavm.cxx:askForRetry() calls xContext->getValueByName(""java-vm.interaction-handler"").svtools/source/java/javacontext.cxx:JavaContext::getValueByName() in this case unconditionally creates new JavaInteractionHandler.",1,345,2016/11/3 12:53,2016/11/3 12:53,0,MERGED,2,21,3,11,5,negative
274,"Patch Set 1:> Those vars are read without a mutex locked, > so dialogs can still be displayed multiple times.That's possible, but highly improbable (requires two UI (!) code paths to cross this in ~exactly same time), and I suppose that reading bool without lock is safe to prefer faster implementation to the one that has mutex overhead. > no, not unconditionally; each instance of JavaContext creates at > most one instance of JavaInteractionHandlerSorry, missed that. Will look further.",1,345,2016/11/3 12:53,2016/11/3 12:53,0,MERGED,2,21,3,11,5,negative
276,"Patch Set 4:(2 comments)> 1. Wrt automatic chaining:...> What do I miss?Ach, sure.  Looks like I missed quite some coffee over the course of this change set.  :)",4,345,2016/11/3 12:53,2016/11/5 7:22,42,MERGED,1,37,3,4,5,positive
280,Change has been successfully cherry-picked as 525a45f22f591d8046ca95af3073ed27fd283ef0 by Noel Grandin,1,349,2016/11/7 13:49,2016/11/7 13:49,0,MERGED,19,85,3,5,1,positive
283,Change has been successfully cherry-picked as d978dc83cf25ac7240eaac15d0950cc1e684651e by Ashod Nakashian,1,352,2016/11/7 23:22,2016/11/7 23:22,0,MERGED,1,5,2,3,1,positive
284,Change has been successfully cherry-picked as 0164df61a59ee95396c29634dea0370dae9ee2b6 by Ashod Nakashian,1,353,2016/11/7 23:21,2016/11/7 23:22,0,MERGED,1,1,2,3,1,positive
285,Change has been successfully cherry-picked as d8c2bb919526688f20be6d9f9eae96edb2cb3f59 by Ashod Nakashian,1,354,2016/11/7 23:21,2016/11/7 23:22,0,MERGED,1,4,2,3,1,positive
286,Change has been successfully cherry-picked as d809a2b4a11d91b8feca788522e368bcee9f2926 by Caol├ín McNamara,1,355,2016/11/5 15:38,2016/11/6 14:16,22,MERGED,1,2,4,5,1,positive
288,Change has been successfully cherry-picked as f01c49c4a89ecad2376fd0023625186e5cac642e by Noel Grandin,1,357,2016/11/7 15:38,2016/11/7 15:43,0,MERGED,1,15,4,5,1,positive
289,Change has been successfully cherry-picked as 14301589d796b60eb219d52575ff89b629f67f26 by Noel Grandin,1,358,2016/11/7 13:49,2016/11/7 13:59,0,MERGED,5,10,4,5,1,positive
291,Change has been successfully pushed.,2,360,2016/11/7 13:18,2016/11/7 16:28,3,MERGED,6,40,2,4,2,positive
293,"Patch Set 3:OK, merged - just wanted to let you know that something happens:)Hopefully more and smarter changes are going to come, this is just a quick update to be ready for 5.3.",3,362,2016/11/6 14:16,2016/11/7 16:49,26,MERGED,6,165504,1,1,3,positive
