PScore_1327,Weight_1327,MatchId,Id,锘縄D,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
0.05007715,0,,27,27,,3,362,2016/11/6 14:16,2016/11/7 16:49,26,2,6,165504,1,1,3,0
0.072855627,1,1,28,28,,1,362,2016/11/6 14:16,2016/11/6 14:16,0,2,6,165504,2,2,3,0
0.162523946,0,,29,29,,4,370,2016/11/4 20:19,2016/11/7 12:25,64,2,3,91,3,4,5,0
0.115987398,1,33,30,30,,1,381,2016/10/26 16:59,2016/10/26 16:59,0,2,1,3,2,5,6,1
0.21989149,0,,31,31,,1,418,2016/11/6 19:10,2016/11/6 19:17,0,2,86,1717,4,5,1,0
0.226979301,1,40,32,32,,7,426,2016/10/13 21:43,2016/10/27 20:52,335,2,5,36,4,6,7,1
0.116724585,1,30,33,33,,5,426,2016/10/13 21:43,2016/10/21 17:41,187,2,5,36,2,4,7,0
0.164551594,0,,34,34,,4,426,2016/10/13 21:43,2016/10/18 21:40,119,2,3,12,3,5,7,0
0.159664183,0,,35,35,,2,459,2016/11/4 9:46,2016/11/4 13:25,3,2,1,6,3,5,2,0
0.301410668,0,,36,36,,5,464,2016/8/30 20:31,2016/9/2 14:10,65,2,2,32,5,8,5,0
0.162543438,0,,37,37,,4,465,2016/8/30 13:53,2016/9/2 12:39,70,2,2,12,3,4,5,0
0.16255503,0,,38,38,,5,472,2016/10/31 8:59,2016/11/3 7:16,70,2,3,14,3,4,5,0
0.115243538,1,61,39,39,,4,472,2016/10/31 8:59,2016/11/2 18:59,58,2,3,14,2,4,5,1
0.219436676,1,32,40,40,,1,473,2016/11/2 11:33,2016/11/3 16:02,28,2,1,1,4,5,1,0
0.118230696,1,75,41,41,,6,547,2016/10/29 14:26,2016/10/29 15:18,0,2,4,26,2,5,9,1
0.11826003,1,80,42,42,,1,547,2016/9/1 17:56,2016/9/1 17:56,0,2,4,19,2,6,9,1
0.166479771,0,,43,43,,8,577,2016/10/20 21:03,2016/10/29 13:41,208,2,3,136,3,5,9,0
0.082437655,1,13269,44,44,,9,577,2016/10/20 21:03,2016/10/29 15:32,210,2,3,136,1,1,9,0
0.229413824,0,,45,45,,1,577,2016/10/20 21:03,2016/10/20 21:03,0,2,3,57,4,5,9,0
0.219557906,1,81,46,46,,1,580,2016/10/30 7:05,2016/10/30 7:05,0,2,1,26,4,8,1,1
0.219557906,1,84,47,47,,1,580,2016/10/30 7:05,2016/10/30 7:05,0,2,1,26,4,8,1,1
0.219425942,0,,48,48,,1,596,2016/10/27 20:58,2016/10/28 14:05,17,2,1,110,4,6,1,0
0.160619803,0,,49,49,,1,618,2016/10/26 15:33,2016/10/26 15:33,0,2,3,263,3,7,3,0
0.15863337,0,,50,50,,1,628,2016/10/29 20:02,2016/10/29 20:02,0,2,1,12,3,3,1,0
0.163539412,0,,51,51,,3,631,2016/9/24 16:50,2016/9/24 17:02,0,2,4,28,3,4,6,0
0.221886809,0,,52,52,,3,666,2016/10/27 20:58,2016/10/27 22:03,1,2,1,116,4,6,3,0
0.234829293,1,55,53,53,,1,668,2016/9/21 12:48,2016/9/21 12:48,0,2,47,1353,4,11,13,0
0.234829293,1,56,54,54,,1,668,2016/9/21 12:48,2016/9/21 12:48,0,2,47,1353,4,11,13,0
0.234829293,1,53,55,55,,1,668,2016/9/21 12:48,2016/9/21 12:48,0,2,47,1353,4,11,13,1
0.234829293,1,54,56,56,,1,668,2016/9/21 12:48,2016/9/21 12:48,0,2,47,1353,4,11,13,1
0.234829293,0,,57,57,,1,668,2016/9/21 12:48,2016/9/21 12:48,0,2,47,1353,4,11,13,0
0.220701349,1,60,58,58,,2,675,2016/10/27 12:19,2016/10/27 12:24,0,2,1,20,4,6,2,0
0.161606313,0,,59,59,,1,684,2016/10/26 8:35,2016/10/26 8:55,0,2,2,11,3,5,4,0
0.22202393,1,58,60,60,,2,701,2016/10/18 14:30,2016/10/25 14:36,168,2,1,24,4,8,3,1
0.11300038,1,39,61,61,,1,702,2016/10/26 11:15,2016/10/26 12:18,1,2,3,161,2,3,2,0
0.163477347,0,,62,62,,6,703,2016/10/13 9:10,2016/10/26 12:14,315,2,1,1,3,3,6,0
0.16263153,0,,63,63,,1,706,2016/10/17 3:49,2016/10/17 3:53,0,2,4,31,3,6,5,0
0.16263153,0,,64,64,,1,706,2016/10/17 3:49,2016/10/17 3:53,0,2,4,31,3,6,5,0
0.224508121,0,,65,65,,4,706,2016/10/20 11:26,2016/10/21 3:46,16,2,9,95,4,6,5,0
0.080345193,1,13270,66,66,,5,706,2016/10/20 11:26,2016/10/26 9:20,141,2,9,95,1,1,5,0
0.219464258,0,,67,67,,1,740,2016/10/24 8:59,2016/10/24 15:36,6,2,3,96,4,6,1,0
0.226865729,0,,68,68,,7,746,2016/10/14 10:13,2016/10/20 16:25,150,2,3,105,4,5,7,0
0.295242036,0,,69,69,,1,749,2016/10/19 22:58,2016/10/19 23:16,0,2,1,12,5,5,1,0
0.29524759,0,,70,70,,1,750,2016/10/21 16:00,2016/10/21 16:12,0,2,1,3,5,5,1,0
0.296740434,0,,71,71,,2,752,2016/10/21 13:02,2016/10/21 13:32,0,2,1,3,5,5,2,0
0.29532368,0,,72,72,,1,753,2016/10/18 21:53,2016/10/24 8:39,130,2,3,29,5,6,1,0
0.22070798,1,2695,73,73,,1,757,2016/10/24 12:46,2016/10/24 12:46,0,2,1,7,4,6,2,0
0.078737472,1,13583,74,74,,2,757,2016/10/24 12:46,2016/10/25 7:40,18,2,1,7,1,1,2,0
0.114480636,1,41,75,75,,4,758,2016/9/23 1:59,2016/10/25 7:14,773,2,2,10,2,3,4,0
0.165567747,1,2697,76,76,,4,774,2016/10/14 13:37,2016/10/16 4:01,38,2,4,60,3,6,8,0
0.220703389,1,2642,77,77,,2,781,2016/10/15 15:36,2016/10/16 10:46,19,2,1,16,4,6,2,1
0.113743021,1,2652,78,78,,3,783,2016/10/21 13:53,2016/10/21 17:49,3,2,1,24,2,3,3,1
0.160694924,1,2698,79,79,,2,784,2016/10/14 15:34,2016/10/15 15:43,24,2,4,18,3,6,3,0
0.114576146,1,42,80,80,,3,785,2016/10/7 15:20,2016/10/13 5:24,134,2,14,61,2,3,4,0
0.220708417,1,46,81,81,,2,789,2016/10/21 10:27,2016/10/21 13:28,3,2,5,129,4,6,2,0
0.160640815,1,2699,82,82,,3,791,2016/10/23 19:32,2016/10/24 6:11,10,2,2,4,3,5,3,0
0.159811974,0,,83,83,,1,829,2016/10/19 9:29,2016/10/19 9:29,0,2,14,34,3,5,2,0
0.22085513,1,47,84,84,,2,829,2016/10/23 10:56,2016/10/23 10:56,0,2,14,30,4,5,2,0
0.159700742,1,12427,85,85,,1,831,2016/10/23 14:12,2016/10/23 14:12,0,2,1,2,3,6,2,0
0.223170226,0,,86,86,,3,841,2016/10/18 21:36,2016/10/22 15:22,89,2,2,61,4,6,4,0
0.295217794,0,,87,87,,1,851,2016/10/13 10:55,2016/10/18 9:06,118,2,2,82,5,5,1,0
0.295217794,0,,88,88,,1,851,2016/10/13 10:55,2016/10/18 9:06,118,2,2,82,5,5,1,0
0.224780566,0,,89,89,,1,917,2016/9/10 16:38,2016/9/11 10:30,17,2,25,59,4,6,5,0
0.223393028,1,91,90,90,,2,928,2016/10/13 19:52,2016/10/14 13:41,17,2,3,10,4,10,4,0
0.223393028,1,90,91,91,,2,928,2016/10/13 19:52,2016/10/14 13:41,17,2,3,10,4,10,4,1
0.223393028,0,,92,92,,2,928,2016/10/13 19:52,2016/10/14 13:41,17,2,3,10,4,10,4,0
0.223302622,1,95,93,93,,1,928,2016/10/13 19:52,2016/10/13 19:52,0,2,3,10,4,8,4,0
0.223302622,0,,94,94,,1,928,2016/10/13 19:52,2016/10/13 19:52,0,2,3,10,4,8,4,0
0.223302622,1,93,95,95,,1,928,2016/10/13 19:52,2016/10/13 19:52,0,2,3,10,4,8,4,1
0.079814295,1,13620,96,96,,4,928,2016/10/13 19:52,2016/10/19 8:44,132,2,3,13,1,2,4,0
0.299990025,0,,97,97,,3,928,2016/10/13 19:52,2016/10/18 13:33,113,2,3,13,5,9,4,0
0.299990025,0,,98,98,,3,928,2016/10/13 19:52,2016/10/18 13:33,113,2,3,13,5,9,4,0
0.299990025,0,,99,99,,3,928,2016/10/13 19:52,2016/10/18 13:33,113,2,3,13,5,9,4,0
0.299990025,0,,100,100,,3,928,2016/10/13 19:52,2016/10/18 13:33,113,2,3,13,5,9,4,0
0.079542298,1,13745,101,101,,4,944,2016/10/17 19:32,2016/10/18 21:41,26,2,6,1268,1,1,4,0
0.222703523,1,103,102,102,,3,944,2016/10/17 19:32,2016/10/18 17:05,21,2,6,1268,4,8,4,0
0.222703523,1,102,103,103,,3,944,2016/10/17 19:32,2016/10/18 17:05,21,2,6,1268,4,8,4,1
0.222703523,0,,104,104,,3,944,2016/10/17 19:32,2016/10/18 17:05,21,2,6,1268,4,8,4,0
0.445360048,0,,105,105,,1,961,2016/10/5 9:32,2016/10/5 9:32,0,2,2760,321,6,10,1,0
0.445360048,0,,106,106,,1,961,2016/10/5 9:32,2016/10/5 9:32,0,2,2760,321,6,10,1,0
0.158652539,1,12431,107,107,,1,968,2016/10/5 21:09,2016/10/10 13:03,111,2,3,25,3,3,1,0
0.219390012,0,,108,108,,1,976,2016/10/6 8:56,2016/10/10 13:37,100,2,1,5,4,4,1,0
0.158634557,1,13624,109,109,,1,977,2016/9/28 15:29,2016/10/5 6:09,158,2,1,9,3,3,1,0
0.219456335,0,,110,110,,1,985,2016/5/18 13:50,2016/10/13 10:44,3548,2,6,28,4,4,1,0
0.219395454,0,,111,111,,1,987,2016/10/7 17:43,2016/10/7 18:02,0,2,2,25,4,4,1,0
0.219386457,0,,112,112,,1,988,2016/10/12 17:47,2016/10/14 11:26,41,2,1,12,4,4,1,0
0.221991433,0,,113,113,,3,1012,2016/10/16 3:25,2016/10/16 10:14,6,2,3,61,4,7,3,0
0.114530173,1,12432,114,114,,2,1040,2016/10/12 19:41,2016/10/12 20:23,0,2,2,21,2,5,4,0
0.114530173,1,12435,115,115,,2,1040,2016/10/12 19:41,2016/10/12 20:23,0,2,2,21,2,5,4,0
0.114477329,1,13626,116,116,,4,1040,2016/10/12 19:41,2016/10/16 18:42,95,2,2,21,2,3,4,0
0.219474201,0,,117,117,,1,1075,2016/10/14 2:36,2016/10/14 2:36,0,2,1,15,4,6,1,0
0.219435152,0,,118,118,,1,1078,2016/10/15 16:04,2016/10/15 16:21,0,2,1,4,4,5,1,0
0.113752802,1,13664,119,119,,2,1112,2016/10/12 19:41,2016/10/14 15:09,43,2,2,22,2,3,3,0
0.219507667,1,12078,120,120,,1,1118,2016/9/20 6:04,2016/10/14 15:46,585,2,1,37,4,7,1,0
0.219523418,1,12081,121,121,,1,1121,2016/10/14 14:26,2016/10/14 14:26,0,2,1,6,4,7,1,0
0.298401898,0,,122,122,,1,1127,2016/8/19 19:59,2016/8/19 19:59,0,2,1,2,5,8,3,0
0.113779036,1,13665,123,123,,2,1129,2016/10/11 20:07,2016/10/14 8:32,60,2,2,110,2,5,3,0
0.219449738,1,12082,124,124,,1,1145,2016/10/11 15:28,2016/10/11 15:28,0,2,2,6,4,5,1,0
0.162688609,1,126,125,125,,3,1146,2016/9/25 8:49,2016/9/25 22:10,13,2,2,4,3,8,5,0
0.162688609,1,125,126,126,,3,1146,2016/9/25 8:49,2016/9/25 22:10,13,2,2,4,3,8,5,1
0.159611031,0,,127,127,,2,1148,2016/9/15 17:47,2016/9/16 18:33,24,2,4,56,3,3,2,0
0.158640664,0,,128,128,,1,1149,2016/9/14 0:23,2016/9/14 0:28,0,2,3,55,3,3,1,0
0.115260952,1,130,129,129,,5,1156,2016/9/7 18:10,2016/10/13 18:26,864,2,4,75,2,5,5,0
0.116691611,1,129,130,130,,1,1157,2016/9/28 14:34,2016/9/28 14:34,0,2,1,21,2,4,7,1
0.080330985,1,13628,131,131,,2,1164,2016/9/21 15:00,2016/9/22 5:51,14,2,1,2,1,2,5,0
0.296784296,0,,132,132,,1,1185,2016/10/2 1:07,2016/10/11 21:20,236,2,1,20,5,6,2,0
0.112997914,1,1558,133,133,,2,1185,2016/10/2 1:07,2016/10/13 5:22,268,2,1,20,2,2,2,1
0.112997914,1,7304,134,134,,2,1185,2016/10/2 1:07,2016/10/13 5:22,268,2,1,20,2,2,2,1
0.078734675,1,7305,135,135,,2,1187,2016/10/2 1:07,2016/10/4 3:49,50,2,1,20,1,1,2,1
0.160620537,0,,136,136,,1,1213,2016/10/12 12:13,2016/10/12 12:13,0,2,1,24,3,5,3,0
0.175221492,1,8597,137,137,,3,1229,2016/8/4 8:44,2016/8/9 7:18,118,2,7,1276,3,6,18,1
0.174810109,0,,138,138,,7,1229,2016/8/22 11:18,2016/8/22 11:18,0,2,10,2241,3,5,18,0
0.174883592,0,,139,139,,8,1229,2016/8/22 11:18,2016/8/22 12:44,1,2,10,2245,3,7,18,0
0.158637328,0,,140,140,,1,1244,2016/10/10 7:12,2016/10/10 7:13,0,2,1,2,3,3,1,0
0.170898564,0,,141,141,,1,1249,2016/10/7 10:44,2016/10/7 10:44,0,2,167,4298,3,6,13,0
0.164346501,0,,142,142,,2,1253,2016/9/10 10:23,2016/9/11 9:38,23,2,1,366,3,4,7,0
0.164453187,1,8598,143,143,,5,1254,2016/9/4 10:42,2016/9/18 16:12,341,2,1,192,3,5,7,1
0.118170994,1,145,144,144,,3,1255,2016/10/4 10:03,2016/10/5 20:43,34,2,1,127,2,5,9,0
0.118170994,1,144,145,145,,3,1255,2016/10/4 10:03,2016/10/5 20:43,34,2,1,127,2,5,9,1
0.229374212,1,12083,146,146,,8,1255,2016/10/8 8:04,2016/10/8 8:04,0,2,1,159,4,6,9,0
0.082418717,1,13746,147,147,,9,1255,2016/10/8 8:04,2016/10/10 20:09,60,2,1,159,1,1,9,0
0.226919541,1,12085,148,148,,6,1261,2016/9/19 11:08,2016/9/23 14:47,99,2,1,28,4,6,7,0
0.164484213,1,166,149,149,,7,1261,2016/9/19 11:08,2016/10/4 15:26,364,2,1,28,3,4,7,1
0.224651039,0,,150,150,,4,1265,2016/10/5 20:00,2016/10/9 21:01,97,2,141,1369,4,5,4,0
0.220769851,1,152,151,151,,2,1280,2016/10/6 13:53,2016/10/6 16:43,2,2,7,70,4,6,2,1
0.220769851,1,151,152,152,,2,1280,2016/10/6 13:53,2016/10/6 16:43,2,2,7,70,4,6,2,0
0.295590312,0,,153,153,,1,1310,2016/10/6 12:36,2016/10/6 12:36,0,2,5,10,5,10,1,0
0.295590312,0,,154,154,,1,1310,2016/10/6 12:36,2016/10/6 12:36,0,2,5,10,5,10,1,0
0.295590312,0,,155,155,,1,1310,2016/10/6 12:36,2016/10/6 12:36,0,2,5,10,5,10,1,0
0.295590312,0,,156,156,,1,1310,2016/10/6 12:36,2016/10/6 12:36,0,2,5,10,5,10,1,0
0.220755355,1,159,157,157,,2,1376,2016/10/4 23:48,2016/10/5 0:59,1,2,1,2,4,7,2,0
0.181382016,0,,158,158,,14,1382,2016/9/20 14:41,2016/10/3 8:21,305,2,647,4162,3,4,17,0
0.222033083,1,157,159,159,,1,1388,2016/9/28 14:06,2016/9/28 14:06,0,2,1,94,4,9,3,1
0.167715841,1,168,160,160,,1,1408,2016/10/3 17:54,2016/10/3 17:58,0,2,4,112625,4,8,1,1
0.167715841,1,174,161,161,,1,1411,2016/10/3 17:54,2016/10/3 18:00,0,2,4,112625,4,8,1,1
0.078756592,0,,162,162,,1,1428,2016/10/3 15:00,2016/10/3 15:00,0,2,1,6,1,2,2,0
0.219178323,0,,163,163,,1,1435,2016/9/20 17:22,2016/10/3 11:28,306,2,9,1107,4,9,1,0
0.298397269,0,,164,164,,3,1449,2016/10/1 13:46,2016/10/3 6:24,40,2,7,18,5,6,3,0
0.22071053,0,,165,165,,1,1457,2016/10/3 8:07,2016/10/3 8:27,0,2,1,2,4,6,2,0
0.162775584,1,149,166,166,,1,1461,2016/10/1 11:09,2016/10/1 11:09,0,2,20,78,3,5,5,0
0.163599472,1,176,167,167,,1,1464,2016/9/30 14:46,2016/9/30 14:56,0,2,3,25,3,6,6,1
0.163599472,1,160,168,168,,1,1464,2016/9/30 14:46,2016/9/30 14:56,0,2,3,25,3,6,6,0
0.113161041,1,12086,169,169,,1,1466,2016/9/30 14:49,2016/9/30 14:49,0,2,16,108,2,4,2,0
0.159733327,1,177,170,170,,1,1468,2016/10/2 13:27,2016/10/2 13:46,0,2,1,8,3,7,2,1
0.158736948,1,178,171,171,,1,1479,2016/9/23 11:11,2016/9/23 11:16,0,2,1,14,3,6,1,1
0.221941601,0,,172,172,,3,1498,2016/9/30 23:31,2016/10/1 6:45,7,2,1,9,4,6,3,0
0.221900189,0,,173,173,,1,1519,2016/9/26 14:58,2016/9/26 14:58,0,2,1,2,4,5,3,0
0.160640415,1,161,174,174,,2,1519,2016/9/26 14:58,2016/9/28 11:27,44,2,2,5,3,5,3,0
0.080331204,1,202,175,175,,1,1520,2016/9/7 10:54,2016/9/7 10:54,0,2,1,1,1,2,5,1
0.16005478,1,167,176,176,,3,1529,2016/9/23 18:09,2016/9/23 20:06,1,2,11,1836,3,6,3,0
0.16005478,1,170,177,177,,3,1529,2016/9/23 18:09,2016/9/23 20:06,1,2,11,1836,3,6,3,0
0.161596785,1,171,178,178,,3,1538,2016/9/27 15:28,2016/9/28 10:52,19,2,1,4,3,5,4,0
0.219881761,0,,179,179,,1,1552,2016/9/28 15:10,2016/9/28 15:10,0,2,34,139,4,5,1,0
0.158579599,0,,180,180,,1,1564,2016/9/28 5:29,2016/9/28 5:29,0,2,18,670,3,3,1,0
0.112989209,1,203,181,181,,2,1590,2016/9/26 13:32,2016/9/27 6:55,17,2,2,80,2,2,2,1
0.296929349,1,183,182,182,,1,1590,2016/9/26 13:32,2016/9/26 13:32,0,2,2,80,5,9,2,1
0.296929349,1,182,183,183,,1,1590,2016/9/26 13:32,2016/9/26 13:32,0,2,2,80,5,9,2,0
0.296929349,0,,184,184,,1,1590,2016/9/26 13:32,2016/9/26 13:32,0,2,2,80,5,9,2,0
0.161748485,1,188,185,185,,2,1598,2016/9/24 18:41,2016/9/25 12:09,17,2,21,153,3,4,4,0
0.219739839,0,,186,186,,2,1612,2016/9/25 19:13,2016/9/26 9:06,13,2,1,1908,4,6,2,0
0.219739839,0,,187,187,,2,1612,2016/9/25 19:13,2016/9/26 9:06,13,2,1,1908,4,6,2,0
0.159012537,1,185,188,188,,1,1612,2016/9/25 19:13,2016/9/25 19:13,0,2,1,1910,3,8,2,1
0.159012537,1,193,189,189,,1,1612,2016/9/25 19:13,2016/9/25 19:13,0,2,1,1910,3,8,2,1
0.159012537,1,196,190,190,,1,1612,2016/9/25 19:13,2016/9/25 19:13,0,2,1,1910,3,8,2,1
0.296833733,1,229,191,191,,2,1666,2016/9/16 13:48,2016/9/17 6:26,16,2,1,28,5,7,2,1
0.224635455,1,235,192,192,,1,1678,2016/9/20 17:51,2016/9/20 17:51,0,2,42,862,4,6,5,1
0.15966964,1,189,193,193,,1,1690,2016/9/22 11:27,2016/9/22 11:45,0,2,2,23,3,5,2,0
0.219391536,1,13571,194,194,,1,1751,2016/9/19 9:59,2016/9/19 10:03,0,2,1,2,4,4,1,0
0.220665713,0,,195,195,,1,1811,2016/9/17 21:14,2016/9/17 21:14,0,2,1,2,4,5,2,0
0.158636536,1,190,196,196,,1,1830,2016/9/19 6:03,2016/9/19 6:03,0,2,1,4,3,3,1,0
0.219518337,0,,197,197,,1,1833,2016/8/2 15:43,2016/8/2 15:43,0,2,1,16,4,7,1,0
0.581406923,1,408,198,198,,1,1834,2016/8/25 8:04,2016/8/25 8:04,0,2,1,9,8,12,1,1
0.162568127,0,,199,199,,5,1843,2016/9/17 20:57,2016/9/17 21:34,0,2,1,8,3,5,5,0
0.162568127,0,,200,200,,5,1843,2016/9/17 20:57,2016/9/17 21:34,0,2,1,8,3,5,5,0
0.220757308,0,,201,201,,2,1855,2016/9/13 11:32,2016/9/16 12:13,72,2,13,191,4,5,2,0
0.078725824,1,175,202,202,,2,1884,2016/8/1 17:38,2016/9/16 8:58,1095,2,19,614,1,1,2,0
0.118144414,1,181,203,203,,4,1893,2016/9/8 8:40,2016/9/10 9:05,48,2,5,248,2,4,9,0
0.229347471,0,,204,204,,9,1893,2016/9/8 8:40,2016/9/15 16:22,175,2,5,245,4,5,9,0
0.229391436,0,,205,205,,8,1893,2016/9/8 8:40,2016/9/14 18:07,153,2,5,249,4,6,9,0
0.229391436,0,,206,206,,8,1893,2016/9/8 8:40,2016/9/14 18:07,153,2,5,249,4,6,9,0
0.295301198,1,419,207,207,,1,1912,2016/9/9 9:29,2016/9/13 19:40,106,2,1,4,5,6,1,1
0.079783524,1,9319,208,208,,4,1924,2016/9/13 13:56,2016/9/14 8:15,18,2,1,5,1,1,4,1
0.161648387,0,,209,209,,2,1932,2016/9/12 12:30,2016/9/12 20:15,7,2,14,187,3,4,4,0
0.219478774,0,,210,210,,1,1940,2016/9/13 14:41,2016/9/13 14:42,0,2,1,6,4,6,1,0
0.220664693,0,,211,211,,1,1941,2016/9/9 9:29,2016/9/9 9:29,0,2,1,4,4,5,2,0
0.266406152,1,531,212,212,,1,1948,2016/7/31 15:09,2016/7/31 15:09,0,2,2634,2054,4,8,4,1
0.351086169,1,13578,213,213,,2,1948,2016/7/31 15:09,2016/9/4 20:07,844,2,2634,2054,5,7,4,1
0.384537303,1,367,214,214,,1,1954,2016/8/1 8:09,2016/8/1 8:09,0,2,1,6,6,8,1,1
0.081415378,0,,215,215,,5,1961,2016/8/8 19:11,2016/9/10 13:03,785,2,5,37,1,2,7,0
0.116697416,1,12088,216,216,,7,1961,2016/8/8 19:11,2016/9/10 17:39,790,2,5,37,2,3,7,0
0.224391003,1,12091,217,217,,5,1962,2016/9/9 20:32,2016/9/12 18:19,69,2,2,19,4,5,5,0
0.227023473,1,12092,218,218,,7,1992,2016/9/9 10:00,2016/9/10 7:37,21,2,1,4,4,8,7,0
0.219525451,1,503,219,219,,1,1999,2016/9/9 20:52,2016/9/9 20:52,0,2,1,2,4,7,1,1
0.219480806,0,,220,220,,1,2006,2016/9/9 23:53,2016/9/9 23:53,0,2,1,2,4,6,1,0
0.113083567,1,13572,221,221,,1,2012,2016/9/9 19:55,2016/9/9 19:55,0,2,2,202,2,7,2,0
0.113114168,1,13629,222,222,,1,2014,2016/9/7 13:56,2016/9/8 19:06,29,2,2,187,2,8,2,0
0.1123195,1,13666,223,223,,1,2032,2016/9/7 13:56,2016/9/9 20:40,54,2,2,187,2,5,1,0
0.219436168,0,,224,224,,1,2049,2016/9/8 14:34,2016/9/8 14:34,0,2,1,2,4,5,1,0
0.159630018,0,,225,225,,2,2051,2016/9/8 19:45,2016/9/8 19:47,0,2,1,4,3,4,2,0
0.219394801,0,,226,226,,1,2052,2016/9/3 20:13,2016/9/3 20:13,0,2,3,57,4,4,1,0
0.11377019,1,517,227,227,,1,2055,2016/9/7 8:19,2016/9/7 8:19,0,2,1,21,2,4,3,1
0.111786555,1,13667,228,228,,1,2067,2016/9/7 20:39,2016/9/7 20:39,0,2,90,6848,2,2,2,0
0.294202748,1,191,229,229,,2,2067,2016/9/7 20:39,2016/9/8 8:08,11,2,93,7115,5,7,2,0
0.294202748,0,,230,230,,2,2067,2016/9/7 20:39,2016/9/8 8:08,11,2,93,7115,5,7,2,0
0.113717652,0,,231,231,,1,2070,2016/9/6 14:32,2016/9/6 14:32,0,2,1,21,2,2,3,0
0.158632182,0,,232,232,,1,2081,2016/9/7 20:27,2016/9/7 20:27,0,2,1,15,3,3,1,0
0.158733311,0,,233,233,,1,2082,2016/9/7 19:59,2016/9/7 19:59,0,2,10,36,3,3,1,0
0.15964155,0,,234,234,,1,2086,2016/9/7 2:29,2016/9/7 2:29,0,2,5,10,3,3,2,0
0.220753824,1,192,235,235,,1,2092,2016/8/7 6:01,2016/8/7 6:01,0,2,1,5,4,7,2,0
0.165405846,0,,236,236,,1,2093,2016/8/11 7:40,2016/8/24 14:22,318,2,16,736,3,5,8,0
0.22799966,0,,237,237,,3,2093,2016/8/11 7:40,2016/9/1 9:08,505,2,15,801,4,6,8,0
0.228236895,0,,238,238,,1,2095,2016/7/28 18:49,2016/7/28 18:59,0,2,3,66,4,7,8,0
0.228236895,0,,239,239,,1,2095,2016/7/28 18:49,2016/7/28 18:59,0,2,3,66,4,7,8,0
0.29536892,0,,240,240,,1,2097,2016/9/5 13:36,2016/9/6 7:34,17,2,5,105,5,7,1,0
