ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
19,Patch Set 4:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6635/ : UNSTABLE,4,670,2016/11/14 23:42,2016/11/15 20:59,21,MERGED,5,573,4,8,4,1
20,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6611/ : UNSTABLE,1,670,2016/11/14 23:42,2016/11/15 1:54,2,MERGED,5,573,2,8,4,1
21,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6643/ : UNSTABLE,1,677,2016/11/16 1:25,2016/11/16 1:25,0,MERGED,1,4,3,7,1,1
22,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6637/ : UNSTABLE,1,679,2016/11/15 21:48,2016/11/15 21:48,0,MERGED,1,4,3,8,2,1
23,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6636/ : UNSTABLE,1,680,2016/11/15 21:42,2016/11/15 21:43,0,MERGED,2,4,2,6,2,1
24,Patch Set 3: Verified+1I got the ok from Marc D for this change.,3,681,2016/11/15 14:20,2016/11/15 20:48,6,MERGED,1,8,3,6,3,0
25,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6623/ : UNSTABLE,1,681,2016/11/15 14:20,2016/11/15 14:20,0,MERGED,1,6,4,6,3,1
26,"Patch Set 1: Verified+1I do not know enough of annotations to really give a +1 code-review, but it did solve my problem with getIfPresent. Thanks!",1,683,2016/11/15 20:07,2016/11/15 20:09,0,MERGED,2,23,4,6,1,0
27,"Patch Set 1: Code-Review+2> Not sure why this build failed, but failed on p2.tests.ui which > does not have any direct relation to my changes. But I do see 2 > issues in the log. > First, a warning from ""comparator"": > [WARNING] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml: > baseline and build artifacts have same version but different > contents > [INFO] MavenProject: org.eclipse.equinox:org.eclipse.equinox.p2.tests.ui:1.1.200-SNAPSHOT > @ /jobs/genie.equinox/p2-gerrit/workspace/bundles/org.eclipse.equinox.p2.tests.ui/pom.xml > The main artifact has been replaced with the baseline version. > The following attached artifacts are not present in the baseline > and have been removed: [sources] >  > Worse, and perhaps the reason ""ui tests"" failed there was an error > message about >  > ** (java:2487): WARNING **: Could not open X display > Unable to init server: Could not connect: Connection refused >  > Perhaps it was ""too busy""? Or perhaps it is ""misconfigured""?I think it was a intermittent issue of some kind.  I retriggered the build and it passed this time",1,687,2016/11/15 19:50,2016/11/15 19:50,0,MERGED,4,8,4,8,1,1
28,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6564/ : UNSTABLE,5,689,2016/11/2 21:31,2016/11/9 2:06,148,MERGED,8,365,2,9,13,1
29,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6502/ : UNSTABLE,2,689,2016/11/2 21:31,2016/11/3 14:22,16,MERGED,5,194,2,5,13,1
30,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6514/ : UNSTABLE,2,689,2016/11/2 21:31,2016/11/3 14:22,16,MERGED,5,194,2,5,13,1
31,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6607/ : UNSTABLE,8,689,2016/11/2 21:31,2016/11/14 15:18,281,MERGED,16,973,3,6,13,1
32,Patch Set 8:(11 comments)Nice job!Only minor cleanup that I will fix in a follow-up patch.,8,689,2016/11/2 21:31,2016/11/14 15:18,281,MERGED,16,973,3,6,13,0
33,Patch Set 8:(3 comments)Only one comment added to the non api method (taken from the former interface method)enableReverseModeAtBpLocationThanks for the thorough review and fixes !,8,689,2016/11/2 21:31,2016/11/14 15:18,281,MERGED,16,973,3,6,13,0
34,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6559/ : UNSTABLE,4,689,2016/11/2 21:31,2016/11/8 22:00,144,MERGED,7,363,2,4,13,1
35,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6609/ : UNSTABLE,9,689,2016/11/2 21:31,2016/11/14 21:02,287,MERGED,15,927,2,4,13,1
36,Patch Set 10: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6619/ : UNSTABLE,10,689,2016/11/2 21:31,2016/11/15 4:35,295,MERGED,16,788,2,4,13,1
37,Patch Set 11: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6622/ : UNSTABLE,11,689,2016/11/2 21:31,2016/11/15 13:51,304,MERGED,16,805,3,4,13,1
38,Patch Set 4:I think this is a serious concern.  I hadn't thought of it before.We should look at how the platform console does this.  You can clone the platform console view and each new console will be filled with all the text.  Our TracingConsole class (gdb traces) does this by extending IOConsole.  How do they do this efficiently.  I think they use some kinds of scheme using a document.,4,697,2016/10/4 2:01,2016/10/26 4:02,530,MERGED,2,367,3,7,11,1
39,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6614/ : UNSTABLE,9,697,2016/10/4 2:01,2016/11/14 16:35,998,MERGED,2,431,3,7,11,1
40,Patch Set 11: Code-Review+2 Verified+1This looks good to me!Thanks,11,697,2016/10/4 2:01,2016/11/15 15:34,1021,MERGED,2,429,3,4,11,0
41,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6232/ : UNSTABLE,1,697,2016/10/4 2:01,2016/10/6 20:38,66,MERGED,2,268,2,4,11,1
42,Patch Set 8: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6603/ : UNSTABLE,8,697,2016/10/4 2:01,2016/11/14 3:25,985,MERGED,2,427,3,6,11,1
43,"Patch Set 8:(6 comments)The comments are now addressed in patch set 9, Thanks Marc K!",8,697,2016/10/4 2:01,2016/11/14 3:25,985,MERGED,2,427,3,6,11,0
44,Patch Set 2: Code-Review+2I am so ashamed for this bug... Nice catch and fix.,2,707,2016/11/4 10:49,2016/11/4 15:48,4,MERGED,1,2,4,5,2,1
45,Patch Set 4:sorry about the last two patches I tried something out of desperation but without my brain switched on...,4,725,2016/11/2 16:23,2016/11/2 19:46,3,MERGED,1,5,2,5,6,1
46,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6414/ : UNSTABLE,5,726,2016/10/17 15:10,2016/10/26 15:45,216,MERGED,5,130,3,6,7,1
47,"Patch Set 7: Code-Review-2I rebased again, hopefully this build will be stable.",7,726,2016/10/17 15:10,2016/11/4 10:21,427,MERGED,5,130,4,8,7,0
48,Patch Set 7: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6512/ : UNSTABLE,7,726,2016/10/17 15:10,2016/11/4 10:21,427,MERGED,5,130,4,8,7,1
49,Patch Set 7:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6519/ : UNSTABLE,7,726,2016/10/17 15:10,2016/11/4 10:21,427,MERGED,5,130,4,8,7,1
50,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6359/ : UNSTABLE,1,726,2016/10/17 15:10,2016/10/18 20:43,29,MERGED,4,113,3,5,7,1
51,"Patch Set 1: Code-Review-2> This patch was just created to share information, but one key item > missing from the patch is that it does not change the default value > of the preference IGdbDebugPreferenceConstants.PREF_TRACES_ENABLE > in GdbPreferenceInitializer.Woops, that is actually a over-site on my part.  In my testing, I turn on and off and forgot to set the initializer!  Thanks for noticing.",1,726,2016/10/17 15:10,2016/10/18 20:43,29,MERGED,4,113,3,5,7,1
52,Patch Set 6: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6506/ : UNSTABLE,6,726,2016/10/17 15:10,2016/11/3 20:14,413,MERGED,5,130,2,3,7,1
53,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/9257/ : UNSTABLE,2,731,2016/11/4 11:05,2016/11/4 14:05,3,MERGED,1,6,4,7,2,1
54,"Patch Set 1:(1 comment)Just one inline question,Thanks for looking into this !",1,732,2016/8/5 13:09,2016/8/5 13:18,0,MERGED,1,16,3,7,6,0
55,Patch Set 4: Code-Review+2Thanks Marc D!,4,732,2016/8/5 13:09,2016/11/4 13:35,2184,MERGED,2,10,3,5,6,0
56,Patch Set 4: Code-Review+2 Verified+1Alvaro - thanks for the quick review!,4,732,2016/8/5 13:09,2016/11/4 13:35,2184,MERGED,2,10,3,5,6,0
57,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6518/ : UNSTABLE,4,732,2016/8/5 13:09,2016/11/4 13:35,2184,MERGED,2,10,3,5,6,1
58,Patch Set 10:Thanks for the contribution Simon!  I've merged your changes.,10,733,2016/7/8 8:40,2016/11/3 0:17,2823,MERGED,11,672,4,7,10,0
59,"Patch Set 5:Hi David,would be nice if you could review my latest changes. I┬┤d love to make use of this feature during ""asciidocing"" ;-)",5,733,2016/7/8 8:40,2016/10/14 19:18,2362,MERGED,11,679,3,6,10,0
60,Patch Set 5: Code-Review+1(1 comment)Looks great! A question inline:,5,733,2016/7/8 8:40,2016/10/14 19:18,2362,MERGED,11,679,3,6,10,0
61,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/855/ : UNSTABLE,2,733,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,1
62,Patch Set 2:> Would be create the have the option to jump to an included fileSimon told me that this comment is hard to parse. I wanted to say that I would appreciate if David could review this and merge if it sufficient.,2,733,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,0
63,"Patch Set 2: Code-Review+1Simon, can you remove the dependency to the other commit? I think it is not necessary.David, could you review this? This would be extremely helpful during my documentation work?",2,733,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,0
64,"Patch Set 2:David, can you give feedback on this change? Would be very nice to have hyperlinking for Asccidoc",2,733,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,0
65,"Patch Set 2: Code-Review+1(9 comments)Looks good.  Apologies for the delay.  I would have liked to get to this one sooner, but it's been really busy.I've made some suggestions inline.",2,733,2016/7/8 8:40,2016/7/11 22:32,85,MERGED,9,496,4,10,10,0
66,"Patch Set 1: Code-Review+1This is very good, but can we also have the file creation? It can help us catch hung state systems.",1,745,2016/10/6 20:59,2016/10/24 19:50,430,MERGED,1,5,5,8,1,0
67,"Patch Set 1: Verified+1@genevieve, I think this is good to go.",1,745,2016/10/6 20:59,2016/10/24 19:50,430,MERGED,1,5,5,8,1,0
68,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6443/ : UNSTABLE,1,754,2016/10/28 7:23,2016/10/28 7:23,0,MERGED,2,55,2,4,2,1
69,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6442/ : UNSTABLE,2,755,2016/10/27 5:12,2016/10/28 1:08,19,MERGED,2,21,2,5,3,1
70,"Patch Set 3:Thanks, Aur├®lien !I just applied the same change on an extra class.",3,756,2016/10/25 17:38,2016/11/4 9:33,231,MERGED,4,14,3,6,3,0
71,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/1203/ : UNSTABLE,3,759,2016/10/19 11:45,2016/11/4 8:57,381,MERGED,93,5399,3,7,3,1
72,Patch Set 2: Code-Review+2 Verified+1Thanks Leo,2,761,2016/11/2 18:57,2016/11/4 7:03,36,MERGED,1,4,3,4,2,0
73,"Patch Set 1:@ Lars, Once Bug 501742  is merged, when you have time, please feel free to review this guy.Thank you.",1,761,2016/11/2 18:57,2016/11/2 18:57,0,MERGED,1,4,3,6,2,0
74,Patch Set 1: Code-Review+2 Verified+1Looks good. Waiting for the JDT merge.,1,761,2016/11/2 18:57,2016/11/2 18:57,0,MERGED,1,4,3,6,2,0
75,"Patch Set 1:I see two issues with your patch. The first one is a blocker: You can't remove API because we don't plan for a major release.The other issue is that I don't like your ""pessimistic fall-back"" apporach to determine the absolute path of the file. What if the file exists in both possible locations? I imagine a more deterministic approach would be the introduction of a special syntax for config-folder-relative paths, for example ""@config/..."".",1,762,2016/10/14 10:06,2016/10/14 10:14,0,MERGED,3,65,3,4,6,1
76,Patch Set 4:(2 comments)If you're okay with these changes I can approve the review...,4,762,2016/10/26 13:38,2016/11/2 10:36,164,MERGED,6,137,3,7,6,0
77,"Patch Set 4:Something is wrong with this review. Not sure what the status ""Not Current"" tells me. I can't do anything with it, so I cherry-picked it locally and will push it directly.",4,762,2016/10/26 13:38,2016/11/2 10:36,164,MERGED,6,137,3,7,6,1
78,"Patch Set 1:@ Dani or Noopur, Would you be able to review this patch?Thank you.",1,763,2016/11/1 20:10,2016/11/2 18:46,22,MERGED,1,4,4,6,1,0
79,"Patch Set 5:> So to recap: rename the method, add a component to the commit > message, than I +1/+1. It passed stress test btw. It did before too > though. :SIt's pretty difficult to reproduce. I've seen it with machines under load, etc. But I see other failures too. Still, an improvement is better than nothing.",5,766,2016/10/26 15:01,2016/11/3 20:19,197,MERGED,4,62,4,7,5,0
80,"Patch Set 5: Code-Review+2Agreed, wait for hudson!",5,766,2016/10/26 15:01,2016/11/3 20:19,197,MERGED,4,62,4,7,5,0
81,"Patch Set 4:So to recap: rename the method, add a component to the commit message, than I +1/+1. It passed stress test btw. It did before too though. :S",4,766,2016/10/26 15:01,2016/11/3 4:29,181,MERGED,4,57,3,12,5,0
82,"Patch Set 10:After opening a few reviews, open compare editor, switch side the patchset: ps2/ps3 ps3/ps2 workspace/ps10 ..., when I closed all the editors, I got the following:!ENTRY org.eclipse.ui 2 2 2016-11-03 07:37:58.344!MESSAGE Ignored attempt to remove a saveable that was not registered!STACK 0org.eclipse.core.runtime.AssertionFailedException: unknown saveable: org.eclipse.team.ui.synchronize.SaveableCompareEditorInput$InternalResourceSaveableComparison@39c61f65 from part: org.eclipse.compare.internal.CompareEditor@22251bb2	at org.eclipse.ui.internal.SaveablesList.logWarning(SaveablesList.java:190)	at org.eclipse.ui.internal.SaveablesList.removeModel(SaveablesList.java:178)	at org.eclipse.ui.internal.SaveablesList.postClose(SaveablesList.java:703)	at org.eclipse.ui.internal.WorkbenchPage.firePartClosed(WorkbenchPage.java:5119)	at org.eclipse.ui.internal.e4.compatibility.CompatibilityPart$1.handleEvent(CompatibilityPart.java:103)	at org.eclipse.e4.ui.services.internal.events.UIEventHandler$1.run(UIEventHandler.java:40)	at org.eclipse.swt.widgets.Synchronizer.syncExec(Synchronizer.java:233)	at org.eclipse.ui.internal.UISynchronizer.syncExec(UISynchronizer.java:145)	at org.eclipse.swt.widgets.Display.syncExec(Display.java:5406)",10,769,2016/10/28 13:32,2016/11/2 22:04,128,MERGED,17,532,2,4,12,1
83,Patch Set 1: Code-Review+1also +1 for whenever the test stops failing,1,770,2016/10/21 15:34,2016/10/21 15:34,0,MERGED,1,2,3,11,4,0
84,"Patch Set 2:> This will have the error message, but will help debug hudson > instability. Let's do this. >  > Works locally.You don't think it's too much extra output? This made me hesitant.",2,773,2016/10/24 17:47,2016/10/24 19:59,2,MERGED,1,1,4,6,2,1
85,Patch Set 2: Code-Review+2If that allows working-around https://bugs.lttng.org/issues/1070 then great!,2,775,2016/10/22 5:08,2016/10/24 19:59,62,MERGED,1,12,5,9,2,0
86,Patch Set 1: Code-Review+2seems good,1,778,2016/11/2 21:43,2016/11/2 21:43,0,MERGED,1,4,3,6,1,0
87,"Patch Set 5: Code-Review+1I am fine with this, please remember to update the manuals at the end of this chain.",5,780,2016/9/22 21:23,2016/11/2 16:48,979,MERGED,1,18,5,7,5,0
88,"Patch Set 1:Weird, https://hudson.eclipse.org/orbit/ is down ?",1,788,2016/9/7 20:31,2016/11/2 20:14,1343,MERGED,59,89,2,4,4,1
89,"Patch Set 1:I was wrong the code works fine. My bad. But If I use the code from CustomizableDelegatingItemLabelProvider, I introduce uml dependancies  to infra",1,791,2016/10/25 15:27,2016/10/25 15:27,0,MERGED,1,17,3,6,3,1
90,Patch Set 1:Yes please! Thanks!,1,796,2016/10/27 15:29,2016/10/27 15:29,0,MERGED,1,1,3,5,1,0
91,Patch Set 1: Verified+1@Philip: Can I merge this one?Verified by https://hudson.eclipse.org/papyrus/view/InformationModeling/job/papyrus-informationmodeling-gerrit/55/(HIPP seems to forget to report :( ),1,797,2016/10/27 15:07,2016/10/27 15:07,0,MERGED,2,69,3,5,1,1
92,Patch Set 1:Yes please! Thanks!,1,797,2016/10/27 15:07,2016/10/27 15:07,0,MERGED,2,69,3,5,1,0
93,Patch Set 3: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6166/ : UNSTABLE,3,802,2016/9/14 21:58,2016/9/21 20:51,166,MERGED,8,65,2,3,5,1
94,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6125/ : UNSTABLE,2,802,2016/9/14 21:58,2016/9/19 14:34,112,MERGED,8,65,1,2,5,1
95,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6247/ : UNSTABLE,4,802,2016/9/14 21:58,2016/10/7 13:01,543,MERGED,8,65,4,6,5,1
96,"Patch Set 4:The discussion was around having the possibility to select the inverted colors from the preference page in addition to the original action.After agreeing that it should be present in the preference page, you suggested to then remove the actual action from the console pages.We decided to leave the removal as a separate commit in case we change our mind.So this is the best time re-consider :-)",4,802,2016/9/14 21:58,2016/10/7 13:01,543,MERGED,8,65,4,6,5,0
97,Patch Set 5: Code-Review+2 Verified+1looks good.,5,802,2016/9/14 21:58,2016/10/25 14:26,976,MERGED,7,54,5,8,5,0
98,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6064/ : UNSTABLE,1,802,2016/9/14 21:58,2016/9/14 21:58,0,MERGED,8,65,2,4,5,1
99,Patch Set 5:Rebased in hope that hudson wakes up.Realized that it was because hudson was overwhelmed.,5,811,2016/9/1 0:34,2016/10/25 1:46,1297,MERGED,7,70,4,5,5,0
100,"Patch Set 5: Code-Review+2 Verified+1Previously approved, thanks for the review!",5,811,2016/9/1 0:34,2016/10/25 1:46,1297,MERGED,7,70,4,5,5,0
101,Patch Set 1:(Maybe not important) I did a quick look at the patch. I like the idea of this patch. It brings more genericity to TC also as better handling of latency views. Let's wait for the others opinion before starting the review process.,1,812,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,0
102,"Patch Set 1:(5 comments)I like the approach. Some observations that I added as comments. I guess you will work on the patch more to remove the existing views and the title. Then we can do a formal review.Just as note, users that have the current Syscall Latency view open, will get an error message that the view was removed after upgrading this change. I don't think we can avoid that.",1,812,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,0
103,Patch Set 1:(1 comment)Thanks for the review. Do you want the removal of the system call latency table and XML view in this same patch? I was thinking to do patches above this one for that so that each one is well scoped (there are swtbot tests for latency view to change as well),1,812,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,0
104,Patch Set 1:> (1 comment) >  > Thanks for the review. >  > Do you want the removal of the system call latency table and XML > view in this same patch? I was thinking to do patches above this > one for that so that each one is well scoped (there are swtbot > tests for latency view to change as well)Separate patch is fine with me.,1,812,2016/8/10 19:03,2016/8/10 19:28,0,MERGED,13,169,4,8,6,0
105,"Patch Set 5:Ok, the icons should be moved progressively, but I am fine with them all arriving now.",5,812,2016/9/22 1:04,2016/9/29 17:21,184,MERGED,12,130,3,8,6,0
106,Patch Set 5:What's the head that you are running to get those exceptions? I cannot reproduce. And what column/view are you clicking?,5,812,2016/9/22 1:04,2016/9/29 17:21,184,MERGED,12,130,3,8,6,1
107,Patch Set 6: Code-Review+1 Verified+1Thanks!,6,812,2016/9/22 1:04,2016/10/24 19:26,786,MERGED,9,128,4,13,6,0
108,Patch Set 6:Thanks!,6,822,2016/10/19 13:42,2016/10/25 15:51,146,MERGED,2,97,1,1,6,0
109,Patch Set 7: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6323/ : UNSTABLE,7,825,2016/9/14 20:35,2016/10/13 18:21,693,MERGED,13,319,2,3,14,1
110,Patch Set 13: Verified+1 Code-Review+2Patchset 13 looks good to me.,13,825,2016/9/14 20:35,2016/10/24 20:30,959,MERGED,17,350,2,4,14,0
111,Patch Set 13: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6391/ : UNSTABLE,13,825,2016/9/14 20:35,2016/10/24 20:30,959,MERGED,17,350,2,4,14,1
112,Patch Set 14: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6392/ : UNSTABLE,14,825,2016/9/14 20:35,2016/10/25 1:43,965,MERGED,17,350,3,8,14,1
113,Patch Set 14: Code-Review+2 Verified+1Thanks Marc D. and Marc K. for your thorough reviews !,14,825,2016/9/14 20:35,2016/10/25 1:43,965,MERGED,17,350,3,8,14,0
114,Patch Set 5: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6248/ : UNSTABLE,5,825,2016/9/14 20:35,2016/10/7 12:56,544,MERGED,12,316,3,5,14,1
115,Patch Set 5:(8 comments)looking good,5,825,2016/9/14 20:35,2016/10/7 12:56,544,MERGED,12,316,3,5,14,0
116,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6063/ : UNSTABLE,2,825,2016/9/14 20:35,2016/9/14 21:28,0,MERGED,8,184,2,4,14,1
117,Patch Set 3: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6124/ : UNSTABLE,3,825,2016/9/14 20:35,2016/9/19 14:25,113,MERGED,12,315,2,4,14,1
118,Patch Set 11: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6376/ : UNSTABLE,11,825,2016/9/14 20:35,2016/10/21 2:51,870,MERGED,17,347,2,3,14,1
119,Patch Set 9: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6370/ : UNSTABLE,9,825,2016/9/14 20:35,2016/10/20 18:20,861,MERGED,13,319,3,6,14,1
120,"Patch Set 1: Code-Review+2Ok, thanks for the explanation Matt.",1,834,2016/10/15 9:42,2016/10/15 9:42,0,MERGED,2,4,4,7,1,0
121,"Patch Set 6: Code-Review+2 Verified+1Nice reduction on GdbFullCliConsolePage, Thanks Marc K. !!",6,849,2016/10/3 17:16,2016/10/22 23:54,462,MERGED,5,301,4,7,6,0
122,Patch Set 5:(10 comments)Excellent patch!My only comments are about names of classes and variables.I also noticed we can simplify the GdbFullCliConsolePage class.I'll post those fixes so you can tell me what you think.,5,849,2016/10/3 17:16,2016/10/21 19:17,434,MERGED,5,185,2,5,6,0
123,Patch Set 3: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6250/ : UNSTABLE,3,849,2016/10/3 17:16,2016/10/7 13:12,91,MERGED,5,185,2,3,6,1
